Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
AET.L,4433000.0,0.185790725326992,-0.03,,-0.02,,40883903.0915576,220053520.0,103651000.0,,34354000.0,,,69297000.0,69297000.0,0.0,,-12.187938004022,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,10000.0,21.21936,-7491000.0,United Kingdom,-7491000.0,3697000.0,FY-5
000683.SZ,1583687541.30612,0.447258810691176,,,,8.39,1774353074.20807,3900772992.0,3387237386.46543,61552663.121111,1768702369.0792,11.1514029390121,1160612760.90251,1353614701.29259,2779147778.28874,1160612759.94037,,8.40447129583593,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,123451006.921081,13.117981076264,230767281.046761,China,230767281.046761,155250032.698958,FY-5
CHAG.PK,108740.0,0.002,,,,,148920.06,64232781.0,4702000.0,1265000.0,514000.0,0.0,0.0,4187000.0,4187000.0,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,422000.0,,-1456000.0,United States of America,-1456000.0,861000.0,FY-5
000881.SZ,978964148.594439,2.00882221846518,0.092012374077893,0.107876576505116,,7.42,2120508690.05271,1055597987.0,1774840699.09319,22433508.1746344,917921167.960285,10.0439658320964,671437897.839018,822000985.839878,1528357428.97192,671437898.652076,,7.43129298508793,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,25566393.7954067,8.574059515592,79624740.2526725,China,79624740.2526725,33385420.9746016,FY-5
EDP.LS,18185621573.6376,3.38243849641919,0.267996797832379,0.290084272067907,0.29012895720403,11.75,12654732198.2401,3718901703.60366,50473301663.8476,879467317.119294,33713344369.6693,58.7562036890601,20841623780.9047,12040337807.8478,37601581075.0831,20841623780.9047,-0.52333,11.8014711129622,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1924420133.55026,18.92436,1944234817.88719,Portugal,1944234817.88719,2519948923.0978,FY-5
LKOH.MM,85321401171.9962,57.8328925118155,8.89299,10.90918,11.33146,6.367,49190533300.9148,709633000.0,90642414256.6015,396728065.689373,30105641070.1123,69.2599757747663,10690022980.5316,60407596583.2719,71226796167.0208,11403130764.0827,10.95,12.4944975492371,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,5578735277.06323,20.6137,8693074620.20759,Russia,8693074620.20759,8789047251.4299,FY-5
JOEP.AM,1444712669.49153,2.27690848163842,,,,,208932412.5,91761632.22391,1511590463.27684,13571088.0300146,1344408461.86441,52.9389281111398,408394577.683616,167022046.610169,575576579.096045,408394576.271186,,6.77939507119426,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,34316108.6951858,25.924907574508,31511596.2424611,Jordan,31511596.2424611,62423699.4008122,FY-5
JOPT.AM,2511664251.41243,3.61581920903955,0.466101694915254,0.480225988700565,,16.46,361581920.903954,100000000.0,1932613225.9887,29933874.6117117,1630159567.79661,61.2467930030806,866448153.954802,288784142.655367,1168901812.14689,866448163.841808,,16.4624500664816,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,34775487.965751,17.114645,197912854.432788,Jordan,197912854.432788,63232437.2310214,FY-5
RYPE.PK,,1e-06,,,,,100.664054,,,,,,,,,67000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-5
EP.A,0.0,,,,,,1388381.6534,2200985.5,377780.0,72998.0,249586.0,,184622.0,128194.0,312816.0,184630.0,,-386.459640342199,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.020485,-757069.0,United States of America,-757069.0,,FY-5
TCEC.PK,4555000.0,0.012,,,,,360111.168,174373.48,631000.0,74000.0,1455000.0,,885000.0,-824000.0,61000.0,17306000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,52000.0,,-327000.0,United States of America,-327000.0,0.0,FY-5
4366.T,117720685.111989,6.15070560042602,,,,,70118043.8448566,10735745.0,155750047.054395,198635.373930925,54856013.5516657,9.95726770657673,30547713.1564088,100894033.502729,131441746.659138,30547713.1564088,,11.7740494390946,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,3683783.29835534,18.359457336725,10310981.6831417,Japan,10310981.6831417,7331451.07417779,FY-5
GALK.NS,386099677.468899,11.6802443991853,,,,14.9,857761266.965376,73436928.0,763368207.648595,1960739.52158457,176512471.20258,8.93177203812785,44637306.0973737,586855736.446015,631493042.543388,44637306.0973737,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,19756551.3891786,32.26584,102320064.184734,India,102320064.184734,44189285.3681391,FY-5
GARW.NS,129318814.314237,,,,,,76470718.7748707,23232394.0,241135033.021041,2058423.46989192,42721793.8872677,7.01380699074381,26336123.4833359,198413239.133774,224749362.61711,26336123.4833359,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,2115513.10385899,31.89216,10809958.6582705,India,10809958.6582705,1651083.73310592,FY-5
TTPW.NS,3981391491.32238,1.46482845057183,0.105373872519543,0.125311635598316,0.228181748525017,8.91,3962029189.80103,2706425810.0,12579425587.4674,522482654.154601,9754308093.99478,14.8630617087939,6325232683.15159,2515596682.53724,9150350176.62418,6325232683.15159,,15.3772830838978,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,364065514.920281,28.042495447445,564380455.65259,India,564380455.65259,552487687.108865,FY-5
PPC.PS,184615084.939072,0.136062588790844,,,,,272125177.581687,2024500000.0,192992896.752506,624673.13255323,48778909.5984153,21.1494480932949,7003221.48188167,136880275.646798,151217208.635973,7003221.48188167,,18.228840193002,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,6349013.77117439,18.37708,27270997.8124468,Philippines,27270997.8124468,11702013.1352483,FY-5
9908.TW,124865181.039714,0.900141595307127,,,,5.4146,464795313.869597,500865000.0,541249477.44589,24144.8417922689,149952194.72726,73.4096302078756,,357902164.385409,391297282.71863,0.0,,7.39770822989447,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,7652500.36831673,13.62123,16323492.0058054,Taiwan,16323492.0058054,10657579.2199393,FY-5
1714.TW,1059593756.32122,0.343874317308341,,,,,349659936.673184,1003165000.0,906172476.569348,8043192.85600989,413331872.429371,90.5271248308445,254914806.823545,377395522.891241,747755410.963522,252725541.096352,,3.02729015360779,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,19873244.2775865,28.59791,21202855.3201526,Taiwan,21202855.3201526,9084019.7485837,FY-5
ECL.SN,1054062000.0,1.6645913442756,0.13305,0.21504,,5.15,2265648507.03587,1053309776.0,3364203000.0,11594000.0,1298732000.0,30.1639864369138,831551000.0,1991493000.0,2897022000.0,831551000.0,,5.15388534237707,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,132719000.0,23.85629,145468000.0,Chile,145468000.0,493879000.0,FY-5
RENA.SI,44216322.2205461,0.001495550736559,,,,,9243699.97158453,6180799986.0,102817166.993513,818458.724623777,45278322.5222507,,15357519.9879318,55714285.7142857,72896364.4591945,15357519.9879318,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,3245663.31195915,17.168295,772494.557117732,Singapore,772494.557117732,8207569.32999079,FY-5
600635.SS,702600786.929591,0.734672548145643,,,,,2008575249.95651,2952434675.0,3188297684.41664,38877963.0585884,1708980771.38927,37.3620800918265,1164687222.06938,1307375201.67991,2644004135.09675,1184773109.14037,,6.06875740478486,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,54572010.4065923,16.39457,37798027.9671355,China,37798027.9671355,136679640.179023,FY-5
600644.SS,313817088.053118,1.08356515992192,,,,,583392196.171403,538400659.0,458751148.047277,2342896.8654564,225783395.03097,0.0,60679648.9556276,201648357.435101,293647401.971935,60679648.9556276,,3.33873802303976,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,15284150.7396834,28.748695397426,26878755.8167654,China,26878755.8167654,49782915.380624,FY-5
SARE.MM,299221079.607593,0.002003208602524,,,,,11908497.0652213,4865127996.0,55219349.3625843,1962338.76695376,52591580.5624929,0.0,11442501.9995756,2627768.80009141,14070270.799667,11442501.9995756,,2.55693112467306,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,269099.812241819,80.634847606276,2749700.43584519,Russia,2749700.43584519,787752.016755649,FY-5
SGPL.PSX,14406.8494278423,0.015227429020532,,,,,,17883267.0,117196.07310447,866.616996518636,32104.1327076644,,26.854367333498,85091.9403968058,85118.7947641393,26.8379023627233,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4441.95990551232,37.03862,-25818.2111972105,Pakistan,-25818.2111972105,0.0,FY-5
FLUX.BR,612430273.149315,31.2316310984753,,,,,366653102.76988,70263501.0,3947736951.33216,54359858.5981052,3091467232.87868,122.899276176391,2662911913.2448,856269718.453474,3519181631.69828,2662911913.2448,,9.98773565543938,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,180903073.077423,24.83528,145192794.473175,Belgium,145192794.473175,119403418.902684,FY-5
000545.SZ,267587774.925841,0.779244732028956,,,,7.74,768984491.449825,986833096.0,423010766.331094,2072506.23841571,115020445.98005,29.7547575320309,46991285.3695649,307990320.351044,354981605.720609,46991285.3695649,,8.48893665536404,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,14616546.1266024,19.969182372557,30566582.2596024,China,30566582.2596024,1324059.08127458,FY-5
000554.SZ,417894042.697078,1.24955812059081,,,,,600779197.331816,480793320.0,179176446.276686,200397.005989794,37545048.2148072,179.468568715517,6523364.04561732,141056112.875213,148154762.107496,6523363.50921415,,0.292333347757409,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,8512856.82885269,23.41655903591,2671434.38371981,China,2671434.38371981,13280283.2613364,FY-5
600777.SS,234008620.875152,0.568679587476753,,,,2.21,3867303160.39838,6800495825.0,3059660672.41136,945583.889376608,974984569.701674,0.0,691200039.234281,2084676102.70968,2775876141.94396,691200039.961268,,3.85355304773652,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,57906989.926128,27.401015757128,82318467.362414,China,82318467.362414,365026165.308188,FY-5
ONGC.NS,55636028720.6266,3.05812313958953,0.362473676405161,0.366387661278363,,10.51,39245613459.7524,12833240000.0,70272818768.2384,520308003.079813,36734192597.1433,7.83720547719146,15610244355.7057,31141759791.1227,49148870526.8008,15610244355.7057,15.67,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Offshore,50,5010,501020,50102020,5010202012,3642117537.65213,27.479769373304,5283696521.72267,India,5283696521.72267,6974069840.5948,FY-5
TATN.MM,12350917053.2888,8.30421020682478,0.998109419295521,1.06399050617482,0.843178446300334,15.967,19026106051.4243,2250512200.0,19207457832.8925,53117899.4336655,6741967653.8178,179.22358625124,1395343190.39154,12333399817.8901,13860833369.4662,1395343190.39154,12.45,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,427088506.431911,22.75564,3041141333.10088,Russia,3041141333.10088,1458571179.73166,FY-5
SPH.N,1344413000.0,24.22,1.2659,1.42529,1.68,14.62,1486847998.3,61405000.0,2101199000.0,77383000.0,1607375000.0,192.313220268116,1255138000.0,493824000.0,1748962000.0,1255138000.0,,14.6223846634429,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,125222000.0,,162516000.0,United States of America,162516000.0,32902000.0,FY-5
YPFD.BA,13596482736.3666,22.3714782639561,1.12572395061728,1.67669869197824,,9.11,8919964482.10444,393049495.0,27197913305.3673,1114578850.89509,18994568140.2603,5.80226904376013,10275518984.6187,8190545337.20555,18478864149.7257,10275518984.6187,,9.10533111971961,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,3898449442.85062,27.28421,744527760.013194,Argentina,744527760.013194,3614303069.49488,FY-5
8917.TWO,47072955.2963388,1.19553871084215,,,,,194457253.051041,162652680.94877,138619816.600364,,74616108.1518441,86.5846031761027,,64003708.44852,64003708.44852,0.0,,11.3315172375218,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,4793211.62408294,19.32455,7840560.39628185,Taiwan,7840560.39628185,8637833.59862412,FY-5
PPTL.PK,,,,,,,89.489,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-5
600722.SS,119777384.996081,1.10815670965065,,,,193.7268,753900813.666753,680319676.0,182969376.329096,195923.861912663,22850808.2581498,0.0,7398530.52887202,140810210.482148,167517098.599819,7398530.65490371,,3.83175386096152,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,8339735.69693417,5.83374,7352085.9249023,China,7352085.9249023,258707.320480132,FY-5
HDYNQ.PK,,0.03,,,,,1067173.35,20867216.375,102796000.0,,26729000.0,,,76067000.0,76067000.0,0.0,,-112.478530749992,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,117139000.0,,-139201000.0,United States of America,-139201000.0,102061000.0,FY-5
ALBS.PSX,50616769.5961995,1.14891304347826,,,,,19947772.9347826,17362300.0,49132009.5011877,1009649.90738996,25299629.4536817,109.29155942256,16993121.1401425,23832380.0475059,40825501.1876485,16993121.1401425,,5.90387131859705,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Ethanol Fuels,50,5020,502010,50201020,5020102012,1112735.96728054,7.42982,2877955.93303917,Pakistan,2877955.93303917,194569.690234047,FY-5
ALMI.PSX,116047.172141269,0.023847407789855,,,,,632488.691576087,26522248.29413,1610356.24434017,,223358.121346835,44.4962367290276,,1386998.12299333,1386998.12299333,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,276885.837692575,,-203526.590247629,Pakistan,-203526.590247629,244.683264925194,FY-5
4463.T,430398508.919854,11.56474660513,,,,,204811662.376852,15689948.0,488985532.972397,749330.37504338,297150971.864738,18.1556195965418,177438537.321381,167950652.347564,369273098.429041,177438537.321381,,7.75826520047751,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,17305963.4236209,31.29245782016,19116845.1633091,Japan,19116845.1633091,40624411.0469946,FY-5
017960.KS,224178645.732719,5.01285948094459,0.145006268491124,0.217236862056213,0.384405721912066,0.238,220369097.516951,41022165.0,343634392.212834,249182.623322884,52626406.7959526,49.2822206987125,12712379.3805152,291007985.416882,303720364.797397,12712379.3805152,,2.6577203659609,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,5792099.97147429,24.480919504672,4860372.86513604,Korea; Republic (S. Korea),4860372.86513604,9557940.33653193,FY-5
000635.SZ,302043940.48845,2.23322010973979,,,,,676861327.79921,303087602.0,529358041.012557,,70494785.0498747,0.0,1816473.99904708,458863255.962682,460679729.961729,1816473.26437453,,3.17358527300619,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,35727058.836468,18.57851019335,20325748.1150478,China,20325748.1150478,978035.917509755,FY-5
ATOR.PSX,1066901827.61176,1.69652173913044,,,,,180876785.869565,106616250.0,917580719.519223,13904966.4868508,509018309.047502,0.0,122194089.075492,408562410.471721,530756499.547213,122194089.075492,,2.45662452051972,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,23457583.7489818,37.03862,-13867058.8407325,Pakistan,-13867058.8407325,4191597.79764744,FY-5
PETR.KL,6780575420.37587,5.86415329005935,0.250757248981548,0.273357161092673,,27.237,5959741355.09396,993454000.0,2410542284.86647,798023.091654773,916803165.182987,89.0235342047379,16635756.6765579,1484089020.77151,1510374876.36004,16635756.6765579,,19.1508611958109,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,90600420.861749,28.28645,335450066.105846,Malaysia,335450066.105846,13687947.2864194,FY-5
PTTEP.BK,4538391946.54378,3.07219662058372,0.262061301477523,0.271177135678392,0.196398851308232,8.762,12196575729.6466,3969985400.0,19297121091.275,226517587.846006,7734149484.27035,84.4066960587653,2918854151.67435,10388337054.4393,14481825758.679,2918854151.76651,45.1465,5.30756222153683,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,1632034443.60164,41.314735233426,1413174257.18425,Thailand,1413174257.18425,1361965668.50811,FY-5
BLDP.TO,121288000.0,4.42076806869683,-0.01768,0.01,,,785497596.183509,178062667.0,177657000.0,732000.0,57802000.0,,6881000.0,119855000.0,126736000.0,6881000.0,,-6.57787731049167,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Stationary Fuel Cells,50,5020,502010,50201010,5020101012,5480000.0,23.74702,-4267000.0,Canada,-4267000.0,6444000.0,FY-5
003650.KS,293668287.845682,80.2431610942249,,,,,139596780.547112,1659334.0,263364081.14163,1163.05538563762,30868634.8715737,22.6124874827653,,232495446.270056,232495446.270056,0.0,,5.07345063262088,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,2151509.84963135,26.36096,12042532.0614327,Korea; Republic (S. Korea),12042532.0614327,4139959.06845631,FY-5
CYDSASAA.MX,464067589.576547,1.52687296416938,0.09572192513369,,,4.48,916123778.501628,582421196.0,1152738192.18241,22550566.6396028,629173452.76873,22.7703984819734,365635179.153094,507430781.758958,889199918.566775,365635179.153094,,5.26145409422672,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,42448125.4392524,29.698594680256,79590235.1985982,Mexico,79590235.1985982,87124777.4640655,FY-5
QBINDUSA.MX,323600.506465104,0.236686390532544,,,,,,523719411.0,46484306.9034975,1624935.13634021,44184288.591833,,21891668.1926387,2298846.36513459,24191686.5043032,39948279.1697042,,-174.622384986561,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,3778143.97484865,,-372978.981698821,Mexico,-372978.981698821,4953584.65497305,FY-5
BLPL.PSX,24088877.9122417,0.353260869565217,,,,,7944444.83695652,22488890.0,14002008.7264345,234192.926440155,7639474.76743229,114.06994674106,2127101.34189512,6362533.95900222,8489635.30089734,2127101.34189512,,2.54142300351984,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,823158.327076699,37.03862,723559.456290544,Pakistan,723559.456290544,591430.493230939,FY-5
PTEN.OQ,2356684000.0,23.01,-0.02459,0.35666,0.75604,-5.08,5118443734.17,222456472.0,5758856000.0,37472000.0,1776363000.0,,866783000.0,3982493000.0,4849276000.0,866783000.0,22.6,-6.84489081346389,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,783341000.0,22.020485,-218087000.0,United States of America,-218087000.0,567087000.0,FY-5
DWLP.PSX,22983487.3188406,1.70289855072464,,,,,100569542.5,59057859.0,200993695.652174,6466524.46144156,104214239.130435,18.9165382779794,87530842.3913043,89365172.1014493,184310298.913043,87530842.3913043,,3.15977509337795,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,5347496.54376483,9.42327,8484666.50484032,Pakistan,8484666.50484032,300896.138010837,FY-5
DYNE.PSX,31763545.4844818,0.796014492753623,,,,,15022714.2612318,18872413.0,18730073.9853462,247722.185425702,8237793.69391619,25.5995520556235,5899957.54507286,10492280.29143,16392237.8365028,5899957.5203754,,25.316527743197,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,848455.079890469,29.41976,4078245.7279085,Pakistan,4078245.7279085,3485242.02171379,FY-5
004690.KS,3090013490.16758,105.681552490063,10.5173771392332,10.7708794475066,12.5835503337382,1.066,428541337.386018,3563405.0,3473709152.97036,35207579.4778273,2202277953.11946,76.4551427314311,1075426409.35979,1162492259.08081,2346857609.21069,1075426409.36073,,1.12828758133589,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,102351394.301047,24.424388874976,54154643.3082998,Korea; Republic (S. Korea),54154643.3082998,119395568.859804,FY-5
600277.SS,2575521889.5532,0.761392441172402,0.023819283681564,0.034052442857354,0.041967590203335,,2711030010.84487,3560625754.32575,5651486091.88479,100996900.92601,2873689623.47571,31.3005692097751,1968944343.78064,2438185955.84126,4746740812.18972,1968944343.17508,,4.06757302553,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,86107503.4382577,11.05532,220461847.134485,China,220461847.134485,263744998.945875,FY-5
000930.SZ,2442551915.83542,2.00964145827056,,,,,1977351839.61698,964411115.0,3325067517.9088,27741932.3477195,2408362753.41592,0.0,1209049431.92905,857199271.879563,2125754196.42193,1209049432.0889,,25.7102722706729,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,94276537.6002205,17.99607,173486562.360866,China,173486562.360866,173114073.23396,FY-5
LUCK.PSX,411558969.29283,6.95606884057971,0.402647975077882,0.476462443752163,,18.3,642455909.850543,92359050.0,370565011.937104,5115596.67178007,205644998.765127,23.9344684125578,136191693.422244,153178776.652671,301111706.594221,136191693.422244,,18.3010318387434,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,22586967.8244767,32.25329,39873493.552484,Pakistan,39873493.552484,44990204.0809178,FY-5
SUBC.OL,3985600000.0,14.9872060436213,0.6636,0.72439,0.81151,7.51,4906318344.46204,326509224.0,7744700000.0,21000000.0,1803700000.0,,282700000.0,5892600000.0,6223700000.0,282700000.0,-18.074,7.92603759116773,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,390800000.0,20.366468403522,652200000.0,United Kingdom,652200000.0,154100000.0,FY-5
038870.KQ,29700704.3146375,8.7350946925415,,,,,93613494.4493804,10714755.0,103569633.800651,1622365.71076567,58405653.3529638,,31273472.2910434,46258538.1293547,76437452.7387305,31273472.2938567,,-35.2866713163233,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,763523.961037965,23.67907,-8132414.14962152,Korea; Republic (S. Korea),-8132414.14962152,699282.76068527,FY-5
SENE.KW,10463728.2518641,0.116016971625564,,,,22.847,23203394.3251127,199722532.0,75874747.3073737,,13371996.6859983,0.0,,49071791.2178956,62502750.6213753,0.0,,0.475335639243597,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,3067082.31867481,4.51485,-5592474.60452877,Kuwait,-5592474.60452877,3071015.49923061,FY-5
SHIP.KW,564284937.862469,0.686157517899761,,,,,123674071.927207,180241517.0,535467125.103563,3424698.18162526,368893547.638774,59.3960104759402,106186657.829329,166556175.642088,272760235.294118,106186644.573322,,12.6237920805246,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,20941556.6400527,4.76958,24102728.4247917,Kuwait,24102728.4247917,34808591.8247575,FY-5
ERINQ.PK,68429000.0,2.75,,,,,591124129.75,63343699.93426,200055000.0,117000.0,18809000.0,,872000.0,181252000.0,182118000.0,216564000.0,,-5.05810986707999,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,51002000.0,22.020485,-32124000.0,United States of America,-32124000.0,3576000.0,FY-5
4673.T,60807749.7333807,21.8835828829627,,,,,23193490.7251264,857394.2,63339450.7643086,206412.936231693,36354185.9225027,40.0690052789939,19884509.4205475,26985264.8418059,46869774.2623534,19884509.4205475,,3.73301946277691,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,1372108.033357,46.54674,1359078.73405793,Japan,1359078.73405793,492559.132313329,FY-5
