Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
APL.PSX,1202623923.44498,1.91482200647249,0.160725131516021,,,5.4,238234494.757281,124416000.0,306449354.066986,2399340.70410081,196126261.961723,88.8426391508826,26005406.6985646,110323092.105263,136328498.803828,26005406.6985646,,5.39587714644325,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,7443716.67090487,32.91841,9041803.34510294,Pakistan,9041803.34510294,13543630.259374,FY-3
GAPJ.PK,,0.0001,,,,,2500.0,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,,,,FY-3
PLFF.PK,0.0,0.0031,,,,,1388781.0435,638744.4,132396.0,12434.0,994727.0,0.0,47250.0,-717648.0,-815081.0,2698360.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,12507.0,,-160276.0,United States of America,-160276.0,0.0,FY-3
GGX.AX,124.235605924658,0.001843010601699,,,,,2480603.4915397,1575996554.28571,266392.198003948,841.566692412027,7960215.61779606,,3538479.90834173,-7693823.41979211,-4155343.51145038,3538478.52794611,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Onshore,50,5010,501020,50102020,5010202011,12811.4100144702,28.90954,-292408.857004967,Australia,-292408.857004967,417662.033058957,FY-3
HAIL.BO,52848062.0710711,0.58864751226349,,,,,3708597.05676243,6300200.0,25031811.5965115,1306605.34277285,15866892.6765163,,13863975.8406011,9440255.39936017,23028894.7605963,13863975.8140523,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,494510.360631814,25.25858,-980670.450434775,India,-980670.450434775,69241.7392046781,FY-3
WWPW.PK,12123890.0,,,,,,137827.19,31447117.0,4672601.0,48855.0,3061649.0,,485216.0,1610952.0,2096168.0,16444820.0,,-305.693326245126,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,719.0,,-1854522.0,Canada,-1854522.0,2559.0,FY-3
AUSG.SI,200947700.947701,0.027521570961024,,,,,83892090.1123177,3048230431.0,153724815.724816,4860542.27650515,84987012.987013,0.0,52591786.5917866,68737802.7378027,121329589.329589,52591786.5917866,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,4849098.97508901,19.911220084695,1747249.08497676,Australia,1747249.08497676,3889292.06881033,FY-3
TNEN.PK,0.0,0.00475,,,,,450696.8245,,,,,,,,,200000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-3
CEI.A,2742100.0,95.5,,,,,8469008.76,,,,,,,,,0.0,,-263.49216089693,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.020485,,United States of America,,,FY-3
ALTO.OQ,1424881000.0,0.65,,,,,32354702.25,55509210.0,612495000.0,20206000.0,385450000.0,,243795000.0,219779000.0,470840000.0,243795000.0,,-34.7280793771473,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Ethanol Fuels,50,5020,502010,50201020,5020102012,47909000.0,22.020485,-40268000.0,United States of America,-40268000.0,3281000.0,FY-3
NESTE.HE,17756653139.9233,34.7329526368828,2.08788286661633,2.37289211341278,2.62301522164954,28.96,26716971245.2804,767683600.0,10977961123.6912,51487871.0446658,4339394211.15172,32.6062639821029,1481963096.65269,6636324910.88043,8120530009.19221,1481963096.65269,7.5725,33.9472185304728,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,559650772.224628,13.44944,2350533243.34344,Finland,2350533243.34344,634643975.702728,FY-3
CHEON.PFT,78529401.3146207,0.250596658711217,,,,,,119318024.0,36197122.0465447,,9786462.95967312,0.0,213181.73743116,26410659.0868716,26623840.8243027,213181.73743116,,20.9284866575559,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,3098632.20869361,,5080227.65548407,Ukraine,5080227.65548407,5354190.82668415,FY-3
QGTS.QA,890818956.043956,0.656593406593407,0.054945054945055,0.065934065934066,0.071428571428571,14.539,3637700550.54945,5540263600.0,8895240384.61538,321638071.086036,7011323901.0989,55.2930632157408,5870094505.49451,1882200549.45055,7754010989.01099,5870094505.49451,,14.5374986252308,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,254455977.133631,1.134805,420963267.613025,Qatar,420963267.613025,79610031.6866786,FY-3
PNE.TO,76567842.2916987,0.115509009702757,-0.074498994263577,-0.059599195410862,,,37862027.5296473,327784000.0,249295395.040813,3989270.34187926,241202063.760973,,49554135.2225474,8093331.27983983,57647466.5023872,49554135.2225474,,-157.88148396844,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,35334183.5762294,23.74702,-28145052.4649425,Canada,-28145052.4649425,12953253.5387423,FY-3
PEPP.WA,628705510.150277,7.01739807818876,0.525524403970122,0.34187813363348,,8.789,321819511.465051,45860418.20145,666251779.593989,11495600.4993685,324769048.24677,0.0,234179277.616662,341238070.129185,575662008.963881,234179277.616662,,8.79420963764252,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,26439281.7542661,19.707225,46077523.2638763,Poland,46077523.2638763,22571625.0017298,FY-3
GLV.AX,37822.8400259514,0.141897072246016,,,,,4394411.15495331,309692060.32538,1405643.05730022,,58487.3624780862,,,1347155.69482214,1347155.69482214,0.0,,-24.8553152121379,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,-357749.061396211,Australia,-357749.061396211,6103.70739034082,FY-3
BYE.AX,24368700.0,0.210629783051323,,,,,168379613.424138,1023549331.0,105107449.0,1777520.0,31056428.0,0.0,21286489.0,74051021.0,95337510.0,21286490.0,,0.123413299335872,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,5868716.0,,7263093.0,Australia,7263093.0,53968872.0,FY-3
STRA.KL,162188204.940083,0.055025678650037,,,,,35802911.5553925,650658246.0,72104022.9885058,910597.598180422,42085579.6038151,0.0,16419261.4331132,27049052.5800929,46437704.8178039,16419263.8786989,,7.23056809579199,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,1516712.44123023,25.06773,3315606.39602489,Malaysia,3315606.39602489,4799055.9807602,FY-3
HOKUQ.PK,3647000.0,0.0001,,,,,5529.9505,19786420.0,68109000.0,,22114000.0,,,45995000.0,45995000.0,237888000.0,,-12.0102393375205,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,143000.0,,-5376000.0,United States of America,-5376000.0,28039000.0,FY-3
SARN.BO,0.0,0.001921844971172,,,,,,6994800.0,1493093.97801099,194515.402131465,260887.606196902,0.0,260456.396801599,1232206.37181409,1492662.76861569,147716.082659479,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,0.0,,33631.2563723811,India,33631.2563723811,0.0,FY-3
SOU.L,0.0,0.027161230442853,,,,,29323597.4914346,1079612264.0,246906656.059401,3552355.63124549,31694510.7398568,,28453990.9838239,215212145.319544,243666136.303368,28453990.9838239,,-9.61898959602587,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,542685.529575605,21.21936,-7743164.82669757,United Kingdom,-7743164.82669757,8187528.50738536,FY-3
TGLO.KL,57101496.6984593,0.111274150158963,,,,,55812783.1939349,492758656.0,69222232.0860846,492218.345206705,20367441.6727806,31.8941568723702,10317422.1080949,43975332.8442162,59172212.5213989,10317422.3526535,,4.8024435733377,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,815068.604722906,25.06773,2181416.20063368,Malaysia,2181416.20063368,2795184.02961188,FY-3
CABE.PK,,1e-06,,,,,62.438,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-3
BSTH.L,,0.019910501193317,,,,,10253876.0035799,514998387.23404,295798000.0,11000.0,235000.0,,72000.0,295563000.0,295635000.0,72000.0,,-0.462451940441591,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,92000.0,21.21936,-1447000.0,United Kingdom,-1447000.0,409000.0,FY-3
GLP.N,13081730000.0,19.66922496,0.90185,0.76855,,1.06,685350550.08,33867393.0,2808427000.0,89856000.0,2349188000.0,250.439481268012,1370038000.0,390839000.0,1829277000.0,1355260000.0,-14.7,6.76294607183925,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,108192000.0,3.0161,123371000.0,United States of America,123371000.0,82864000.0,FY-3
FAST.KL,7221489.36170213,0.728393000733676,,,,,28455789.5011005,38926242.38439,7941270.72633896,5505.92773127567,1272718.02396674,64.858838347336,102648.569332355,6668552.70237222,6771201.27170457,102648.569332355,,13.0974939771822,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,208104.744959987,29.523937373574,1214678.42904059,Malaysia,1214678.42904059,131882.60894561,FY-3
ENER.KW,19597259.3693248,0.064545934148919,,,,,56463595.8395245,45332943.26854,105912788.509163,440707.536593414,16210047.8784877,,1418824.50057784,80215156.0178306,91121565.1312531,1418821.19861318,,-22.8797387401309,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,3307917.05837156,4.51485,-5722596.70129471,Kuwait,-5722596.70129471,3316498.05630731,FY-3
GTE.A,570983000.0,12.9,1.197,1.4239,0.8,3.79,473406207.24,36698155.6,2044664000.0,39892000.0,1012054000.0,0.0,703219000.0,1032610000.0,1735829000.0,700459000.0,,3.75201225780174,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,225033000.0,22.020485,107616000.0,Canada,107616000.0,457086000.0,FY-3
ZENG.PK,,0.0001,,,,,54003.2195,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Renewable Fuels (NEC),50,5020,502010,50201020,5020102010,,,,United States of America,,,FY-3
ASIE.NS,36244408.1610981,,,,,,52751791.984583,38074444.0,40851273.6782021,342538.519488204,16764498.95796,0.0,153279.439289554,24086774.7202421,24240054.1595317,153279.439289554,,17.5348765932843,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,2776352.95747017,12.245465671712,6601321.73367435,India,6601321.73367435,2005016.7849141,FY-3
TAGP.PK,0.0,0.022,,,,,794365.0,5274082.28,5000.0,0.0,133000.0,,,-128000.0,-128000.0,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,0.0,,-70000.0,Italy,-70000.0,1000.0,FY-3
EMEL.L,0.0,0.108724476266242,,,,,48157431.2118801,447597777.0,14836000.0,,1512000.0,,,13324000.0,13324000.0,0.0,,-2.30664296639246,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.21936,-928000.0,Australia,-928000.0,557000.0,FY-3
DRAL.TA,1190553527.98054,23.9166956320241,,,,,379745036.073456,15877822.0,1414372031.05086,26737184.4249172,1093171416.98529,40.458257193141,841523577.80095,314749160.004634,1162724191.86653,841523577.80095,,15.2238730893937,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,65796046.8083043,19.88295,41472074.1773279,Israel,41472074.1773279,39058300.5834118,FY-3
SKPC.CA,310042612.5,0.389756632625,0.026384025559105,0.039594888178914,0.035706316126964,13.48,294656250.0,756006048.03629,313379083.875,2764511.64216942,97986537.1875,107.76225180247,3441.375,215392546.6875,215395988.0625,3441.25,,13.4846780463322,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,3406676.21852801,24.0629,35674305.4121416,Egypt,35674305.4121416,32535470.6689645,FY-3
VLL.CM,7621060.63492064,0.027027027027027,,,,,22642850.4054054,837785465.0,39060782.0740741,1822538.66582234,23183549.8306878,30.4300688177522,18498281.9259259,15580642.9470899,34375514.1693122,18498281.9047619,,12.1680313401913,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,926943.10152925,34.754228088608,4858333.71577745,Sri Lanka,4858333.71577745,4919746.68170302,FY-3
GPIK.KW,13894139.0127126,0.066369489846459,,,,34.692,30249987.6275383,455781530.0,199200379.725937,113430.581158348,62137999.0094106,,28275397.0612514,135585847.779429,165337777.777778,28275383.8533928,,-3.5724952627687,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,6514143.52661855,4.51485,-4389178.79711075,Kuwait,-4389178.79711075,646196.908273973,FY-3
ATLA.CO,0.0,0.899388415877204,,,,,3325812.44753567,3697860.0,22126838.787151,737557.539444955,19546532.572801,,13585409.7868508,2580306.21435004,16165716.0012008,13585409.7868508,,-144.019695309941,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Offshore,50,5010,501020,50102020,5010202012,8096.78941452075,6.71886865837,-8959697.24934606,Faroe Islands,-8959697.24934606,446073.120522208,FY-3
CTA.V,28522000.0,25.026952102264,,,,,27232288.9303865,1088120.0,64435000.0,670000.0,52206000.0,,18365000.0,12229000.0,30594000.0,18365000.0,,-98.1063717746182,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,8307000.0,23.74702,-9104000.0,Canada,-9104000.0,732000.0,FY-3
ELI.BR,2513620160.07892,88.2775543124902,4.61811472357329,4.58108855359823,4.77145049372832,7.509,6087536035.46846,68959116.47716,15574512925.1396,129279328.383889,10718225231.4867,45.6154148643335,7213864538.25976,3722619554.73847,12070152231.9127,7213864538.25976,,8.38983190643506,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,419290358.550692,26.5431,628152026.744923,Belgium,628152026.744923,1295815398.0089,FY-3
CLON.L,,0.014253513656855,,,,,10219483.7085653,716979964.0,1531987.53646248,,1639832.93556086,,,-107845.399098382,-107845.399098382,0.0,,-492.489784191036,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.21936,-393970.540864963,Ireland; Republic of,-393970.540864963,3733.67644348016,FY-3
BLOE.L,314000.0,0.059665871121718,,,,,23534526.372315,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.21936,,United Kingdom,,,FY-3
WEN.L,18636000.0,0.251922566958366,0.01856,0.03343,,,46980652.8109254,186488465.0,110798000.0,208000.0,4924000.0,126.796280642434,1714000.0,105874000.0,107588000.0,1714000.0,,2.24956263786415,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Natural Gas Exploration & Production - Onshore,50,5010,501020,50102020,5010202013,6238000.0,24.324095,2401000.0,Jersey,2401000.0,20000.0,FY-3
2728.HK,385543003.851091,0.019127086007702,,,,9.521,71009639.7679075,3712517408.0,218518741.976893,5808358.98808789,273264826.700899,,163352503.209243,-54887548.1386393,108606418.485238,163352503.209243,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,264080.135942907,20.91802,-65966298.9749814,Hong Kong,-65966298.9749814,1297936.6372177,FY-3
PROE.KL,50187996.2634283,0.00122279285889,,,0.002175489485134,-124.155,2498099.60136952,,,,,,,,,47154834.189631,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,,7.24188062622,,Malaysia,,,FY-3
DHPF.BO,7371290.53668379,6.51716888577435,,,,,19551506.6573231,3000000.0,9890874.88882694,23978.2044349873,795026.402771694,24.2616618287296,265487.90038894,9095848.48605525,9361336.38644419,265487.90038894,,4.43272273244184,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,247521.896323098,25.544793467801,1658652.37929962,India,1658652.37929962,293524.660012581,FY-3
TELI.BO,,0.257806463089897,,,,,772314.365802383,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,,,India,,,FY-3
LOGL.PK,3859140.0,0.0004,,,,,376833.3092,109343534.0,4216976.0,696966.0,7010327.0,,640023.0,-2793351.0,-2153328.0,9078990.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,73442.0,,-2625631.0,United States of America,-2625631.0,,FY-3
SHEL.L,344877000000.0,29.6340493237868,2.55781,2.786,3.42492,8.55,232475351386.199,7881194624.0,404336000000.0,3840000000.0,213873000000.0,95.9348567100114,96424000000.0,186476000000.0,286887000000.0,96424000000.0,2.7855,8.2270033911332,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,25109000000.0,33.369815,27146000000.0,United Kingdom,27146000000.0,22971000000.0,FY-3
STAR.L,54230973.2166534,0.643065499867409,0.042972013600867,0.044214400478272,,,78685607.1002386,122360175.0,264553168.920711,3257390.08458204,114579687.085654,,26825775.6563246,149973481.835057,176799257.491382,26825775.6563246,,-36.2675633481446,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,12065495.4563762,21.21936,-60218940.175966,United Kingdom,-60218940.175966,8151775.10778979,FY-3
SUZL.NS,394627852.33563,0.023807931324457,,,,,137933876.998598,5793635574.65068,866864455.152456,181461724.77539,2332601914.16776,,1753521033.27891,-1457918840.34885,287783574.263603,1753521033.27891,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,39357141.0035332,25.25858,-91967873.6864935,India,-91967873.6864935,14182232.2209096,FY-3
REFR.BO,,0.098406813208257,,,,,444270.4134548,4489900.0,40899061.8055832,814999.947579578,26035276.7844106,,14418920.7651361,16062037.1152085,29282705.7863088,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Services,50,5020,502010,50201010,5020101019,601568.233838133,25.25858,143409.267280327,India,143409.267280327,2767479.19023395,FY-3
SCNG.PK,0.0,,,,,-90.09,2989543.738,38.68585,113731000.0,23147000.0,48548000.0,,19896000.0,65183000.0,85079000.0,15694000.0,,-211.62276605019,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,2208000.0,,-44299000.0,United States of America,-44299000.0,10457000.0,FY-3
HWO.TO,142846141.999076,1.77883874942245,-0.043554006968641,0.022805017103763,,,88266153.0725396,49623432.0,193901124.287694,829370.133446831,35576774.9884491,,8239642.69212999,158324349.299245,166563991.991375,8239642.69212999,,-4.00181900864029,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,21337431.6150412,23.74702,-7087344.77672747,Canada,-7087344.77672747,11158798.1591028,FY-3
SIOFF.OL,292530000.0,14.2970611596505,2.0,6.0,,-29.12,133640174.630659,9347387.77,1541454000.0,60986000.0,1181084000.0,,1520689000.0,353493000.0,1881059000.0,1069178000.0,,-23.6177267473806,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,104672000.0,20.91802,5072000.0,Norway,5072000.0,35678000.0,FY-3
SGMA.BO,18844.3311696069,1.4724442574674,,,,,1471618.78065872,1000000.0,1558755.88387559,,36393.2937756362,21.2540709516149,0.0,1522362.59009996,1522362.59009996,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,255.616071236058,26.39352,-4019.57401064952,India,-4019.57401064952,,FY-3
ENCK.BO,416956.823438705,0.030487804878049,,,,,,15500000.0,139715330.822431,1618317.57346932,127218644.029664,,46930895.4587118,12496686.7927673,59427582.2514791,36476476.1757903,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,2474946.39192828,,-9695171.68831851,India,-9695171.68831851,506807.774999597,FY-3
RKH.L,10328000.0,0.19747938424821,-0.06423,-0.00948,,,90721526.646778,459399298.8334,510242000.0,147000.0,114128000.0,,2161000.0,396114000.0,398275000.0,2161000.0,,-5.08492748229419,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,4544000.0,21.21936,-6681000.0,United Kingdom,-6681000.0,23895000.0,FY-3
FLNT.TO,357501925.150162,0.034652702910827,,,,,3809761.16202063,109992668.0,198346681.041121,13697424.7402987,216395348.837209,,168683197.289389,-127345602.957031,150634529.4933,168683197.289389,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,11226655.7154757,23.74702,6205950.51672806,Canada,6205950.51672806,3108630.05472844,FY-3
JYCH.BO,235889.981814079,0.047652417659425,,,,,1397476.57743517,29326457.0,3154517.54211302,0.0,964561.639653273,,7367.28923579308,2189955.90245975,2197323.19169554,7367.28923579308,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,39715.584962083,25.25858,-508895.581255583,India,-508895.581255583,,FY-3
TASB.MM,89275717.5660161,0.004428347879394,,,,,7432719.62185619,1525986880.0,12355812.2847302,158609.819720643,9690485.07462687,0.0,0.0,2665327.21010333,2665327.21010333,0.0,,3.61075120900448,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,235643.390895977,20.6137,214497.547645605,Russia,214497.547645605,95684.140940791,FY-3
MSGP.PK,541540.0,0.5,,,,,456437.5586,1892510.6086,586822.0,2545636.0,3824152.0,,911214.0,-3237330.0,-2326116.0,2011230.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,30.0,,-290246.0,United States of America,-290246.0,62045.0,FY-3
KLSB.MM,,0.189878522916095,,,,,17371482.3138722,75087347.0,95828847.6415193,6820455.72594353,78867699.9504192,0.0,56047326.2692772,16961147.6911002,73008473.9603773,56047326.2692772,,5.96705373606953,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2122347.17870281,20.17155,5259632.44548051,Russia,5259632.44548051,1314579.40464476,FY-3
KTSB.MM,139474491.715803,0.009582654427541,,,,,8836469.59781889,868998400.0,32858471.7801131,943071.19649554,24178775.208296,0.0,8957413.7866991,8679696.5718171,17637110.3585162,8957413.7866991,,6.37387620923918,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,246862.617889552,22.25465481322,1700612.58291731,Russia,1700612.58291731,164569.922409107,FY-3
FOJE.BX,31196543.4818269,1.12167765756082,,,,,12733103.3772073,11326739.26739,21830410.0953765,100975.881582827,8949160.12466899,34.8785499996453,2752244.97926089,12881249.9707075,15633494.9499684,2752246.15096197,,21.0318730122191,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,2862278.51873549,12.06318,3107149.4046687,Romania,3107149.4046687,962285.064602158,FY-3
PRSN.BX,38727492.7940384,0.014052180429997,,,,,10090150.2412291,718048725.0,56756690.1788016,131410.733280086,28983407.5410681,,267812.66843203,27773282.6377335,28041095.3061655,267813.371452675,,-42.04542453186,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,7803023.51568741,14.56372,-14039300.1660178,Romania,-14039300.1660178,2173570.96356099,FY-3
