Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
AEEI.PK,2244000.0,0.05,,,,,4977434.2,,,,,,,,,692000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,United States of America,,,FY-2
VET.TO,896185388.845248,4.46190102120974,-0.296042654028436,-0.237227488151659,0.28436018957346,-89.82,706349727.69835,,,,,,,,,1597214454.04556,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,23.74702,,Canada,,,FY-2
RITI.BO,10238454.4074818,0.182101478444936,,,,,1557481.53107637,,,,,,,,,620413.197150553,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,17.911915675268,,India,,,FY-2
VUL.V,,0.043110205361342,,,,,3514848.44854674,,,,,,,,,21327.5726630008,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
TOT.TO,287313432.835821,2.57659073055774,-0.378492735110969,-0.224684655915695,,,116156059.701492,,,,,,,,,194741555.38099,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,23.74702,,Canada,,,FY-2
FL.V,,0.286724273369992,,,,,50292980.6991359,,,,,,,,,57333.9703774486,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.74702,,Canada,,,FY-2
TVETF.PK,4691178.41167412,7e-06,-0.067618332081142,-0.022539444027047,,,366775.646750301,,,,,,,,,4726985.40734766,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
KLEh.V,27692.3076923077,0.266499451324659,,,,,829483.550667714,,,,,,,,,192423.076923077,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
0681.HK,267824214.559387,0.006449698799066,,,,,57625228.6611715,,,,,,,,,19026360.1532567,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,,11.687739952341,,China,,,FY-2
000899.SZ,399762364.750958,1.08812260536398,,,,,1061657026.20689,,,,,,,,,396929008.429119,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,14.98193184281,,China,,,FY-2
RRRI.PK,11638070.0,,,,,,1770132.5964,,,,,,,,,500000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-2
SEI.V,,0.074626865671642,,,,,9633828.20895522,,,,,,,,,71343.2835820896,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
PANP.BU,19956548.842538,2.56254636185852,,,,,53953529.5704363,,,,,,,,,39401165.8860397,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Geothermal Electric Utilities,59,5910,591010,59101010,5910101025,,7.48588,,Hungary,,,FY-2
OSKA.PK,,0.01,,,,,3141511.87,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-2
HPST.PK,10311000.0,0.42,,,,,11231716.44,,,,,,,,,75000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-2
BNG.TO,3514890.90619525,0.027494108405342,,,,,2811731.57109191,,,,,,,,,78834.2092689919,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
7486.T,240451671.183379,6.86246001744693,,,,,84408258.2145972,,,,,,,,,31364046.9738031,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,33.94407,,Japan,,,FY-2
ROYL.PK,1007380.0,0.085,,,,,4613283.115,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.020485,,United States of America,,,FY-2
SAEI.MI,206036883.243771,28.3399316399046,0.673873379682078,1.20501199680085,1.56564310123361,1.96,567741025.585856,,,,,,,,,169408891.060088,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.47653,,Italy,,,FY-2
TRAN.BA,292423560.894386,0.347634894223912,0.130143101482326,0.23397635345364,,18.78,75746218.2047777,,,,,,,,,143115889.628925,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,27.28421,,Argentina,,,FY-2
000703.SZ,13245920335.6322,1.96168582375479,0.26854592580096,0.281122034262227,,12.56,7222231603.00383,,,,,,,,,8093672634.48276,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,14.70795,,China,,,FY-2
KEMIRA.HE,2964338055.69126,15.9097056581503,1.09522776834014,1.11597450633125,1.26433008740897,12.71,2471454358.05444,,,,,,,,,1122129946.26282,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,22.78994,,Finland,,,FY-2
OYL.V,,0.345640219952867,,,,,94124618.8845247,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
600727.SS,449198196.168582,1.07432950191571,,,,,567872456.145593,,,,,,,,,66464502.6819923,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,14.8504806788,,China,,,FY-2
FSCO.NS,34387112.1443887,17.8494621201541,,,,,114645701.650688,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,26.07954,,India,,,FY-2
HOCL.BO,56776611.0176791,0.263294092518504,,,,,17686280.4061547,,,,,,,,,112953033.348374,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.25858,,India,,,FY-2
TGNO2.BA,339410953.853473,,,,,,43707611.7768005,,,,,,,,,124961810.18078,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,27.28421,,Argentina,,,FY-2
PIDI.NS,997130043.616774,24.1749981516015,0.377180714857295,0.424174846625767,,22.51,12284387029.7468,,,,,,,,,45257530.3881756,10.2465,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,25.22153,,India,,,FY-2
RAMG.BO,,0.02519298649163,,,,,325866.318689285,,,,,,,,,,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,,,India,,,FY-2
SAOL.NS,261471348.291562,1.998050281915,,,,,140573656.774996,,,,,,,,,65466.179908938,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,25.45437,,India,,,FY-2
JNOS.MM,413432835.820895,0.24751273308011,,,,,288292753.351201,,,,,,,,,275789322.617681,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,21.53676,,Russia,,,FY-2
ASHA.BO,2737055.11574169,0.873539422916307,,,,,4018580.96943707,,,,,,,,,446996.732160193,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.25858,,India,,,FY-2
BLOD.BO,4279284.08329573,0.129387892579296,,,,,886307.06416818,,,,,,,,,6393685.8224975,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.25858,,India,,,FY-2
ERG.MI,1045541035.66194,28.7702559815083,1.04899125113544,1.18002103552135,1.20621982119807,5.99,4324744879.14033,,,,,,,,,2682193453.83488,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,28.139218041938,,Italy,,,FY-2
LAFP.BO,2296527.33910333,0.206336036102645,,,,,1650688.28882116,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.25858,,India,,,FY-2
GUJA.BO,1107215.63640838,0.158825349621147,,,,,8934187.18388963,,,,,,,,,3322263.4234382,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,25.25858,,India,,,FY-2
LIPC.BO,4759916.32142418,0.314912331145377,,,,,1398389.62048956,,,,,,,,,512845.755226493,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.23886,,India,,,FY-2
PAAE.BO,,0.107621429655652,,,,,514960.115668668,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Storage,50,5010,501030,50103030,5010303015,,,,India,,,FY-2
IEIL.BO,1040625.26491379,0.13674895763107,,,,,1239727.69667644,,,,,,,,,10630.187182958,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.58475,,India,,,FY-2
BATE.SI,47818911.3483231,0.177104529354134,,,,,36093813.1425543,,,,,,,,,13291695.0564009,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,17.168295,,Singapore,,,FY-2
SURT.NS,4004512.08006891,0.079412674810573,,,,,10781061.7940144,,,,,,,,,6102027.70143703,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,15.20197,,India,,,FY-2
SVCI.BO,73806.6915514719,0.013691840484582,,,,,2233075.54336069,,,,,,,,,23591602.0618839,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.25858,,India,,,FY-2
ALCL.NS,3864700.78057242,0.091735331246697,,,,,1243912.74463896,,,,,,,,,110223258.1671,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,25.25858,,India,,,FY-2
PPL.TO,4676355066.77141,23.6449332285939,1.85369473767759,1.95228192713707,2.09149088025377,-2.99,13003516463.7863,,,,,,,,,9151610369.2066,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,,18.2161441479985,,Canada,,,FY-2
SPTL.NS,435507663.699632,2.45494699888548,,,,,461631528.209299,,,,,,,,,5614121.4433187,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.296119965184,,India,,,FY-2
FRGY.PK,0.0,0.0003,,,,,56522.8344,,,,,,,,,216000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,,,,United States of America,,,FY-2
IPEKE.IS,448007265.877287,1.75995694294941,,,,,457211401.759956,,,,,,,,,662944.02583423,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.13597,,Turkey,,,FY-2
GZE1R.RI,232650219.833903,10.0695895935279,,,,,326984360.783928,,,,,,,,,31372740.5959941,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,5.629105,,Latvia,,,FY-2
SHEL.MZ,213024702.907712,5.59796437659033,,,,33.702,163107343.615676,,,,,,,,,7150998.7357775,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,13.18474,,Mauritius,,,FY-2
SFD.TO,107282.010997643,0.619219313372002,,,,,39969712.4037706,,,,,,,,,1641665.35742341,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,23.74702,,Canada,,,FY-2
SPG.BK,86574968.7083888,0.554442217768871,,,,14.342,191282565.13026,,,,,,,,,2490764.64713715,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,19.98079,,Thailand,,,FY-2
1727.TW,63150489.7595726,0.393588601959038,,,,,42605966.1620659,,,,,,,,,22958040.9617097,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,22.81601,,Taiwan,,,FY-2
NS.N,1481564000.0,14.41,1.04973,1.26626,1.53957,-11.52,1573505627.54,,,,,,,,,3597335000.0,40.2,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,,4.367795,,United States of America,,,FY-2
METR.BA,590847811.607992,0.235916329926313,,,,,65795623.4395055,,,,,,,,,239157124.16746,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,27.28421,,Argentina,,,FY-2
ENYNF.PK,877428.59700958,0.0003,,,,,1287.7533,,,,,,,,,438714.29850479,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,Canada,,,FY-2
ALYE.PK,17330000.0,0.549,,,,,2098458.621,,,,,,,,,6185000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,22.020485,,United States of America,,,FY-2
FRU.TO,70666142.9693637,4.09269442262372,0.082722760576696,0.149242007697746,0.228977497039084,,485992798.562451,,,,,,,,,74558523.1736057,-12.0,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,25.396915,,Canada,,,FY-2
600116.SS,798989043.678161,1.2904214559387,0.076056381564712,0.091119285338939,,8.68,2467470230.14252,,,,,,,,,993773252.10728,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,14.31353,,China,,,FY-2
MEDC.JK,1099902920.0,0.042022792022792,0.005,0.006,,-14.77,1056294618.1396,,,,,,,,,3004930760.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.40321,,Indonesia,,,FY-2
CRBO.PK,53051000.0,2.1404,,,,,4443901.6906,,,,,,,,,159057000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.020485,,United States of America,,,FY-2
OBE.TO,220738413.197172,0.683424980361351,0.214489990467112,0.174769621862091,0.476644423260248,,50236344.3912018,,,,,,,,,363079340.141398,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-2
ZEON.PK,,0.2,,,,,257600000.0,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,,,,United States of America,,,FY-2
600346.SS,23352244559.387,4.28659003831418,0.348029413563261,0.402877147923928,0.55467487255999,32.55,30173735021.3671,,,,,,,,,17851229322.6054,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,20.400974060234,,China,,,FY-2
NEL.OL,75995406.8011984,3.39165671187314,-0.021948509421027,-0.014318305397291,0.005510046825914,26.05,4774765799.13334,,,,,,,,,14187621.6789657,-30.3,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,21.422615,,Norway,,,FY-2
BCP.BK,4542286580.55925,0.688042752171009,0.037927333333333,0.080420226969292,,-10.759,947381998.470274,,,,,,,,,2368241295.27297,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,19.17225936192,,Thailand,,,FY-2
RHPG.SI,50500000.0,0.018897875878751,,,,,13897293.5119993,,,,,,,,,32762000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,17.168295,,Singapore,,,FY-2
KLKK.KL,3755346978.08813,5.89054726368159,0.21728029375765,0.220648714810282,0.210665850673195,7.29,6367786355.42288,,,,,,,,,1587667950.87888,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,24.26235,,Malaysia,,,FY-2
EDELMAG.SN,60322392.3916872,6.81773097192213,,,,,112388496.338028,,,,,,,,,13894675.5899965,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,25.73482,,Chile,,,FY-2
INTR.SI,10796350.0,0.032553561965327,,,,,21338814.4234991,,,,,,,,,1306670.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,17.168295,,Singapore,,,FY-2
LITORAL.SN,20616094.3994364,15.3602322539189,,,,,43295774.6478873,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.973370138272,,Chile,,,FY-2
SOQDQ.PK,0.0,0.0004,,,,,,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Canada,,,FY-2
CGAS5.SA,1601496235.82417,26.9716838323353,,,,56.54,4434603428.82531,,,,,,,,,1358228045.51668,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,27.1527880647,,Brazil,,,FY-2
NPI.TO,1618717203.4564,35.8758837391987,1.30743339113984,1.42923692259431,1.44358873813818,27.36,7238067172.03456,,,,,,,,,6014198743.12647,3.171,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,19.815820538272,,Canada,,,FY-2
UZT.BX,8863656.69204291,0.423621967824903,,,,,2278902.54335844,,,,,,,,,2572729.32840883,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Equipment,50,5010,501030,50103020,5010302012,,14.56372,,Romania,,,FY-2
000040.SZ,532019684.291188,0.534865900383142,,,,,795278131.233716,,,,,,,,,1359765288.88889,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,12.91442,,China,,,FY-2
GEL.N,,6.21,0.31617,0.94663,1.14,-40.899,761216943.78,,,,,,,,,4183831000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,,22.020485,,United States of America,,,FY-2
IOC.NS,71131826572.0497,0.83018234313943,0.137891271684196,0.163022674498019,,20.69,11723196907.2309,,,,,,,,,15949943257.1749,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,27.100335,,India,,,FY-2
MGAS.PSX,463519780.359297,8.38697965571205,1.75082956259427,,,30.14,1118844053.52112,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,29.90995,,Pakistan,,,FY-2
ELET6.SA,5599189980.16828,6.10015724377611,0.94609367742415,1.14855545027219,,8.779,11095450362.4237,,,,,,,,,9252599688.08364,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,19.36911,,Brazil,,,FY-2
MSNG.MM,3023994211.80217,0.027873845390193,0.005755908958273,0.005588415523782,0.006594251531952,3.18,1107967506.63698,,,,,,,,,512959652.191327,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.864394726376,,Russia,,,FY-2
PSIBb.BQB,4782100.59891902,0.10980430432873,,,,,3185638.30462154,,,,,,,,,1542216.48731558,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.52466,,Sweden,,,FY-2
EELJ.J,184618209.194798,0.007237679358742,,,,,9018379.6211822,,,,,,,,,17997542.5612762,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,26.19307,,South Africa,,,FY-2
VWS.CO,18098436736.6878,47.595430574154,1.100793602714,1.24327860907494,1.25516447567699,19.25,48065067062.4411,,,,,,,,,1653639472.39863,11.14,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,,23.8136938366795,,Denmark,,,FY-2
FVSTA.PK,0.0,1e-06,,,,,466.591235,,,,,,,,,271730.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Canada,,,FY-2
9931.TW,43900409.6170971,1.43782596616207,,,,,173070145.39626,,,,,,,,,4251469.27871772,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,19.58482,,Taiwan,,,FY-2
GIFI.OQ,117729000.0,3.06,,,,,46895329.26,,,,,,,,,10000000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,22.020485,,United States of America,,,FY-2
SAGO.MM,538571107.196097,0.00793119820442,,,,1.03,31187048.2893431,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,27.66474,,Russia,,,FY-2
SNGS.MM,22330066016.0735,0.487337059737569,0.10998,0.1335,0.16045,21.31,21756750756.0654,,,,,,,,,3100904133.18025,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,19.13057,,Russia,,,FY-2
SAM.CS,4902991599.61484,13.5221368014829,,,,5.78,,,,,,,,,,2512810864.05543,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,,,Morocco,,,FY-2
COCE5.SA,1153910314.41939,9.96110412827079,,,,,998304527.831796,,,,,,,,,480277644.068776,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.38178,,Brazil,,,FY-2
DMEC.PK,,,,,,,13.782136,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-2
NWPN.PK,,0.0053,,,,,3812412.6579,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-2
PRSO.OL,57100000.0,121.788270208231,,,,,10411123.6661747,,,,,,,,,1509400000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,21.422615,,Norway,,,FY-2
ICN.AX,,0.011540574435836,,,,,8276403.87778812,,,,,,,,,92577.7354557656,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,,Australia,,,FY-2
017890.KQ,342785704.685238,11.9986760081646,,,,,259240514.150162,,,,,,,,,39071386.6404788,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,21.88567,,Korea; Republic (S. Korea),,,FY-2
007770.KQ,80032730.6518392,9.42424743936301,,,,,33079108.5121641,,,,,,,,,32273683.928555,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.274034099796,,Korea; Republic (S. Korea),,,FY-2
