Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
0408.HK,1273702313.70425,0.648655106012536,,,,8.443,485137733.807939,,,,,,,,,355741442.905414,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.90694,,Hong Kong,,,FY-9
0332.HK,1607264011.32488,0.130258711857412,,,,,132810852.302097,,,,,,,,,130060324.303455,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,33.60244,,Hong Kong,,,FY-9
LAPD.JK,24768088.5690789,0.009262295081967,,,,,36737505.3858196,,,,,,,,,15061762.9934211,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,Indonesia,,,FY-9
ROSTZ.BX,8802895.46716004,0.110795629899389,,,,,7324986.05333004,,,,,,,,,5353666.35831021,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,14.56372,,Romania,,,FY-9
IREL.AM,242910625.353707,8.28684946236559,,,,,116015846.066779,,,,,,,,,7086078.09847199,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,28.3304,,Jordan,,,FY-9
018670.KS,6357547898.58028,67.2312376245727,8.40447194814884,6.71940905929894,,9.778,621759922.820391,,,,,,,,,884496078.361124,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,23.67907,,Korea; Republic (S. Korea),,,FY-9
017940.KS,6865578886.5555,63.6493568365889,,,,,436634587.898999,,,,,,,,,1412132170.00476,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,25.624935952693,,Korea; Republic (S. Korea),,,FY-9
ALKM.TN,149810277.304792,26.1797616151788,,,,,50978619.3444417,,,,,,,,,20541997.0810022,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.11307,,Tunisia,,,FY-9
RAKUNIT.LG,,0.00196326789107,,,,,109779.342276423,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,34.59517,,Nigeria,,,FY-9
015360.KS,1246779769.57599,35.7313006193425,,,,,214387803.716055,,,,,,,,,201472086.002858,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,23.67907,,Korea; Republic (S. Korea),,,FY-9
VOPA.AS,1780245759.68332,58.4435220056629,3.36870799000732,3.82454832788152,4.07161884256,17.09,7471152766.30838,,,,,,,,,2753663028.8369,1.8,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Storage,50,5010,501030,50103030,5010303015,,17.38618,,Netherlands,,,FY-9
CAPOIL.LG,,0.003160556257901,,,,,18316285.1782364,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,21.40208,,Nigeria,,,FY-9
000791.SZ,264412960.668682,0.846000069379058,,,,,855323544.77427,,,,,,,,,1464487835.5386,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,13.24056,,China,,,FY-9
4099.T,451236861.662597,7.57964812173086,,,,,446805574.997622,,,,,,,,,47828856.5665145,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.77719,,Japan,,,FY-9
COMO.BA,0.0,9.94859890565412,,,,,,,,,,,,,,58077.3361976369,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Argentina,,,FY-9
1083.HK,866118419.355671,1.15943150455261,0.063812994102954,0.073691337485975,0.088352895653296,9.614,3029420409.56692,,,,,,,,,889940158.373958,16.66,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,25.19148,,Hong Kong,,,FY-9
000819.SZ,317917518.212003,2.11205162446107,,,,,631820569.511208,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,27.95662100219,,China,,,FY-9
PERENAC1.LM,3478338.70390261,4.57279612055071,,,,,,,,,,,,,,2080916.57715718,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,29.7296,,Peru,,,FY-9
2904.TW,17288411.8732182,0.85869566325675,,,,,60664166.3055508,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Storage,50,5010,501030,50103030,5010303015,,19.86387,,Taiwan,,,FY-9
WASC.KL,542991455.599634,0.494936480317363,0.039378427787934,0.048948811700183,,3.275,390163320.109856,,,,,,,,,253090021.361001,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,25.06773,,Malaysia,,,FY-9
PAMP.BA,818627213.441768,0.289988492520138,,,,,381135035.143843,,,,,,,,,564385797.145926,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,27.28421,,Argentina,,,FY-9
ROJNA.BK,280134930.538556,0.202922794148126,0.025175465364663,,,8.686,301067820.923498,,,,,,,,,541081594.247246,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,13.94915,,Thailand,,,FY-9
INDU.BA,736724779.172478,0.900502385541407,,,,,362319011.921749,,,,,,,,,234501859.600186,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,27.28421,,Argentina,,,FY-9
SUSCO.BK,707552386.780906,0.094483389210607,,,,,103931728.131667,,,,,,,,,52275275.3977968,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,20.71458,,Thailand,,,FY-9
004430.KS,659517865.65031,9.47117675083373,1.2371328737369,1.65926905279063,,8.111,227308242.020009,,,,,,,,,395398761.314912,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,26.4509619928,,Korea; Republic (S. Korea),,,FY-9
006120.KS,7867127210.64316,31.2222019092968,,,,,1140024137.11291,,,,,,,,,2026565624.57361,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,23.67907,,Korea; Republic (S. Korea),,,FY-9
1310.TW,682571423.779976,0.672400471239309,0.039512283594394,0.071771266415891,,21.644,354939860.62217,,,,,,,,,70476538.6550394,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,21.53893,,Taiwan,,,FY-9
PATR.BA,1844567.98474879,1.70054417413572,,,,,,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,,,Argentina,,,FY-9
PETR4.SA,129092217799.983,2.52872635589991,0.960726744186046,1.14032382091593,1.49123353089157,6.97,90896199055.6839,,,,,,,,,112177153018.884,19.4,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,19.36911,,Brazil,,,FY-9
WWNG.PK,,,,,,,25341.0457,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-9
4004.T,8053855650.52232,14.1702330004755,0.921939515359664,1.08477676016027,1.16037846304454,3.01,2121443898.94436,,,,,,,,,3667464387.46439,36.05,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.12567,,Japan,,,FY-9
4043.T,2784475239.84882,18.9728958630528,1.08641920970266,0.84179479655712,1.94752543035994,4.6,1326857617.91726,,,,,,,,,2333220273.28229,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,24.86574497147,,Japan,,,FY-9
4005.T,21744296927.9969,3.91821207798383,0.33194907452747,0.439917050239937,0.596713838017824,6.5,6486389205.17356,,,,,,,,,11254482023.4519,38.2,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,29.12567,,Japan,,,FY-9
EMP.AX,13720.5903154321,1.72377803130236,,,,,11246510.6652643,,,,,,,,,282898.769390353,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,,Australia,,,FY-9
3402.T,17809652098.0715,6.92344270090347,0.452285194294147,0.504747565174619,0.605017215937039,7.5,11295468011.2601,,,,,,,,,6314856090.70646,19.75,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,27.73845,,Japan,,,FY-9
CCEDA.AX,1806459.52190108,2.13911369389283,,,,,65231955.2925238,,,,,,,,,3277033.33490499,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,28.90954,,Australia,,,FY-9
ORG.AX,11658258286.5765,10.9704766658348,0.604851155612577,0.854641973931314,1.21319796954315,5.335,13810021435.7998,,,,,,,,,8828327596.77495,12.15067,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,28.864415355172,,Australia,,,FY-9
NSARO.PK,2493479000.0,97.0,,,,,258764015.3,,,,,,,,,1947567000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.48699,,United States of America,,,FY-9
3101.T,3407084019.76936,18.4498335710889,1.26137122765895,1.51778908237136,,5.8,1642935395.79648,,,,,,,,,1627231320.86442,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.12567,,Japan,,,FY-9
600309.SS,3343075015.27991,2.84949586203479,0.233683244513854,0.329813826324697,,32.62,7393879561.92081,,,,,,,,,2629886317.45874,26.898,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,13.59698,,China,,,FY-9
4914.T,1269851729.81878,28.150261531146,,,,,567295262.919638,,,,,,,,,453716445.391995,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,17.513345360924,,Japan,,,FY-9
CUE.AX,30407845.7258711,0.11971799760564,,,,,84001356.7328603,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,,Australia,,,FY-9
CPLE6.SA,3886956558.55703,0.60469486684449,0.183013640238704,0.201300085251492,0.203098006644518,11.01,3031920407.44739,,,,,,,,,1918760690.99839,9.705,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,19.820010443016,,Brazil,,,FY-9
4120.T,63038598.7014246,14.265335235378,,,,,19586305.278174,,,,,,,,,33751497.2381045,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,15.250272977057,,Japan,,,FY-9
CTNR.PK,3359280.0,26.0,,,,,14643824.0,,,,,,,,,1250000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.02326,,United States of America,,,FY-9
AILLP.PK,2308000000.0,83.25,,,,,24031840.0,,,,,,,,,1912000000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,24.50593,,United States of America,,,FY-9
4042.T,7483981005.91143,9.30099857346648,1.04713735886107,1.0108763868434,1.14089347079038,14.5,2795703042.96719,,,,,,,,,2773553638.9185,5.6,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,28.609,,Japan,,,FY-9
4113.T,173668960.170559,1.98763670946267,,,,,28701474.0846409,,,,,,,,,27076267.0801434,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,28.59048,,Japan,,,FY-9
4471.T,1600765578.05989,34.2843556823585,2.6260587599489,2.82697183098592,2.2593896713615,5.2,806873808.464098,,,,,,,,,181761798.623898,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,30.903036052118,,Japan,,,FY-9
CHI.NZ,183157177.791272,1.66759216162544,0.029254832865145,0.135403334386064,,-0.861,473322282.581936,,,,,,,,,187096880.077465,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,28.26935,,New Zealand,,,FY-9
CPPXF.PK,,0.0335,,,,,4141115.2635,,,,,,,,,243730.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-9
DBRM.PK,974680.0,0.35,,,,,19253643.8499999,,,,,,,,,3025460.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Onshore,50,5010,501020,50102020,5010202011,,22.02326,,United States of America,,,FY-9
ESI.TO,1975528248.58757,15.7532956685499,1.06191294905438,1.21243326395801,,6.75,2415755792.24105,,,,,,,,,606338983.050847,1.7,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,,23.74702,,Canada,,,FY-9
AGYP.PK,,0.6,,,,,16029274.7999999,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,,,United States of America,,,FY-9
AFK.OL,749471011.984241,7.4694846609974,,,,,590608787.369392,,,,,,,,,363384105.632758,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,21.422615,,Norway,,,FY-9
1185.HK,171482885.810828,0.090278315148701,,,,,358314241.739534,,,,,,,,,252096520.415796,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Services,50,5020,502010,50201010,5020101019,,20.91802,,Hong Kong,,,FY-9
000795.SZ,146826150.949006,0.647537869402184,,,,,358476964.501048,,,,,,,,,177494755.273634,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,13.64949294302,,China,,,FY-9
REDE.MC,2416727602.60604,16.6657503367512,1.40825688073395,1.45227435038181,1.52774267977806,26.804,9017504192.20936,,,,,,,,,6594037441.24035,4.35,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,24.16292,,Spain,,,FY-9
ETCK.PK,278310.0,0.2,,,,,4979468.2,,,,,,,,,2015000.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,22.02326,,United States of America,,,FY-9
MGFX.PK,,0.0011,,,,,17007.5389,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-9
KUBM.KL,193529899.856938,0.123588648153799,,,,,68772757.0949038,,,,,,,,,16904148.7839771,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,13.961362063908,,Malaysia,,,FY-9
SHCC.PK,,0.045,,,,,26670.015,,,,,,,,,266550.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-9
WGEI.PK,,0.0027,,,,,127083.7566,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.02326,,United States of America,,,FY-9
SAEC.PK,,0.11,,,,,,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,United States of America,,,FY-9
JSTS.PK,,115.92447264,,,,,,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,,,United States of America,,,FY-9
NWGN.PK,,,,,,,6703.3213,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,United States of America,,,FY-9
GBR.A,4222000.0,1.75,,,,,3543227.0065,,,,,,,,,2380000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.02326,,United States of America,,,FY-9
9501.T,61203294892.916,4.91678554446029,0.743559718969555,1.08781204111601,0.766523269456394,32.9,7901360566.11507,,,,,,,,,74271092160.093,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,29.12567,,Japan,,,FY-9
038620.KQ,10095751.8151501,0.363826666968965,,,,,18277242.1152929,,,,,,,,,4141620.26679371,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,,23.67907,,Korea; Republic (S. Korea),,,FY-9
FGH.AX,0.0,0.038560811921524,,,,,2304962.05568826,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,28.90954,,Australia,,,FY-9
PPWLO.PK,5580400000.0,105.0,,,,,2405990.57,,,,,,,,,5119400000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,United States of America,,,FY-9
PIUTQ.PK,,,,,,,,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-9
RGCO.OQ,62024170.0,12.72000636,,,,,89503851.0,,,,,,,,,28000000.0,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,23.95622,,United States of America,,,FY-9
ENMT4.SA,979323820.814633,1.31463671695708,,,,,244007939.751894,,,,,,,,,542346515.369633,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,17.57232,,Brazil,,,FY-9
5013.T,260034887.101463,9.57679505468379,,,,,145567907.322872,,,,,,,,,16387246.8262429,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.143625668803,,Japan,,,FY-9
STDE.PK,68000.0,0.0021,,,,,395450.0634,,,,,,,,,209000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-9
4409.T,368204283.360791,2.75796481217309,,,,,58882548.7398953,,,,,,,,,210030041.670705,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.643639983384,,Japan,,,FY-9
4098.T,56759375.9085183,25.3922967189729,,,,,76878392.9814551,,,,,,,,,34218432.0186065,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.12567,,Japan,,,FY-9
DWSN.OQ,134534540.0,,,,,,,,,,,,,,,17277970.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,22.02326,,United States of America,,,FY-9
RNWF.PK,794000.0,0.0001,,,,,3877.5518,,,,,,,,,2843000.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Renewable Fuels (NEC),50,5020,502010,50201020,5020102010,,,,United States of America,,,FY-9
4531.T,91312917.9184029,2.69139324774132,,,,,59140675.2258678,,,,,,,,,35615515.0692897,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,13.645685,,Japan,,,FY-9
HMGP.PK,,0.0002,,,,,10159.1404,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-9
4635.T,463407306.909584,18.9253447456015,,,,,51585923.0908226,,,,,,,,,82721193.914139,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,27.63253358231,,Japan,,,FY-9
KLNG.PK,,2.06,,,,,31443312.64,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,,,United States of America,,,FY-9
UNRG.PK,1771720.0,0.0023,,,,,72460.2327,,,,,,,,,30000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,United States of America,,,FY-9
000420.SZ,230434725.870129,0.260171465384806,,,,,196823597.403241,,,,,,,,,425742909.295142,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,12.91442,,China,,,FY-9
SGY.TO,188328625.235405,54.0254237288136,2.44237921523267,2.42550938695614,2.40749200548196,-5.41,1054242069.91525,,,,,,,,,263294726.93032,2.0,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Onshore,50,5010,501020,50102020,5010202011,,23.74702,,Canada,,,FY-9
CHJI.PK,1211400.0,0.0001,,,,,,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,,22.02326,,China,,,FY-9
NAMX.PK,,0.0001,,,,,,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,,,Canada,,,FY-9
8132.T,3005155538.32736,19.5435092724679,,,,,296095727.417974,,,,,,,,,93487741.0601803,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,29.12567,,Japan,,,FY-9
AEPT.PK,,100.0,,,,,145451.726,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,22.02326,,United States of America,,,FY-9
7970.T,652505087.702297,3.60437470280552,,,,,297805606.314788,,,,,,,,,9690.86151758892,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,24.9978,,Japan,,,FY-9
1205.HK,5070956563.23351,0.132838092290232,,,,17.933,1045240135.60705,,,,,,,,,1765458097.96487,-2.7,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Onshore,50,5010,501020,50102020,5010202011,,10.654362796893,,Hong Kong,,,FY-9
003480.KS,1141892329.6808,9.10909957122439,,,,,268989997.827536,,,,,,,,,768078132.444021,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,23.67907,,Korea; Republic (S. Korea),,,FY-9
NTEA_p.L,580982102.945315,2.34681545007533,,,,,299664416.578367,,,,,,,,,846500885.746925,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,21.49199710332,,United Kingdom,,,FY-9
8152.T,228109778.079271,19.3057536852116,,,,,37814853.5140275,,,,,,,,,67836030.6231224,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.648362974168,,Japan,,,FY-9
TCW.TO,1991969868.17326,12.2222222222222,0.314737322978529,0.872051164915487,,-2.31,1820069203.33333,,,,,,,,,645474576.271186,51.2,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,23.74702,,Canada,,,FY-9
GNOLF.PK,0.0,0.0089,,,,,,,,,,,,,,2453033.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,23.74702,,United States of America,,,FY-9
