Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
600160.SS,1465805717.71846,2.78089548374178,0.024112019750039,0.038875173584323,,2.24,6546756422.41647,2354193090.49309,1416050475.5241,4570907.34642782,293997423.958349,111.938423312771,131975386.212474,1117684719.8703,1254028437.77822,131975385.468492,,2.22923934693099,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,88204440.4455139,13.775573823848,20510369.384148,China,20510369.384148,113432127.757412,FY-7
600378.SS,72951679.7338303,3.19619229525115,,,,,949886910.090725,297193292.0,152985210.532801,,37320771.2773987,34.386963700941,,113033661.074229,115664439.255403,0.0,,5.9571476956037,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,3188432.86452662,10.07275,4645505.54448071,China,4645505.54448071,704854.079950679,FY-7
STRA.PSX,29566212.0458891,0.307456978967495,,,,,5864362.17765042,19092000.0,34043691.4722753,1031703.1417037,14060729.6940727,0.0,9386717.11281071,19982892.1701721,29369678.8910134,9386717.208413,,7.98242142598002,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,921016.121625456,37.03862,2578763.05268051,Pakistan,2578763.05268051,509613.957877539,FY-7
COLBUN.SN,1313856000.0,0.085039599092932,0.01536,0.01635,,5.998,4179159382.26992,17536167720.0,7157157000.0,71060000.0,3491739000.0,49.805697575145,2193993000.0,3462660000.0,5859411000.0,2193993000.0,4.9,5.99373617132405,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,194947000.0,29.92857,397454000.0,Chile,397454000.0,87651000.0,FY-7
COPEC.SN,18160142000.0,6.66915587127243,0.54275,0.5799,0.57671,5.979,11137315034.4426,1299853848.0,19925614000.0,313284000.0,10069741000.0,39.6482893787768,5895735000.0,9359635000.0,15751608000.0,5895735000.0,-9.4,5.64752369824331,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,671006000.0,25.23932,1042129000.0,Chile,1042129000.0,647786000.0,FY-7
CGE.SN,2267260810.90627,,,,,,626609457.308656,1370886000.0,8343074839.30211,167966341.689657,5129732559.15801,,1891490933.1073,1863148685.45596,5104833213.25139,1721815761.81394,,-2.94419201971279,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,113999787.150887,20.97456,230721761.619065,Chile,230721761.619065,223403800.425537,FY-7
ENELGXCH.SN,2175570404.74677,0.508975810036902,0.086270959470048,0.092777220599758,0.106275375739013,14.691,10149783925.6511,8201754580.0,10282927644.2749,76098318.873141,5276372471.56884,,1193511484.07148,3741173846.15385,6200066656.77757,1193511484.07148,12.5,-0.685109373731597,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,191505625.801584,15.225301832172,601391345.111853,Chile,601391345.111853,825027336.727437,FY-7
ENELAM.SN,8105901115.0,0.113503636764416,0.02114,0.0217,0.02245,10.821,11828925654.8006,49842402495.5328,21754470000.0,224263222.72754,10222127000.0,75.0090499164241,3470024000.0,8485622000.0,15002367000.0,3470024000.0,,4.46822442888223,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,490400593.70082,20.97456,1919716117.32281,Chile,1919716117.32281,2084595752.45812,FY-7
MINERA.SN,1401680000.0,7.75030598930251,,,,,2526479619.1442,125000000.0,10629761000.0,68938000.0,4021413000.0,29.8664062007688,2445465000.0,4153683000.0,9053813000.0,2445465000.0,,2.97344830954105,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,206060000.0,25.76825,400763000.0,Chile,400763000.0,211749000.0,FY-7
PSI.TO,206046679.673387,14.0111279716743,-0.110969029492202,0.157986547416661,,-3.0,1171461232.42286,84063000.0,382704675.193294,,29031721.9452273,,,353672953.248067,353672953.248067,0.0,,-3.0035838683784,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,63754037.4616748,26.441996357374,6017310.69590106,Canada,6017310.69590106,39805438.5847453,FY-7
OROBLANCO.SN,0.0,0.002133464983521,,,,,559298692.552748,146515891578.925,1919970000.0,32701000.0,620535000.0,30.0007862871521,581904000.0,1187617000.0,1881339000.0,581904000.0,,2.16205556778609,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,20.97456,-3080000.0,Chile,-3080000.0,,FY-7
PEHUENCHE.SN,272924637.988274,2.41742217840503,0.301279405695419,0.291649470353556,0.288898060255881,68.564,3191783213.69475,612625641.0,374531169.032987,,164997975.559794,119.577157096913,,209533193.473193,209533193.473193,0.0,,73.8278906263746,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,13237559.4322002,27.01178,231053220.498858,Chile,231053220.498858,1120188.22310537,FY-7
005420.KS,212791031.660922,3.12980306571385,,,,,57663581.2360286,18387668.30149,536593627.684582,17971417.3203893,405170921.455381,,254104704.574663,106244380.565982,385527410.803864,254104704.574663,,-64.8566547742008,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,25660059.853011,23.67907,-46475896.2375669,Korea; Republic (S. Korea),-46475896.2375669,2710384.21540314,FY-7
010950.KS,15226411336.6526,67.4877391607381,6.58948563899432,6.91340164409898,7.12573545254156,12.26,7756748513.78228,116420639.0,9188072683.944,31703360.3864487,4600714072.93927,44.2729700533167,3059872334.99298,4587358611.00472,7647230945.9977,3059872334.99298,69.7,12.2599484568015,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,241780825.395967,26.816816414455,723600747.271576,Korea; Republic (S. Korea),723600747.271576,584609363.709213,FY-7
006380.KS,182960879.620409,2.21842568273963,,,,,88737027.3095851,40000000.0,372233925.375548,5418170.54123475,150764261.456232,,110643006.085365,221469663.919316,332112670.004681,110643006.085365,,-2.2351459586742,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,25914839.3862797,23.67907,-42730313.0520649,Korea; Republic (S. Korea),-42730313.0520649,741225.132251079,FY-7
PKOL.PSX,244325755.258126,2.13323696905444,0.297737667304015,0.351673135755258,0.377265026799387,29.36,605530443.919771,283856239.42496,578745172.08413,,246428231.357553,82.0668627628628,,331358852.772467,332316940.726577,0.0,14.762,29.3575768390663,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,37470790.667993,29.76993,77540102.921886,Pakistan,77540102.921886,37972405.7127399,FY-7
PKRF.PSX,618861835.564054,0.314940546131805,,,,,126950716.332378,403093122.73774,236875535.372849,8368414.10975262,216153843.212237,32.1605132131931,100963307.839388,20721692.1606119,121685000.0,100963307.839388,,14.3408369566097,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,8254610.03453588,41.398057251323,11116793.5621326,Pakistan,11116793.5621326,6243668.32227148,FY-7
APA.OQ,6510000000.0,44.47,-1.61189,0.20278,2.5986,-0.91,16810290406.72,378034175.0,25500000000.0,471000000.0,16010000000.0,,8717000000.0,7888000000.0,18207000000.0,8717000000.0,-29.468,-64.1182557280118,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,3300000000.0,30.56584,-2288000000.0,United States of America,-2288000000.0,4441000000.0,FY-7
PSO.PSX,6481260774.37859,1.80061202794651,0.320353392104254,0.387794641148325,0.484881683405069,11.82,845340289.857019,469478936.30618,3272618967.49522,48342030.753724,2397080487.5717,19.834704710249,1004903718.92925,875538479.923518,1880442198.85277,1004903718.92925,22.0,11.8155549311948,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,9839460.61401517,37.17064906181,221356747.387827,Pakistan,221356747.387827,12476032.0488262,FY-7
KPLC.NR,1042329268.29268,0.129158512720157,0.043222748815166,0.047298578199052,,12.79,252048581.154598,1951467045.0,2744266095.54525,,2147571074.38017,13.154852752781,1125210481.75771,596695021.165088,1721905502.9228,1125210481.75771,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,87148133.7235561,34.13424,177674919.052431,Kenya,177674919.052431,440020278.624966,FY-7
NIMI.PSX,16998267.1128107,0.109188460563515,,,,,12655818.1837631,115909020.03051,16184869.4455067,449869.438214412,10600272.3135755,0.0,7374436.60611855,5584597.13193117,12959033.7380497,7374436.61567878,,12.867334187686,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,298872.187482046,34.499038378304,1305334.76758297,Pakistan,1305334.76758297,173514.652303425,FY-7
004000.KS,988861957.130091,30.2589863239581,2.00394482834825,3.06326151923911,,7.988,780681847.15812,25470000.0,1433444235.25682,11816329.7107151,443121154.662752,45.4411315834839,269889659.31146,990323080.594068,1260212739.90553,269889659.313162,,2.38486690008479,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,64856605.6628036,21.9059,1818002.12756554,Korea; Republic (S. Korea),1818002.12756554,74416732.2334262,FY-7
010060.KS,1958824292.09754,50.6577444966469,3.14485179528865,3.01451956220082,,3.494,1520346469.64326,16412639.78639,6211988150.98515,65794712.5394633,3452546847.09988,,2236283715.9028,2515229382.52692,4995725019.78808,2236283715.9028,,-7.69825971183675,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,321346311.401548,14.610766621504,-128389877.909889,Korea; Republic (S. Korea),-128389877.909889,782733807.804053,FY-7
001390.KS,863419470.717903,2.63491173045703,,,,,151229046.076956,51309755.0,972341504.729563,5503445.64384947,577414792.99034,22.6750126918353,318438913.638027,168833619.302098,713365625.37725,318438913.638878,,8.50472933643416,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,18025023.3414003,23.67907,39259248.6667575,Korea; Republic (S. Korea),39259248.6667575,17355246.1560193,FY-7
001340.KS,109959421.813694,1.66169433323984,,,,,74640662.3700606,38652442.0,269247663.637602,2832156.53589943,170212603.661432,,126383371.549428,99035059.9761692,225418431.525597,126383371.547725,,-1.96145737758503,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,17691869.8948112,3.94982,2887473.54979853,Korea; Republic (S. Korea),2887473.54979853,5128500.39694593,FY-7
9918.TW,,1.0025902788359,,,,9.712,181005095.343592,178009137.0,126343257.656559,,39931342.3739144,88.2928072184569,,86411915.2826451,86411915.2826451,0.0,,8.66569898852913,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,4649689.46152113,16.93828998411,7437514.71623476,Taiwan,7437514.71623476,3266454.97466436,FY-7
SHEL.PSX,1882792273.16141,1.50902609054441,,,,,233280749.068194,154590715.51363,362315596.943649,790228.936140091,305192177.65043,117.470718025841,19345253.104107,57123419.2932187,76468672.3973257,19345253.104107,,15.3415067017731,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,8238495.64168478,37.03862,19264224.346387,Pakistan,19264224.346387,16857541.8783223,FY-7
SICH.PSX,93821973.040153,3.43839541547278,,,,,73682774.7851002,21429407.0,170699835.219885,2380746.64880406,85698861.749522,25.0727070449336,32667643.040153,85000973.4703633,117668616.510516,32667643.0210325,,9.00254165116201,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,4743411.38563764,27.02469,12699251.3483137,Pakistan,12699251.3483137,31944551.4216435,FY-7
SUIN.PSX,1875924243.02006,0.229608404966571,,,,,145621476.853868,634216665.0,2016216162.01337,5968870.47457665,1981087200.15729,,169895802.202123,35128961.8560755,205024764.058199,169895802.202123,,-53.6059798540838,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,96343924.7327185,30.65231,-52111431.6937361,Pakistan,-52111431.6937361,187082686.280155,FY-7
SUIS.PSX,1547388334.34774,0.356733524355301,,,,,314252379.571633,880916309.0,2356429742.34125,23885966.3557686,2123493041.18482,,284514130.655305,232936701.156421,517450831.811727,284514130.655305,,-86.2309421301663,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,42097426.1198196,37.03862,-118257183.726767,Pakistan,-118257183.726767,64108425.6996303,FY-7
CHMX.CM,9934668.04265566,0.485605272285813,,,,,7648283.03850156,15750000.0,14650650.1547988,39404.8305077471,2167719.29824561,68.3148991541965,903508.771929825,12231049.1916065,13386439.628483,903508.771929824,,2.67795772474068,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,76984.7622202425,26.735661033152,691268.778425856,Sri Lanka,691268.778425856,14512.6338974167,FY-7
BRPT.JK,1455403000.0,0.00095065748643,,,,,65848045.1320754,70092615900.6236,3249579000.0,40034000.0,1618220000.0,0.0,972296000.0,989869000.0,2603655000.0,972296000.0,,1.27568823982278,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,77251000.0,27.480068295844,105291000.0,Indonesia,105291000.0,258732000.0,FY-7
000537.SZ,222369284.206959,1.80219035443077,,,,,924014679.025276,512717581.0,1231433944.97928,78725.8076902224,809129016.338319,0.0,349695901.43097,300719171.936662,772000830.071934,349695901.172194,,7.56816366467873,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,73048.7039919559,12.91442,46438199.0972078,China,46438199.0972078,303516.066379522,FY-7
002380.KS,2905985758.611,311.549929197969,24.6247413215297,26.1469475890105,,3.045,3746117055.95362,8249674.64413,7377685139.20592,30462953.7997247,2382873881.26218,48.194860427543,1400041418.55228,4985665360.66982,6394852676.49602,1400041418.55398,-4.7255,3.04535890271569,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,145395951.033981,23.67907,273432516.758665,Korea; Republic (S. Korea),273432516.758665,328724039.027529,FY-7
014530.KS,223003864.641049,2.78790660512873,,,,,97212686.3350077,34869420.0,159557007.424997,507734.334679909,48474659.5701945,24.0688087453604,12306634.3248649,111082347.854802,123388982.179667,12306634.3248649,,11.5815552400904,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,1364951.70956424,22.52687,14871077.9108694,Korea; Republic (S. Korea),14871077.9108694,1597745.95805788,FY-7
002960.KS,190490530.133197,400.761574487255,,,,,520990046.833431,1300000.0,107700497.059449,,25268014.9291459,83.2970327934663,,82432482.1303034,82432482.1303034,0.0,,33.3057663938873,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,1034069.23675533,26.00393,34584437.2881179,Korea; Republic (S. Korea),34584437.2881179,1271892.30445297,FY-7
PHARP.L,214800000.0,2.17016447562342,0.00743,0.09457,0.05862,0.28,720396173.756853,331954643.0,1181100000.0,,288600000.0,,,892500000.0,892500000.0,0.0,,-3.61961876204755,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,99200000.0,21.14241,2000000.0,United Kingdom,2000000.0,87500000.0,FY-7
ANDS.NS,204938249.056604,0.420175075039691,,,,,57716627.8303219,135535390.0,213628649.056604,4125068.58889956,82024422.6415094,45.069076927873,41326913.2075472,120735849.056604,172931139.622642,41326913.2075472,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,8563902.97467156,24.37525,15564546.0477809,India,15564546.0477809,12471700.8359826,FY-7
DCMS.NS,910223396.226415,2.10503895115131,,,,,341892294.680528,162416137.0,755781132.075472,7299476.38423243,439838490.566038,17.2228666114333,160597735.849057,315609056.603774,476540377.358491,160597735.849057,,15.3453790957033,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,14970734.9443962,24.39466,64567701.1878804,India,64567701.1878804,56627168.2945317,FY-7
600800.SS,20376890.3744551,1.75444001170654,,,,,1072438382.85454,611271047.0,100726108.109857,7719.36063755699,80906220.0382003,,770166.818132808,24042148.4219282,20590054.8897891,770166.818132808,,-14.3882318567174,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,1149775.98433203,18.98978801918,-8746034.73476975,China,-8746034.73476975,305253.32594875,FY-7
DWOG.PK,0.0,0.04093,-0.01,0.05,0.09,,9388302.58265,229326987.0,24366368.0,0.0,922057.0,,,23444311.0,23444311.0,0.0,,-13.3978573298534,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,112192.0,22.02326,-2757234.0,Canada,-2757234.0,2566139.0,FY-7
HAYC.CM,80535431.7165463,0.114394727714187,0.020170631892904,0.023694249843934,,11.73,33989390.4786681,297123750.0,86894103.8871689,2449771.552293,41304699.002408,26.1698898150078,21838665.2906777,40701651.1867905,67428070.1754386,21838665.2906777,,11.725738909017,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,2414189.63230495,20.0784,8773781.6077892,Sri Lanka,8773781.6077892,4690848.25540411,FY-7
NWF.L,674484256.243214,2.85179508341685,,,,,138391911.808052,48528000.0,182410423.452769,597903.790984425,129279768.367716,58.3333333333333,17082880.9265291,53130655.0850525,70213536.0115816,16938110.7491857,,13.4265734265734,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,5829561.96209815,25.83333,8071701.17828974,United Kingdom,8071701.17828974,5231658.17111372,FY-7
JEC.V,8626570.0,0.09750812567714,,,,,6738423.49880771,69076328.0,51218800.0,1175122.0,35621255.0,,3902270.0,15597545.0,19499815.0,3902270.0,,-67.7392560529451,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,3634337.0,23.74702,-1190633.0,Canada,-1190633.0,1312707.0,FY-7
600868.SS,38277247.7318587,0.961168189029744,,,,8.7514,1824440128.30363,1898148679.0,401231809.995225,4314581.85860164,67070376.8195191,0.0,50428982.9177,331167292.265985,384590416.093406,50428982.9177,,0.92398212777478,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,14151544.0312852,13.19861,-6083008.82912609,China,-6083008.82912609,3992399.87326123,FY-7
4958.T,469663475.772229,13.0052286496805,0.813829270661358,0.886666019228902,,,555429307.975765,42426885.0,995292608.309484,89884.7092827551,206394947.202211,37.3109705801485,1194118.22757328,788897661.107273,790091779.334847,1194118.22757328,,4.56407843137255,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,27684490.4590886,28.42738,46380509.9899016,Japan,46380509.9899016,31100109.4118333,FY-7
CEQ.V,,0.054529591391595,,,,,257523.802297854,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,23.74702,,Canada,,,FY-7
ETR.N,9451424000.0,68.36,5.01845,5.08711,5.12557,11.17,12194521648.0,178389025.0,44647681000.0,643469000.0,35072705000.0,,13849988000.0,9256791000.0,23424964000.0,13849988000.0,-4.075,-1.83302814355679,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2117236000.0,22.02326,1651704000.0,United States of America,1651704000.0,2994464000.0,FY-7
000531.SZ,333645056.299194,1.58525939988602,0.122498979175174,0.092535680459845,,,1303241297.42302,822102672.41069,1289625519.85182,28232518.8817819,681515220.418663,22.8322019000776,560144589.24385,553289330.963787,1168254888.67701,560144589.578103,,13.3766197900604,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,36448861.9201181,12.91442,80644237.9100005,China,80644237.9100005,24397725.2477649,FY-7
CESC.NS,1792848301.88679,0.604337295670735,0.088874395625913,0.114876413971773,,6.02,1028444798.20176,1325570430.0,5553690566.03774,221736703.603107,3788300377.35849,22.1494452613287,2245651320.75472,1600560000.0,4011041509.43396,2245651320.75472,64.51,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,117268972.102001,25.937511691328,357525935.950577,India,357525935.950577,193924948.894958,FY-7
005070.KS,113557210.655773,1.98897037723861,,,,,33631873.5242369,16909186.18321,189416669.405507,6718035.7714352,148006483.045236,,111960389.983404,41410186.3602706,153370576.343674,111960389.991063,,-40.9053856143119,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,7870889.91489554,23.67907,-6475697.60163626,Korea; Republic (S. Korea),-6475697.60163626,83562.099835175,FY-7
600681.SS,217973584.818472,1.44681395850341,,,,,509377517.675328,352066457.60125,280645948.113862,173147.908314749,147441847.627116,0.0,4651807.58152216,132526561.066527,137855908.068268,4651807.58152216,,92.5963730129189,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,7724487.94080907,24.53842,86695380.036236,China,86695380.036236,21602206.3221372,FY-7
GIVOp.TA,5368000.0,0.269178366735261,,,,,27186520.3467434,84277859.19793,19540000.0,499000.0,25191000.0,,5551000.0,-5651000.0,-100000.0,5551000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,1260000.0,22.27723,-2360000.0,Israel,-2360000.0,42000.0,FY-7
ENGN.BT,199260915.199932,0.594950940338136,,,,32.683,121107984.984861,159722220.0,72795887.8551305,,26337703.3931076,30.9827949342159,152093.761750067,46458184.4620229,46610278.223773,152093.761750067,,22.6807811931311,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,2024304.04842591,26.50089,14140164.9330645,Botswana,14140164.9330645,3540905.78146368,FY-7
7446.T,297022441.527682,21.2624584717608,,,,,20396713.4202008,937594.6,130605279.77894,53382.5288430282,83474489.2924109,56.0936502871729,9521533.60307905,47026714.6945623,56652324.0896082,9521533.60307905,,2.64040082868483,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,1026474.39153813,30.08621,1778485.82328138,Japan,1778485.82328138,189638.759644757,FY-7
600674.SS,165906050.430523,1.6573989926218,0.147939779332534,0.149733044512921,,22.66,7296103196.93165,4402140480.0,3729860575.91842,49667163.7823194,868720284.904731,30.6894839987002,776499018.345374,2804298800.14941,3637639309.35907,776499018.807474,7.059,22.9888750101851,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,35250122.789451,1.16181,61698089.4018489,China,61698089.4018489,5689406.61409161,FY-7
CEEB3.SA,2529060692.54666,3.33674114387248,,,,,847303165.761624,208612568.60983,2701452782.05743,67788505.4389177,1946657489.96035,25.8361276156416,1309969439.04225,754795292.097088,2064764731.13934,1309969439.04226,,11.6382661112021,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,16.39232,236841901.37283,Brazil,236841901.37283,279163660.325314,FY-7
FLST.PK,30000.0,0.0014,,,,20.07,6188.7056,608.37427,25000.0,238000.0,2693000.0,,684000.0,-2668000.0,-1984000.0,3651680.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,1000.0,,-142564.0,United States of America,-142564.0,,FY-7
ADVP.BO,,0.281729289120718,,,,,253556.360208646,,,,,,,,,,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.55806537373,,India,,,FY-7
PHX.TO,207226064.021967,1.70532552930125,-0.542378693907333,-0.248952936884349,,-20.93,70885305.4989522,41567023.0,212028635.739577,2719649.7359032,66831906.9296915,,43355733.7957945,145196728.809885,188552462.60568,43355733.7957945,,-21.1967934640622,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,37825255.3063532,23.74702,-22436719.9911592,Canada,-22436719.9911592,20493966.0931119,FY-7
BLU.AX,113240.158536222,0.021120708490525,,,,,24072112.6410441,1140993237.0,51681467.3540543,,837381.172333641,,,50844086.1817207,50844086.1817207,0.0,,-2.47676222792593,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,1456.39769459887,28.90954,-1249589.22196583,Australia,-1249589.22196583,526487.766597492,FY-7
MDINp.TA,0.0,0.335836553356827,,,,,1248918.96182734,5244342.35547,3794000.0,,1046000.0,,,2748000.0,2748000.0,0.0,,-21.1228641171684,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,2000.0,22.27723,-641000.0,Israel,-641000.0,0.0,FY-7
