Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
CAPL.SI,8959000.0,0.01255824008841,,,,,14651979.527559,,,,,,,,,22528000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,17.168295,,Singapore,,,FY-6
CGEI.PK,,0.28,,,,,19012000.0,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,,,,United States of America,,,FY-6
CHE_u.TO,794680565.897245,14.1027550260611,0.470333973128599,0.57895585412668,,,975414033.387937,,,,,,,,,632626209.977662,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.74702,,Canada,,,FY-6
BMSR.JK,167319407.536748,0.01078869047619,,,,,12478396.6948775,,,,,,,,,16100976.0675575,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,21.40321,,Indonesia,,,FY-6
AKSUE.IS,951572.291377208,0.628786290299714,,,,,20485099.3846939,,,,,,,,,5518192.644682,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,,16.440455,,Turkey,,,FY-6
USEI.PK,0.0,0.0004,,,,,809569.5204,,,,,,,,,443450.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Biodiesel,50,5020,502010,50201020,5020102011,,,,United States of America,,,FY-6
UTDF.SI,5368950.09452377,0.019339687802183,,,,-24.399,2128929.62011327,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,,,China,,,FY-6
KOPI.JK,13653068.1365998,0.052338530066815,,,,,36493912.467706,,,,,,,,,1291794.65998515,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,,30.617089414936,,Indonesia,,,FY-6
600256.SS,604111532.478756,0.613391013970906,0.021443068804546,0.038581866682131,,1.86,3512034174.60463,,,,,,,,,3465154647.84675,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,19.02765,,China,,,FY-6
ISA.CN,3088394802.5987,3.32555814728424,0.327280331811369,0.335238706945711,,24.14,3683647244.95834,,,,,,,,,4155063801.43262,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,21.88551,,Colombia,,,FY-6
ANRE.KL,34515556.5798571,0.250864087412198,,,,,30115731.9656594,,,,,,,,,4022355.38142429,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,7.30713,,Malaysia,,,FY-6
CEEN.PFT,479294606.335416,0.380177777777778,-0.049,,,,140440373.414755,,,,,,,,,13907283.5082601,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,Ukraine,,,FY-6
UNAF.PFT,1768838633.98548,4.3578866178172,4.314,,,,226956356.666666,,,,,,,,,23856739.7025716,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,21.63926,,Ukraine,,,FY-6
KIEN.PFT,,2.31707317073171,,,,,,,,,,,,,,38956527.253702,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,21.63926,,Ukraine,,,FY-6
3633.HK,480069511.613211,0.262540436672212,,,,17.597,667552101.752621,,,,,,,,,570604583.381695,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,28.91831261419,,Hong Kong,,,FY-6
8007.HK,4691582.51763583,1.5899038702106,,,,7.464,119603822.493906,,,,,,,,,20638500.9220928,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,20.91802,,Hong Kong,,,FY-6
4714.TWO,14617404.9754925,0.4024178735781,,,,,31005327.7258855,,,,,,,,,3158019.66768396,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,7.009610938176,,Taiwan,,,FY-6
EKTG.DE,212115222.876367,15.9062237174096,1.66125228683523,1.75375146727578,,42.25,233076441.126997,,,,,,,,,241003994.953743,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,27.824373286,,Germany,,,FY-6
AZGSQ.PK,3462390.0,0.0025,,,,,32433.8425,,,,,,,,,472740.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
ORPF.PA,260816862.910008,6.00453248528175,0.45851016186475,0.959672431809942,,-2.21,45158119.1126997,,,,,,,,,65489907.4852818,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.773826462,,France,,,FY-6
TGRO.PK,0.0,0.015,,,,,640922.385,,,,,,,,,596910.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.02326,,United States of America,,,FY-6
ZOREN.IS,346951541.100746,0.182713892307256,-0.036557945136629,-0.014623178054652,,-0.66,304108656.817988,,,,,,,,,1957703235.31914,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,16.440455,,Turkey,,,FY-6
000301.SZ,114231630.419127,0.77056027653752,,,,,938724611.947285,,,,,,,,,86044937.3469682,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,13.245544161833,,China,,,FY-6
COHG.PK,127310.0,0.006,,,,,78234.0,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Canada,,,FY-6
PEI.V,1309434.10275503,0.033507073715562,,,,,769786.887565153,,,,,,,,,3478078.92777364,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-6
600236.SS,1228190269.33602,0.675833083681406,0.053544186316308,,,20.07,5327170098.51649,,,,,,,,,3484282542.12876,3.1,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,15.76643,,China,,,FY-6
CPWY.PK,,0.0011,,,,,160830.0782,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,United States of America,,,FY-6
SPOWF.PK,,0.211,,,,,1934747.2613,,,,,,,,,6960.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil Exploration & Production - Onshore,50,5010,501020,50102020,5010202011,,23.74702,,Canada,,,FY-6
DEXP3.SA,134601315.62769,0.423996686954383,,,,,42513280.7143735,,,,,,,,,54128857.7400713,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,19.36911,,Brazil,,,FY-6
0362.HK,23839473.2797049,0.686968989308882,,,,,37817380.5903973,,,,,,,,,100454987.959215,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,17.281305,,Hong Kong,,,FY-6
PHL.CY,398413446.173255,1.14592094196804,,,,,100268082.422203,,,,,,,,,85089350.294365,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,12.498720460572,,Cyprus,,,FY-6
000155.SZ,290063844.159585,1.5484590796695,,,,,1878568342.21518,,,,,,,,,213950257.813625,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,12.91442,,China,,,FY-6
BRCOQ.PK,785000.0,0.00158,,,,,31630.257,,,,,,,,,3718000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
VIBO.SI,10682718.9112391,0.146406432022084,,,,,5626525.98425196,,,,,,,,,6584909.89306812,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,17.168295,,Singapore,,,FY-6
FEDL.SI,61804807.2938251,0.164801395911037,,,,1.0371,23820992.9410139,,,,,,,,,18767094.9026109,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Equipment,50,5010,501030,50103020,5010302012,,17.168295,,Singapore,,,FY-6
CGPA2.BA,201462871.830453,0.670271337579618,,,,,230535547.178116,,,,,,,,,0.0,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,27.28421,,Argentina,,,FY-6
HUML.PK,,,,,,,3919710.0,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,United States of America,,,FY-6
TMGY.PK,0.0,0.0012,,,,,288779.9376,,,,,,,,,0.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,,,United States of America,,,FY-6
EQNR.OL,45688000000.0,18.3397012851685,1.10528,1.35706,1.43394,5.51,59513236853.3518,,,,,,,,,31673000000.0,19.01283,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,63.430897764308,,Norway,,,FY-6
8927.TWO,111486143.222664,0.239310896420975,,,,,57480759.9963007,,,,,,,,,33293258.1152317,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,,19.12107987516,,Taiwan,,,FY-6
SNV.V,,0.162962962962963,,,,,2347204.48994788,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-6
EFIR.PK,124160.0,0.0001,,,,,476.0734,,,,,,,,,3701120.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
BLMC.PK,,10.2016178,,,,,34843514.2,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
MMMW.PK,,0.002,,,,,117224.074,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,,22.02326,,United States of America,,,FY-6
AXL.V,928804.0,5.69620253164557,,,,,36760652.7922561,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-6
600328.SS,363663727.495319,1.45359509145902,0.04032326174008,0.054884601383327,,5.186,827735514.584473,,,,,,,,,383627162.609823,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,19.97843,,China,,,FY-6
8111.HK,1542930.90423059,0.091564462671361,,,,6.335,26187671.6446783,,,,,,,,,7164131.07275686,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,20.91802,,Hong Kong,,,FY-6
GEECF.PK,,0.0001,,,,,12566.1618,,,,,,,,,26723000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Bahamas,,,FY-6
PSUR.BA,124932588.229784,0.339569250117906,,,,,34082210.1053293,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,27.28421,,Argentina,,,FY-6
600319.SS,209914673.772145,1.45978837564821,,,,,442731608.814633,,,,,,,,,151560707.187095,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,0.01197,,China,,,FY-6
BIR.TO,235796723.752792,6.84157212956069,0.296624567734175,0.48234100135318,0.612607126747858,-0.33,1836690264.69099,,,,,,,,,462720029.784065,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.38528,,Canada,,,FY-6
STPIL.TN,5690080.41730059,3.68084688719844,,,,11.461,15232082.7646163,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil Pipeline Transportation,50,5010,501030,50103030,5010303013,,35.80903,,Tunisia,,,FY-6
600367.SS,168797630.707187,1.93288203946421,,,,,562855249.891977,,,,,,,,,18579864.6118393,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,15.4004,,China,,,FY-6
BG.N,42679000000.0,72.24,6.16826,6.64944,7.85636,,10074068538.24,,,,,,,,,4792000000.0,8.933,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Ethanol Fuels,50,5020,502010,50201020,5020102012,,17.990292146384,,United States of America,,,FY-6
VLE.TO,11245855.0,0.707371556217424,0.026861682381766,,,,41394903.1645569,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Natural Gas Exploration & Production - Onshore,50,5010,501020,50102020,5010202013,,23.74702,,Canada,,,FY-6
4368.T,325232142.215838,21.4854111405836,1.87234042553191,2.04787234042553,,16.2,762968435.013262,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.74841,,Japan,,,FY-6
HYPF.PK,738760.0,0.0004,,,,,137272.27,,,,,,,,,440310.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Renewable Fuels (NEC),50,5020,502010,50201020,5020102010,,,,Canada,,,FY-6
AXGC.PK,,0.002,,,,,83328.0,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
MORr.AT,6682984650.9672,13.7720773759462,1.96061442762385,1.54387635278809,1.58902070887252,41.87,1525711772.49789,,,,,,,,,1244573170.73171,-7.0,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,27.215055,,Greece,,,FY-6
NAPT.AM,6581418.68023174,,,,,,,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,Jordan,,,FY-6
PGIE.PK,26770.0,,,,,,202222.0551,,,,,,,,,560000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,United States of America,,,FY-6
ERHE.PK,,0.0002,,,,,8916.0958,,,,,,,,,663610.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
SOIS.PK,3076000.0,0.0001,,,,-66.3,2481.0777,,,,,,,,,3967000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
EVOA.PK,482900.0,20.0,,,,,6344136.8,,,,,,,,,3788030.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,,22.02326,,United States of America,,,FY-6
SNM.V,120000.0,0.085629188384214,,0.01,0.02,,154015358.458674,,,,,,,,,165129000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,0.58684,,Canada,,,FY-6
ABSh.V,,0.073757191326154,,,,,240224.892032762,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Canada,,,FY-6
SKPO.PK,,0.006,,,,,1499756.4,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,,,United States of America,,,FY-6
TIDE.PK,0.0,0.001,,,,,217754.324,,,,,,,,,7533000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,,,,United States of America,,,FY-6
DEHr.AT,5158503994.95374,3.03826745164003,0.062628369533985,-0.20219864420488,,1.14,704878048.780487,,,,,,,,,4848616484.44071,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,23.279955,,Greece,,,FY-6
EXR.AX,13596.5013412038,0.018224196969697,,,,,4518860.4040404,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,,Australia,,,FY-6
VYEY.PK,,1.9532,,,,,1604724.7564,,,,,,,,,564260.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,22.02326,,United States of America,,,FY-6
KRKN.MM,257595190.10457,148.440959863533,,,,,150995082.676329,,,,,,,,,59824400.9164987,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,18.70735,,Russia,,,FY-6
VJGZ.MM,480849535.721054,9.98971646834142,,,,,219136825.163638,,,,,,,,,32646889.5894706,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,15.7648,,Russia,,,FY-6
GROB.BX,,0.04832902399536,,,,,901185.078643344,,,,,,,,,,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,,,Romania,,,FY-6
SLAVI.RTS,3073687962.22044,0.61,,,,,,,,,,,,,,1117869210.89247,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,,,Russia,,,FY-6
DGCE.BA,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,,,Argentina,,,FY-6
KZOS.MM,940083036.160353,0.703524149976332,,,,,1264030894.34079,,,,,,,,,340224300.997468,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,21.20561,,Russia,,,FY-6
NNOGI.RTS,69797129.9119679,0.7396,,,,,,,,,,,,,,0.0,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,,,Russia,,,FY-6
TEXG.PK,149000.0,0.0001,,,,,451.8,,,,,,,,,18959000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
QCPC.PK,,0.0001,,,,,1914.058,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,Canada,,,FY-6
PTRC.PK,2127580.0,0.66,,,,,10446478.02,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.02326,,United States of America,,,FY-6
UPKP3.SA,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,Brazil,,,FY-6
ROSNP.BX,3861782582.47112,0.0512631334385,0.010768170694039,,,4.417,6881212868.36919,,,,,,,,,411330209.251612,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,15.01403,,Romania,,,FY-6
SGER.PK,,0.035,,,,,403375.0,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-6
TNP.N,481790000.0,22.795028907,3.0235,3.87,6.7273,2.84,394684961.44,,,,,,,,,1753855000.0,-21.672,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Sea-Borne Tankers,50,5010,501030,50103030,5010303014,,17.281305,,Greece,,,FY-6
ORRON.ST,902969407.06476,21.0673717623549,1.15411,1.17673,1.26807,121.0,7403686414.18799,,,,,,,,,4048300000.0,45.0,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,21.541565,,Sweden,,,FY-6
LOTT.PSX,333349640.632487,0.079731672256828,,,,,120730272.837182,,,,,,,,,0.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.14155,,Pakistan,,,FY-6
053050.KQ,86343181.7699482,1.77950704751159,,,,,49933887.7583188,,,,,,,,,23009532.8497409,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,15.89723,,Korea; Republic (S. Korea),,,FY-6
0931.HK,114808386.452653,0.233424897796005,,,,,1316214626.37159,,,,,,,,,3876302.38332949,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,20.91802,,Hong Kong,,,FY-6
CEL.CN,1264337831.08446,1.34121959346884,0.072951280609376,0.088901385409744,,1.05,992465688.053982,,,,,,,,,1176811261.03615,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,37.4147,,Colombia,,,FY-6
CPG.TO,1626656738.64482,13.4284151466865,-0.04578340837976,0.202953522094177,-0.278562161337098,-4.83,7361729191.36262,,,,,,,,,2844899478.77885,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-6
SRG.MI,2629310344.82759,4.1148023549201,0.286508923115821,0.280279339052529,0.295186578202257,14.43,14404434695.8746,,,,,,,,,11658957106.8124,0.2535,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,,26.652166944428,,Italy,,,FY-6
8128.HK,79835570.8592874,0.025843995434673,,,,1.666,83463509.7980423,,,,,,,,,57603332.4305851,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Geothermal Electric Utilities,59,5910,591010,59101010,5910101025,,20.91802,,Hong Kong,,,FY-6
PTT.BK,47958873882.8125,1.03794642857143,0.102341052029731,0.105102344196684,0.11565180102916,12.96,29646859946.9866,,,,,,,,,17127499893.4152,81.2245,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,29.07353145,,Thailand,,,FY-6
SROGI.RTS,28555754.3231962,4.0,,,,,,,,,,,,,,0.0,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,,,Russia,,,FY-6
TOGZI.RTS,26511777.092209,10.0091,,,,,,,,,,,,,,0.0,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,,,Russia,,,FY-6
TRNF_p.MM,13340568849.3807,3231.15093939246,421.571641949493,415.084546887566,434.315482065305,4.668,5024035816.88784,,,,,,,,,13078918807.1735,27.4,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil Pipeline Transportation,50,5010,501030,50103030,5010303013,,20.79639,,Russia,,,FY-6
8117.HK,23574625.0370772,0.123805470654235,,,,77.24,115250224.412891,,,,,,,,,6880360.06757715,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,20.91802,,Hong Kong,,,FY-6
QEC.TO,12050632.9113924,0.647803425167535,0.0,0.022939287352806,,,198567593.142218,,,,,,,,,17042442.293373,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,15.93374543188,,Canada,,,FY-6
