Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
QOIL.PK,3430.0,,,,,-173.5551,8522.051219,,,,,,,,,4887480.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-8
BGPET.BB,646345890.836752,5.94510487334288,,,,,162183310.615441,27208512.75,247551286.833271,23459024.4197736,327306975.009325,,216781051.846326,-79755688.1760537,137025363.670272,216781051.846326,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,7638990.86821792,18.98959,644958110.652704,Bulgaria,644958110.652704,3114420.51669742,FY-8
RISH.OL,107472028.907923,1.28398754982841,,,,,182786730.368077,49110848.65868,662171841.541756,15939368.3977022,353788142.398287,,312763517.130621,308383699.143469,621147216.27409,312763517.130621,,-3.5570625725479,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,27603811.6248917,21.422615,40854519.8103555,Norway,40854519.8103555,142321360.133505,FY-8
TOPL.BB,150321397.488499,3.10694090598397,,,,,16837091.2594802,5416829.0,107209374.611463,1552115.78640209,35775829.9142111,,23814497.0782046,71433544.6972523,95248041.7754569,23814497.0782046,,-0.009572125969178,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,2600218.48155239,18.98959,150015896.517588,Bulgaria,150015896.517588,889834.43334212,FY-8
2688.HK,4687973439.06134,5.66146611983801,0.363136213693781,0.416337597554107,0.422748905995464,27.429,6145968875.64806,1083059397.0,6935982980.3694,69799532.5695555,4592399187.69945,23.8881401617251,2343906134.15853,1949843664.37804,4687489926.82848,2343906134.15853,20.63333,27.4294163855644,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,136839548.735198,23.29985,615859131.555566,China,615859131.555566,419933466.877767,FY-8
SKGO.PK,,,,,,,197375.8534,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,,,United States of America,,,FY-8
AKENR.IS,481967435.183201,0.548532247696593,-0.014668008892244,0.007000691928853,,-48.087,399969967.859438,729164000.0,1390233860.72423,57799092.649393,1172495961.85987,,1061006057.42447,217737898.864367,1278743956.28884,1061006055.28177,-33.9,-48.0872726835749,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,46248625.5296918,16.440455,-34037808.1179114,Turkey,-34037808.1179114,108025481.460532,FY-8
AWSL.PK,,0.3,,,,,13412280.2999999,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,,,United States of America,,,FY-8
OCHL.OM,19388077.9220779,1.2475163038961,,,,,89208435.2415584,71509060.75748,88910929.8701299,,32875825.974026,54.830401471102,23605932.4675325,51579914.2857143,79641036.3636364,23605922.0779221,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,2615435.79595691,14.089795,6492598.53910314,Oman,6492598.53910314,3416518.12813716,FY-8
POGh.V,,,,,,,977276.992597693,113540040.0,6107225.85642968,,390457.049406094,,,5716768.80702358,5716768.80702358,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,34874.8863587619,,-1598488.75847833,Canada,-1598488.75847833,525489.475525048,FY-8
88E.AX,143634.269658333,0.00800860743778,,,,,3692154.00762891,460727450.61683,1423277.98152399,80.2814721867784,321764.45123296,,,1101513.53029103,1101513.53029103,0.0,,-307.890290682641,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,23140.9088480855,28.90954,-24592003.6741737,Australia,-24592003.6741737,8389273.12543227,FY-8
APLP.TA,0.0,2.73792402521851,,,,,6055703.9159383,2211788.68121,0.0,1765224.91345758,36760.9254498715,0.0,,-36760.9254498715,-36760.9254498715,0.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,0.0,22.27723,-937285.083495661,Israel,-937285.083495661,0.0,FY-8
GRVE.PK,163570.0,0.055,,,,,652193.41,327366.38269,3956716.0,,1490472.0,,600982.0,1966244.0,3067226.0,1114750.0,,-109.344878014852,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,346994.0,22.02326,-1774484.0,United States of America,-1774484.0,132527.0,FY-8
CIE.CR,0.0,0.0,,,,,,485555005.98,,,,300.0,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,Venezuela,,,FY-8
EQMA5B.SO,943327060.594656,,,,,,995720963.342115,164183899.0,1704831012.42002,81275612.2019005,1082493413.62439,18.6617824574823,799664659.39029,622337598.795634,1422002258.18592,799664659.39029,,22.0578005271849,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,51923349.4515528,17.51553,224252975.990733,Brazil,224252975.990733,136403422.321837,FY-8
PTRD.KL,99346781.1158798,0.317596566523605,,0.035393081761006,0.040245283018868,4.666,234567319.957081,738570000.0,396118454.935622,9786432.61678478,208972818.311874,16.7760766854443,196673819.742489,187224892.703863,383819456.366238,196673819.742489,,14.4752579260208,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,15970026.3174122,25.06773,37171006.4114547,Malaysia,37171006.4114547,74405032.6765841,FY-8
GLNG.OQ,106155000.0,36.47,0.39495,1.35203,2.29681,-1.69,3406298000.0,93414672.0,3899742000.0,14474000.0,1662320000.0,,1353986000.0,2235767000.0,3591408000.0,1353986000.0,8.0,-2.37713569431353,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,LNG Transportation & Storage,50,5010,501030,50103030,5010303011,49811000.0,17.281305,-44903000.0,Bermuda,-44903000.0,1516546000.0,FY-8
IFR.V,793906.007918747,0.047283356258597,,,,,3142402.37132036,66378965.0,12234412.1191255,,1426940.95369255,,,10807471.165433,10807471.165433,0.0,,-4.42174151872466,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,182894.310909715,,-527095.615415798,Canada,-527095.615415798,161306.993596367,FY-8
PMG.L,42169354.7007816,1.98944155480113,-0.087393565259701,,,,174532036.471797,5848610.66667,217968496.126152,2518343.09697294,47423420.9581146,0.0,10687714.8574458,170545075.168038,181232790.025484,10687714.8574458,,1.80506205356817,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,14719617.7916093,21.14241,-4791033.86342719,United Kingdom,-4791033.86342719,15959267.3005843,FY-8
0934.HK,2665735381.3614,0.800897624390622,0.054426250644662,0.069119391438886,0.084743576514292,,1991159637.85498,2486160000.0,2353996621.01163,28302512.536275,740737315.896722,12.2066373123952,539503082.359617,1608281229.84859,2152762387.47453,539503082.359617,33.3,9.12640036363503,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,71062752.50993,13.092811456563,119649104.19578,Hong Kong,119649104.19578,116315770.813673,FY-8
WBRE.PK,,,,,,,29759.4792,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,United States of America,,,FY-8
BEP_u.TO,1704000000.0,16.4257156782579,0.2733,0.30149,0.60889,1.97,4429773677.56928,215034205.82897,19849000000.0,415000000.0,10968000000.0,372.413793103448,7722000000.0,3167000000.0,16603000000.0,7678000000.0,9.1,1.96843712879688,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,548000000.0,17.281305,594000000.0,Bermuda,594000000.0,186000000.0,FY-8
CEGR3.SA,1326347007.90365,6.49972871275769,,,,,2149999749.89085,259625527.365,946920963.492661,36710369.6423809,591706435.829883,99.9850433742148,276359804.290553,355214527.662778,631574331.953331,276359804.290553,,33.8615763726116,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,31.76873,226638732.137055,Brazil,226638732.137055,,FY-8
GAZ.CS,398239903.489646,211.094692635017,,,,,722859229.909355,3437500.0,816394807.034631,10604283.0307303,588709616.72551,89.1709139241695,135835445.419632,227684858.278087,363520635.728753,135835445.419632,,19.8876864634895,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,27040874.0408007,32.236,70921775.8612001,Morocco,70921775.8612001,32004672.3079623,FY-8
CBV.V,253141.154823447,0.040348431965443,,,,,2121777.36271303,15903748.0,5862958.90651012,21517.7928412417,400100.762288618,0.0,,5462858.1442215,5462858.1442215,0.0,,13.562058000178,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,151419.072656284,23.74702,-553685.676229163,Canada,-553685.676229163,637351.386585933,FY-8
GEPA3.SA,517474219.044035,9.11312307138032,,,,,1930472274.52839,94433283.0,1446685359.42793,53335614.7521099,743047421.904403,118.923026283537,450108016.56003,703637937.523523,1153745954.08355,450108016.56003,,13.3048641970017,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,92473528.5841261,25.8613,207623893.203557,Brazil,207623893.203557,18811442.028798,FY-8
TRPL4.SA,426264207.753105,2.08104449190817,0.228276872623242,0.314422775006105,0.503304308148599,7.506,2627944046.29281,645702893.9808,2680847948.81445,16794102.9174043,712984945.427173,51.5579762833309,448579224.689499,1943938652.61573,2416442228.07678,448579224.689499,23.0,7.50613347051032,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4839737.66948176,18.19006,152403126.007678,Brazil,152403126.007678,15311906.6055877,FY-8
KSTL.SI,194722358.722359,0.301795684321714,,0.018442787266458,,,158213434.434887,454998558.53458,525656230.721777,17333822.4627686,259814157.927205,,204208050.586058,219328346.699568,470050123.380629,227977067.977068,,-24.5230937372045,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,29878350.3865591,17.168295,-37383569.0606086,Singapore,-37383569.0606086,74699458.9797685,FY-8
000096.SZ,162441098.539793,1.27647229474906,,,,,673977371.627502,528000000.0,327669889.304709,,23054395.2728621,25.1376143282951,,301333703.868098,304615494.031847,0.0,,2.25702664030369,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,2150947.75399498,15.969983427155,2249218.99151042,China,2249218.99151042,5239737.66755954,FY-8
GASX.V,0.0,36.1508004820107,,,,-2.65,35825171.2687209,991230.57,108312000.0,75000.0,14857000.0,,,93455000.0,93455000.0,0.0,,-26.4735685367264,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,191000.0,23.74702,-4110000.0,Canada,-4110000.0,12836000.0,FY-8
0346.HK,2882070339.7044,0.902783151487013,,,,,548240935.689597,607278650.0,1069254559.05492,5394743.70835969,219876189.739225,,119698470.427403,835585261.420207,969076839.743094,119698470.427403,,-57.4838314914319,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,38708088.8775328,17.281305,36590581.3669247,Hong Kong,36590581.3669247,88478929.3870699,FY-8
RIG.N,9185000000.0,18.33,1.87094,0.09717,-0.04098,11.88,6726104560.92233,362279530.0,28413000000.0,483000000.0,14431000000.0,,10092000000.0,13671000000.0,24085000000.0,10092000000.0,-41.0,-11.9820828667413,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,1129000000.0,17.8016,2722000000.0,Switzerland,2722000000.0,2165000000.0,FY-8
2886.HK,327998787.691197,0.535221439810158,,0.083802844139603,,,502737940.96572,939308300.0,514400036.111326,14406788.6148044,374668549.614383,20.0382896061039,232643478.036576,71419690.9902242,372374964.533519,232643478.036576,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,9453600.67479559,17.66404797777,45857836.222425,Hong Kong,45857836.222425,48967812.5394667,FY-8
ABLE.PK,276441000.0,0.0001,,,,-391.2,1496.5389,2000000.0,13364000.0,204000.0,7881000.0,,3116000.0,5484000.0,8600000.0,11325000.0,,-7.3482428115016,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,756000.0,,-490000.0,United States of America,-490000.0,1239000.0,FY-8
5381.T,33181185.4811855,2.39410681399632,,,,,25608132.5966851,10117132.0,57293223.4432234,102498.750475383,16549475.5244755,15.4629149377593,9551340.32634033,40743747.9187479,50295088.2450882,9551340.32634033,,11.0811255639707,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,2382095.09130484,29.12567,3363127.13939414,Japan,3363127.13939414,4732190.17142595,FY-8
SHE.AX,5577.68310439666,0.005890341476185,,,,,1536646.11652467,43548622.08333,220608.922752171,,67999.9691840712,,,152608.953568099,152608.953568099,0.0,,-127.578949024915,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,-140063.852952633,Australia,-140063.852952633,,FY-8
ERAO.PK,,0.0079,,,,,333704.7769,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,United States of America,,,FY-8
NKRN.PK,,0.0001,,,,,42028.305,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,,,,United States of America,,,FY-8
STER.BO,79031035.0620769,0.062351261304141,,,,,16922323.6116135,186750000.0,97096388.9191454,1705226.70108971,67430236.1122748,0.0,62302087.934646,29666152.8068705,91968240.7415166,71798713.7745073,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,3400283.59594021,,12378355.8699552,India,12378355.8699552,38798958.2016214,FY-8
FLMP.PK,,0.0512,,,,,2616990.8224,,,,,,,,,,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,,,United States of America,,,FY-8
ENEI.MI,84034355531.3615,4.4928522804629,0.363508485343498,0.356055449677829,0.406295629732758,8.88,42247897513.2743,9403357795.0,201577451158.29,3921285700.79113,139707252162.342,254.545454545455,69930442146.011,38112865178.7335,131800641141.959,68991713542.6117,-0.55,1.53305558438478,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,6880846859.78931,29.912836536665,9096532682.59406,Italy,9096532682.59406,8901265406.84328,FY-8
DLEKG.TA,2013367609.2545,252.776349614396,,,,,2967768254.60154,11532208.0,33721593830.3342,250092220.902821,30835218508.9974,,5326221079.69152,1337789203.08483,8212596401.02828,5326221079.69152,,-6.91222422119117,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,267194940.045278,22.27723,223456838.63178,Israel,223456838.63178,239438067.994405,FY-8
PXEN.L,,6.81315600959292,,,,,1484653.16364032,217909.756,178081.103809138,,1316935.55922385,0.0,747164.169807207,-878996.791976828,-391690.2856075,747157.940635998,,6.40795549696349,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,4852.98056740292,1.75594,-744677.183767106,United Kingdom,-744677.183767106,20639.1695617757,FY-8
600310.SS,339844009.283435,0.592638020500919,,,,,784913813.944492,1324445297.78119,1492850566.86974,40588357.8263979,824023136.916159,,685087857.781324,607762031.605583,1353915287.73491,685087857.396125,,-0.229756610615285,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,27140325.5953478,25.258905,-24791280.3463634,China,-24791280.3463634,18285329.1993825,FY-8
900957.SS,2950517.35808916,0.615,,,,3.0232,214635000.0,349000000.0,143005123.990265,,77374671.6565129,0.0,62913000.0322341,63506252.5964607,128543452.365987,62913000.0322341,,1.60442246057782,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,68896.2064979796,5.69464,-803283.485871543,China,-803283.485871543,48394162.296941,FY-8
7623.T,316130425.674543,3.02193202745689,,,,,9762351.41469948,3132589.0,123813733.869616,574777.256197237,96342106.5862242,,65035109.7704039,27447812.9713424,92506737.0537959,65035109.7704039,,-11.2669813981519,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,6016445.43384483,26.6470681105115,-3685663.59082702,Japan,-3685663.59082702,13118242.2578094,FY-8
PET.L,,0.077864640109633,,,,,7761702.43249135,99681992.0,8619819.75443053,,371174.015605153,,,8248645.73882538,8248645.73882538,0.0,,-36.7728040304941,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,16.4794,-572389.489271003,Ireland; Republic of,-572389.489271003,764203.05810374,FY-8
HMON.PFT,116066791.044776,0.133037475345168,,,,,11510910.0193423,134551360.0,66191369.6060037,182932.23783194,17724953.0956848,25.3931732174304,4772482.80175109,48466416.5103189,53238899.31207,1181592.039801,,7.66533210024757,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,5844058.51846393,16.429734643604,2113243.23511883,Ukraine,2113243.23511883,7186104.5454625,FY-8
HANZ.PFT,357174502.487562,0.106382978723404,,,,,,870674950.0,643759250.0,35251492.9579767,589686750.0,,0.0,54072500.0,54072500.0,79953731.3432836,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,4571287.09954241,,22615131.4901624,Ukraine,22615131.4901624,861550.229853648,FY-8
MOEN.UAX,164897512.437811,0.063411540900444,,,,,,158640000.0,120401990.049751,5142034.94922891,78730597.0149254,30.0,10882835.8208955,41671393.0348259,52554228.8557214,10882835.8208955,,10.2965819965273,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4370178.82316198,,12632567.5035285,Ukraine,12632567.5035285,12716128.511563,FY-8
POON.PFT,,0.114503816793893,,,,,21019120.3982623,220960000.0,192576610.381488,446805.726101848,97378236.3977486,0.0,3328705.44090056,95198373.9837399,98527079.4246404,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,11603416.9048906,,-6378446.18582915,Ukraine,-6378446.18582915,12312216.6784627,FY-8
PLUG.OQ,64229880.0,3.0,-0.14479,-0.01575,,-49.85,519377691.0,173266416.0,204150741.0,387288.0,44714902.0,,3012907.0,158283119.0,162448746.0,3012910.0,,-126.263212384782,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Stationary Fuel Cells,50,5020,502010,50201010,5020101012,4337764.0,22.02326,-35531536.0,United States of America,-35531536.0,1413103.0,FY-8
PKN.WA,30193883895.7662,13.9004915750291,1.14540615722042,1.20119827747613,1.24080886278697,-2.017,5945366198.99411,427709061.0,13205867390.1984,76871910.7538152,7444180656.83116,,3044768526.36934,5305239952.51823,8806455259.73659,3044768526.36934,28.7,-25.9889532413516,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,632446174.838207,18.3858434952,128966924.653095,Poland,128966924.653095,1175314337.97155,FY-8
600589.SS,191760211.778358,0.921896657318764,,,,5.432,554732875.608419,601730000.0,599645240.827773,13156555.7510296,271355043.02453,30.1453207654146,259196095.949779,326749640.656932,587486293.753022,259196096.444573,,1.53142754142905,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,10393929.6286025,12.91442,27362359.4586504,China,27362359.4586504,14644027.9715677,FY-8
CAPL.SI,23077000.0,0.081622022785574,,,,,38100123.0669986,908584348.08435,143801000.0,1885000.0,109379000.0,,27090000.0,39648000.0,61512000.0,27090000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,3594000.0,17.168295,-13259000.0,Singapore,-13259000.0,8382000.0,FY-8
CGEI.PK,,0.7025,,,,,8430000.0,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,,,,United States of America,,,FY-8
CHE_u.TO,1035802203.47736,17.8171802375624,0.926716854872438,0.933358427436219,,-3.66,1219842198.31296,68470630.0,1918060767.77414,38391544.5967148,1203451540.71269,,668043553.107247,714609227.061456,1382652780.1687,668043553.107247,,-3.65678012246059,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,147995871.456109,23.74702,32914544.1570797,Canada,32914544.1570797,47812782.534559,FY-8
BMSR.JK,185702649.45315,0.014592622618565,,,,,16766251.8537565,1159200024.0,38614012.2503231,1681468.92839759,23797472.916559,,7102909.78877221,14766025.2748788,21919449.1225364,7102909.78917609,,-63.5642767643288,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,66052.9942578455,21.40321,1038459.97552364,Indonesia,1038459.97552364,5434.63670838651,FY-8
AKSUE.IS,662716.948789372,0.684440524962503,,,,,22298247.2680522,32578845.98159,18039475.4660381,104.840542966854,3957524.74823227,,2146981.35847439,14081950.7178059,16228932.0762803,2146985.21534176,,-3.34228365524881,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,199822.412343104,16.440455,-12573.5400525837,Turkey,-12573.5400525837,662809.695558852,FY-8
USEI.PK,0.0,0.0012,,,,,2000414.0832,12163646.0,44000.0,338000.0,1987000.0,,696000.0,-1944000.0,-1246000.0,443450.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Biodiesel,50,5020,502010,50201020,5020102011,10000.0,,-361000.0,United States of America,-361000.0,0.0,FY-8
UTDF.SI,340669120.931594,0.4753282028067,,,,-24.399,52324544.0018107,110080868.0,67010212.4120084,,501840.698695337,,,66508371.7133131,66508371.7133131,0.0,,-105.452299502797,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,9768499.33530949,,-154649811.612093,China,-154649811.612093,,FY-8
KOPI.JK,11855578.911147,0.003287671232877,,,,,1856558.73577191,697266668.0,12348221.6824717,136151.583316705,4256918.98602585,0.0,1420548.91292407,8003948.09749596,9511851.60936995,1420548.91276252,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,,30.617089414936,1834771.3759697,Indonesia,1834771.3759697,145386.915280656,FY-8
600256.SS,1082627218.5153,1.22874052799536,0.045788524695731,0.054680271450908,0.072437331959493,16.38,7035281945.36956,5725623049.76205,6065864721.69036,80151260.457661,4037192009.09164,0.0,3160440968.42343,1740857080.63211,5189113681.02215,3160440969.6032,60.424,16.2826485101723,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,120262658.795485,19.02765,242743611.782701,China,242743611.782701,559528707.945599,FY-8
ISA.CN,1053999162.47906,3.63735985838321,,,,7.342,4029023107.65405,1107677894.0,10726154103.8526,278804862.653104,6351391122.27806,46.5052037746732,4146977805.69514,2881692629.81575,8521740787.26968,0.0,,7.11246016959931,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,215351365.167133,21.88551,910204690.087299,Colombia,910204690.087299,282895755.933257,FY-8
ANRE.KL,39912359.5505618,0.240343347639485,,,,,28852738.1974248,112648600.0,79982865.1685393,292507.530377985,21018258.4269663,24.6276929786306,9730898.8764045,59275000.0,68695505.6179775,9730898.8764045,,3.28686615301917,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,2521319.9804082,7.30713,2728092.54498575,Malaysia,2728092.54498575,572258.647159363,FY-8
CEEN.PFT,1127192786.06965,0.466762217627884,0.113,0.114,,11.825,172422000.49973,369407108.0,560545273.631841,9095275.29082017,301039676.616915,4.74537792298437,68142039.800995,259505597.014925,327647636.81592,68142039.800995,,11.8250114813556,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,16915100.1138188,,52100597.9947331,Ukraine,52100597.9947331,19064784.4168103,FY-8
