Instrument,year,has ren segment,number of segments
AY.OQ,-7,False,4
AY.OQ,-7,False,4
AY.OQ,-7,False,4
AY.OQ,-7,False,4
BEPC.N,-7,False,0
BEP_u.TO,-7,False,4
BEP_u.TO,-7,False,4
BEP_u.TO,-7,False,4
BEP_u.TO,-7,False,4
BKH.N,-7,False,7
BKH.N,-7,False,7
BKH.N,-7,False,7
BKH.N,-7,False,7
BKH.N,-7,False,7
BKH.N,-7,False,7
BKH.N,-7,False,7
BN.N,-7,False,8
BN.N,-7,True,8
BN.N,-7,False,8
BN.N,-7,False,8
BN.N,-7,False,8
BN.N,-7,False,8
BN.N,-7,False,8
BN.N,-7,False,8
BP.L,-7,False,6
BP.L,-7,False,6
BP.L,-7,False,6
BP.L,-7,False,6
BP.L,-7,False,6
BP.L,-7,False,6
CBAV3.SA,-7,False,0
CMIG4.SA,-7,False,7
CMIG4.SA,-7,False,7
CMIG4.SA,-7,False,7
CMIG4.SA,-7,False,7
CMIG4.SA,-7,False,7
CMIG4.SA,-7,False,7
CMIG4.SA,-7,False,7
CMS.N,-7,False,4
CMS.N,-7,False,4
CMS.N,-7,False,4
CMS.N,-7,False,4
CPFE3.SA,-7,True,6
CPFE3.SA,-7,False,6
CPFE3.SA,-7,False,6
CPFE3.SA,-7,False,6
CPFE3.SA,-7,True,6
CPFE3.SA,-7,False,6
CRBR.NS,-7,False,5
CRBR.NS,-7,False,5
CRBR.NS,-7,False,5
CRBR.NS,-7,False,5
CRBR.NS,-7,False,5
CSNA3.SA,-7,False,7
CSNA3.SA,-7,False,7
CSNA3.SA,-7,False,7
CSNA3.SA,-7,False,7
CSNA3.SA,-7,False,7
CSNA3.SA,-7,False,7
CSNA3.SA,-7,False,7
CU.TO,-7,False,4
CU.TO,-7,False,4
CU.TO,-7,False,4
CU.TO,-7,False,4
DEHr.AT,-7,True,8
DEHr.AT,-7,False,8
DEHr.AT,-7,False,8
DEHr.AT,-7,False,8
DEHr.AT,-7,False,8
DEHr.AT,-7,False,8
DEHr.AT,-7,False,8
DEHr.AT,-7,False,8
DUK.N,-7,False,5
DUK.N,-7,False,5
DUK.N,-7,False,5
DUK.N,-7,False,5
DUK.N,-7,False,5
EDP.LS,-7,True,7
EDP.LS,-7,True,7
EDP.LS,-7,True,7
EDP.LS,-7,True,7
EDP.LS,-7,False,7
EDP.LS,-7,False,7
EDP.LS,-7,False,7
ELE.MC,-7,False,4
ELE.MC,-7,False,4
ELE.MC,-7,False,4
ELE.MC,-7,False,4
ELET6.SA,-7,False,5
ELET6.SA,-7,True,5
ELET6.SA,-7,False,5
ELET6.SA,-7,False,5
ELET6.SA,-7,False,5
EMA.TO,-7,False,7
EMA.TO,-7,False,7
EMA.TO,-7,False,7
EMA.TO,-7,False,7
EMA.TO,-7,False,7
EMA.TO,-7,False,7
EMA.TO,-7,False,7
ENAE.WA,-7,False,6
ENAE.WA,-7,False,6
ENAE.WA,-7,False,6
ENAE.WA,-7,False,6
ENAE.WA,-7,False,6
ENAE.WA,-7,False,6
ENEI.MI,-7,False,7
ENEI.MI,-7,False,7
ENEI.MI,-7,False,7
ENEI.MI,-7,False,7
ENEI.MI,-7,False,7
ENEI.MI,-7,True,7
ENEI.MI,-7,True,7
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENGIE.PA,-7,False,10
ENJSA.IS,-7,False,0
ENLT.TA,-7,False,0
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
EONGn.DE,-7,True,10
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
EONGn.DE,-7,False,10
ETR.N,-7,False,4
ETR.N,-7,False,4
ETR.N,-7,False,4
ETR.N,-7,False,4
EXC.OQ,-7,False,6
EXC.OQ,-7,False,6
EXC.OQ,-7,False,6
EXC.OQ,-7,False,6
EXC.OQ,-7,False,6
EXC.OQ,-7,False,6
FGEN.PS,-7,False,6
FGEN.PS,-7,False,6
FGEN.PS,-7,True,6
FGEN.PS,-7,False,6
FGEN.PS,-7,False,6
FGEN.PS,-7,True,6
FORTUM.HE,-7,False,6
FORTUM.HE,-7,False,6
FORTUM.HE,-7,False,6
FORTUM.HE,-7,False,6
FORTUM.HE,-7,False,6
FORTUM.HE,-7,False,6
FTEK.OQ,-7,False,3
FTEK.OQ,-7,False,3
FTEK.OQ,-7,False,3
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,True,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
FTS.TO,-7,False,11
GEG.HM,-7,False,0
GPSC.BK,-7,False,3
GPSC.BK,-7,False,3
GPSC.BK,-7,False,3
HARL.L,-7,False,0
HDG.HM,-7,False,4
HDG.HM,-7,False,4
HDG.HM,-7,False,4
HDG.HM,-7,False,4
HE.N,-7,False,3
HE.N,-7,False,3
HE.N,-7,False,3
HEGL.NS,-7,True,3
HEGL.NS,-7,False,3
HEGL.NS,-7,False,3
HOLMb.ST,-7,False,6
HOLMb.ST,-7,False,6
HOLMb.ST,-7,False,6
HOLMb.ST,-7,False,6
HOLMb.ST,-7,False,6
HOLMb.ST,-7,True,6
IBE.MC,-7,False,5
IBE.MC,-7,False,5
IBE.MC,-7,True,5
IBE.MC,-7,True,5
IBE.MC,-7,True,5
IDA.N,-7,False,3
IDA.N,-7,False,3
IDA.N,-7,False,3
IDC.HN,-7,False,0
LIGT3.SA,-7,False,6
LIGT3.SA,-7,False,6
LIGT3.SA,-7,False,6
LIGT3.SA,-7,False,6
LIGT3.SA,-7,False,6
LIGT3.SA,-7,False,6
MGEE.OQ,-7,False,6
MGEE.OQ,-7,False,6
MGEE.OQ,-7,False,6
MGEE.OQ,-7,False,6
MGEE.OQ,-7,False,6
MGEE.OQ,-7,False,6
MPLF.PSX,-7,False,0
NCLI.NS,-7,False,0
NEOE3.SA,-7,False,0
NLCI.NS,-7,False,2
NLCI.NS,-7,False,2
NRG.N,-7,False,6
NRG.N,-7,False,6
NRG.N,-7,False,6
NRG.N,-7,True,6
NRG.N,-7,False,6
NRG.N,-7,True,6
NTPC.NS,-7,False,2
NTPC.NS,-7,False,2
ODAS.IS,-7,False,0
ORK.OL,-7,False,8
ORK.OL,-7,False,8
ORK.OL,-7,False,8
ORK.OL,-7,False,8
ORK.OL,-7,False,8
ORK.OL,-7,False,8
ORK.OL,-7,False,8
ORK.OL,-7,False,8
PAFO.NS,-7,False,6
PAFO.NS,-7,True,6
PAFO.NS,-7,False,6
PAFO.NS,-7,False,6
PAFO.NS,-7,False,6
PAFO.NS,-7,False,6
PC1.HM,-7,False,0
PEG.N,-7,False,4
PEG.N,-7,False,4
PEG.N,-7,False,4
PEG.N,-7,False,4
PGRD.NS,-7,True,4
PGRD.NS,-7,False,4
PGRD.NS,-7,True,4
PGRD.NS,-7,False,4
PIF.TO,-7,False,0
PTCI.NS,-7,False,3
PTCI.NS,-7,True,3
PTCI.NS,-7,False,3
RATCH.BK,-7,False,4
RATCH.BK,-7,True,4
RATCH.BK,-7,False,4
RATCH.BK,-7,False,4
RITS.NS,-7,False,0
ROH2O.BX,-7,False,0
RWEG.DE,-7,False,4
RWEG.DE,-7,False,4
RWEG.DE,-7,False,4
RWEG.DE,-7,False,4
SHEL.L,-7,False,7
SHEL.L,-7,False,7
SHEL.L,-7,False,7
SHEL.L,-7,False,7
SHEL.L,-7,False,7
SHEL.L,-7,False,7
SHEL.L,-7,False,7
SO.N,-7,False,5
SO.N,-7,False,5
SO.N,-7,False,5
SO.N,-7,False,5
SO.N,-7,True,5
SPI.OQ,-7,False,0
SRG.MI,-7,False,5
SRG.MI,-7,False,5
SRG.MI,-7,False,5
SRG.MI,-7,False,5
SRG.MI,-7,False,5
SSE.L,-7,False,4
SSE.L,-7,False,4
SSE.L,-7,True,4
SSE.L,-7,False,4
SVT.L,-7,False,2
SVT.L,-7,False,2
SXC.N,-7,False,7
SXC.N,-7,False,7
SXC.N,-7,False,7
SXC.N,-7,False,7
SXC.N,-7,False,7
SXC.N,-7,False,7
SXC.N,-7,False,7
TA.TO,-7,False,7
TA.TO,-7,False,7
TA.TO,-7,False,7
TA.TO,-7,True,7
TA.TO,-7,False,7
TA.TO,-7,False,7
TA.TO,-7,True,7
TCIL.NS,-7,False,6
TCIL.NS,-7,False,6
TCIL.NS,-7,False,6
TCIL.NS,-7,False,6
TCIL.NS,-7,False,6
TCIL.NS,-7,False,6
TTPW.NS,-7,False,3
TTPW.NS,-7,True,3
TTPW.NS,-7,False,3
UN01.DE,-7,False,4
UN01.DE,-7,False,4
UN01.DE,-7,False,4
UN01.DE,-7,False,4
UNACEMC1.LM,-7,False,5
UNACEMC1.LM,-7,False,5
UNACEMC1.LM,-7,False,5
UNACEMC1.LM,-7,True,5
UNACEMC1.LM,-7,False,5
VERB.VI,-7,False,5
VERB.VI,-7,False,5
VERB.VI,-7,False,5
VERB.VI,-7,False,5
VERB.VI,-7,False,5
XEL.OQ,-7,False,4
XEL.OQ,-7,False,4
XEL.OQ,-7,False,4
XEL.OQ,-7,False,4
