Instrument,year,has ren segment,number of segments
6806.TW,-13,False,0
688599.SS,-13,False,0
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
8031.T,-13,False,13
9505.T,-13,False,3
9505.T,-13,False,3
9505.T,-13,False,3
9513.T,-13,False,4
9513.T,-13,False,4
9513.T,-13,False,4
9513.T,-13,False,4
9531.T,-13,False,6
9531.T,-13,False,6
9531.T,-13,False,6
9531.T,-13,False,6
9531.T,-13,False,6
9531.T,-13,False,6
A2.MI,-13,False,6
A2.MI,-13,False,6
A2.MI,-13,False,6
A2.MI,-13,False,6
A2.MI,-13,False,6
A2.MI,-13,False,6
ACOx.TO,-13,False,4
ACOx.TO,-13,False,4
ACOx.TO,-13,False,4
ACOx.TO,-13,False,4
ADAI.NS,-13,False,0
AEP.OQ,-13,False,6
AEP.OQ,-13,False,6
AEP.OQ,-13,False,6
AEP.OQ,-13,False,6
AEP.OQ,-13,False,6
AEP.OQ,-13,False,6
AES.N,-13,False,7
AES.N,-13,False,7
AES.N,-13,False,7
AES.N,-13,False,7
AES.N,-13,False,7
AES.N,-13,False,7
AES.N,-13,False,7
AEV.PS,-13,True,6
AEV.PS,-13,False,6
AEV.PS,-13,False,6
AEV.PS,-13,False,6
AEV.PS,-13,False,6
AEV.PS,-13,False,6
ALS.TO,-13,False,3
ALS.TO,-13,False,3
ALS.TO,-13,False,3
AP.PS,-13,False,4
AP.PS,-13,False,4
AP.PS,-13,False,4
AP.PS,-13,True,4
ARG.CN,-13,False,0
AVA.N,-13,False,4
AVA.N,-13,False,4
AVA.N,-13,False,4
AVA.N,-13,False,4
AVNT.NS,-13,False,0
AWR.N,-13,False,5
AWR.N,-13,False,5
AWR.N,-13,False,5
AWR.N,-13,False,5
AWR.N,-13,False,5
AY.OQ,-13,False,0
BEPC.N,-13,False,0
BEP_u.TO,-13,False,0
BKH.N,-13,False,7
BKH.N,-13,False,7
BKH.N,-13,False,7
BKH.N,-13,False,7
BKH.N,-13,False,7
BKH.N,-13,False,7
BKH.N,-13,False,7
BN.N,-13,True,6
BN.N,-13,False,6
BN.N,-13,False,6
BN.N,-13,False,6
BN.N,-13,False,6
BN.N,-13,False,6
BP.L,-13,False,5
BP.L,-13,False,5
BP.L,-13,False,5
BP.L,-13,False,5
BP.L,-13,False,5
CBAV3.SA,-13,False,0
CMIG4.SA,-13,False,0
CMS.N,-13,False,4
CMS.N,-13,False,4
CMS.N,-13,False,4
CMS.N,-13,False,4
CPFE3.SA,-13,True,5
CPFE3.SA,-13,False,5
CPFE3.SA,-13,False,5
CPFE3.SA,-13,False,5
CPFE3.SA,-13,False,5
CRBR.NS,-13,False,5
CRBR.NS,-13,False,5
CRBR.NS,-13,False,5
CRBR.NS,-13,False,5
CRBR.NS,-13,False,5
CSNA3.SA,-13,False,7
CSNA3.SA,-13,False,7
CSNA3.SA,-13,False,7
CSNA3.SA,-13,False,7
CSNA3.SA,-13,False,7
CSNA3.SA,-13,False,7
CSNA3.SA,-13,False,7
CU.TO,-13,False,4
CU.TO,-13,False,4
CU.TO,-13,False,4
CU.TO,-13,False,4
DEHr.AT,-13,False,8
DEHr.AT,-13,True,8
DEHr.AT,-13,False,8
DEHr.AT,-13,False,8
DEHr.AT,-13,False,8
DEHr.AT,-13,False,8
DEHr.AT,-13,False,8
DEHr.AT,-13,False,8
DUK.N,-13,False,0
EDP.LS,-13,False,8
EDP.LS,-13,False,8
EDP.LS,-13,True,8
EDP.LS,-13,True,8
EDP.LS,-13,False,8
EDP.LS,-13,True,8
EDP.LS,-13,True,8
EDP.LS,-13,False,8
ELE.MC,-13,False,3
ELE.MC,-13,False,3
ELE.MC,-13,False,3
ELET6.SA,-13,False,4
ELET6.SA,-13,True,4
ELET6.SA,-13,False,4
ELET6.SA,-13,False,4
EMA.TO,-13,False,4
EMA.TO,-13,False,4
EMA.TO,-13,False,4
EMA.TO,-13,False,4
ENAE.WA,-13,False,5
ENAE.WA,-13,False,5
ENAE.WA,-13,False,5
ENAE.WA,-13,False,5
ENAE.WA,-13,False,5
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENEI.MI,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENGIE.PA,-13,False,10
ENJSA.IS,-13,False,0
ENLT.TA,-13,False,0
EONGn.DE,-13,False,7
EONGn.DE,-13,False,7
EONGn.DE,-13,False,7
EONGn.DE,-13,False,7
EONGn.DE,-13,False,7
EONGn.DE,-13,False,7
EONGn.DE,-13,False,7
ETR.N,-13,False,4
ETR.N,-13,False,4
ETR.N,-13,False,4
ETR.N,-13,False,4
EXC.OQ,-13,False,5
EXC.OQ,-13,False,5
EXC.OQ,-13,False,5
EXC.OQ,-13,False,5
EXC.OQ,-13,False,5
FGEN.PS,-13,False,6
FGEN.PS,-13,False,6
FGEN.PS,-13,True,6
FGEN.PS,-13,False,6
FGEN.PS,-13,False,6
FGEN.PS,-13,True,6
FORTUM.HE,-13,False,7
FORTUM.HE,-13,False,7
FORTUM.HE,-13,False,7
FORTUM.HE,-13,False,7
FORTUM.HE,-13,False,7
FORTUM.HE,-13,False,7
FORTUM.HE,-13,False,7
FTEK.OQ,-13,False,3
FTEK.OQ,-13,False,3
FTEK.OQ,-13,False,3
FTS.TO,-13,False,10
FTS.TO,-13,False,10
FTS.TO,-13,True,10
FTS.TO,-13,False,10
FTS.TO,-13,False,10
FTS.TO,-13,False,10
FTS.TO,-13,False,10
FTS.TO,-13,True,10
FTS.TO,-13,False,10
FTS.TO,-13,False,10
GEG.HM,-13,False,0
GPSC.BK,-13,False,0
HARL.L,-13,False,0
HDG.HM,-13,False,0
HE.N,-13,False,3
HE.N,-13,False,3
HE.N,-13,False,3
HEGL.NS,-13,True,3
HEGL.NS,-13,False,3
HEGL.NS,-13,False,3
HOLMb.ST,-13,False,6
HOLMb.ST,-13,False,6
HOLMb.ST,-13,False,6
HOLMb.ST,-13,False,6
HOLMb.ST,-13,False,6
HOLMb.ST,-13,True,6
IBE.MC,-13,False,9
IBE.MC,-13,True,9
IBE.MC,-13,True,9
IBE.MC,-13,True,9
IBE.MC,-13,False,9
IBE.MC,-13,True,9
IBE.MC,-13,False,9
IBE.MC,-13,False,9
IBE.MC,-13,False,9
IDA.N,-13,False,3
IDA.N,-13,False,3
IDA.N,-13,False,3
IDC.HN,-13,False,0
LIGT3.SA,-13,False,0
MGEE.OQ,-13,False,6
MGEE.OQ,-13,False,6
MGEE.OQ,-13,False,6
MGEE.OQ,-13,False,6
MGEE.OQ,-13,False,6
MGEE.OQ,-13,False,6
MPLF.PSX,-13,False,0
NCLI.NS,-13,False,5
NCLI.NS,-13,True,5
NCLI.NS,-13,False,5
NCLI.NS,-13,False,5
NCLI.NS,-13,False,5
NEOE3.SA,-13,False,0
NLCI.NS,-13,False,2
NLCI.NS,-13,False,2
NRG.N,-13,False,5
NRG.N,-13,True,5
NRG.N,-13,False,5
NRG.N,-13,True,5
NRG.N,-13,False,5
NTPC.NS,-13,False,2
NTPC.NS,-13,False,2
ODAS.IS,-13,False,0
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
ORK.OL,-13,False,13
PAFO.NS,-13,False,9
PAFO.NS,-13,False,9
PAFO.NS,-13,True,9
PAFO.NS,-13,False,9
PAFO.NS,-13,False,9
PAFO.NS,-13,False,9
PAFO.NS,-13,False,9
PAFO.NS,-13,False,9
PAFO.NS,-13,False,9
PC1.HM,-13,False,0
PEG.N,-13,False,4
PEG.N,-13,False,4
PEG.N,-13,False,4
PEG.N,-13,False,4
PGRD.NS,-13,True,5
PGRD.NS,-13,False,5
PGRD.NS,-13,True,5
PGRD.NS,-13,False,5
PGRD.NS,-13,True,5
PIF.TO,-13,False,0
PTCI.NS,-13,False,3
PTCI.NS,-13,True,3
PTCI.NS,-13,False,3
RATCH.BK,-13,False,0
RITS.NS,-13,False,0
ROH2O.BX,-13,False,0
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
RWEG.DE,-13,True,10
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
RWEG.DE,-13,False,10
SHEL.L,-13,False,3
SHEL.L,-13,False,3
SHEL.L,-13,False,3
SO.N,-13,False,5
SO.N,-13,False,5
SO.N,-13,False,5
SO.N,-13,False,5
SO.N,-13,True,5
SPI.OQ,-13,False,0
SRG.MI,-13,False,4
SRG.MI,-13,False,4
SRG.MI,-13,False,4
SRG.MI,-13,False,4
SSE.L,-13,False,3
SSE.L,-13,False,3
SSE.L,-13,False,3
SVT.L,-13,False,2
SVT.L,-13,False,2
SXC.N,-13,False,5
SXC.N,-13,False,5
SXC.N,-13,False,5
SXC.N,-13,False,5
SXC.N,-13,False,5
TA.TO,-13,False,3
TA.TO,-13,False,3
TA.TO,-13,True,3
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TCIL.NS,-13,False,8
TTPW.NS,-13,False,4
TTPW.NS,-13,False,4
TTPW.NS,-13,True,4
TTPW.NS,-13,False,4
UN01.DE,-13,False,0
UNACEMC1.LM,-13,False,3
UNACEMC1.LM,-13,False,3
UNACEMC1.LM,-13,False,3
VERB.VI,-13,False,4
VERB.VI,-13,False,4
VERB.VI,-13,False,4
VERB.VI,-13,False,4
XEL.OQ,-13,False,4
XEL.OQ,-13,False,4
XEL.OQ,-13,False,4
XEL.OQ,-13,False,4
