Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentCode,number of segments
6914.T,Other,"513210, 611710",-1,,,,5.0
6914.T,Sensing Business,"541511, 335999, 334413",-1,,,,5.0
6914.T,Eliminations and Corporate,,-1,,,,5.0
6914.T,EMS,335999,-1,,,,5.0
6914.T,IA Business,"334513, 334413, 334111",-1,,,,5.0
000150.KS,Industrial Vehicle,333924,-1,,,,10.0
000150.KS,Consolidation Adjustments,,-1,,,,10.0
000150.KS,Electronic Business,334419,-1,,,,10.0
000150.KS,Other Segments,"713910, 541810",-1,,,,10.0
000150.KS,Apatment Construction,"237310, 236220, 236116",-1,,,,10.0
000150.KS,Equipment Manufacturing Business,"333618, 333120",-1,,,,10.0
000150.KS,Heavy Industry,"333611, 236210",-1,,,,10.0
000150.KS,IT,541512,-1,,,,10.0
000150.KS,Discontinued Operations,,-1,,,,10.0
000150.KS,Fuel cell production and sales,335999,-1,,,,10.0
005490.KS,Steel,"331110, 331222",-1,,,,4.0
005490.KS,Construction,236116,-1,,,,4.0
005490.KS,Trading,423510,-1,,,,4.0
005490.KS,Others,"541614, 541512, 221112",-1,,,,4.0
1216.TW,Food Group,"311999, 311812, 311520, 311119",-1,,,,13.0
1216.TW,General Investing and Research Department,523999,-1,,,,13.0
1216.TW,Pharmaceutical Manufacturing,325412,-1,,,,13.0
1216.TW,Recreation Business,"455110, 721110, 713990",-1,,,,13.0
1216.TW,Retail Department,445131,-1,,,,13.0
1216.TW,Trading/Circulation of Commodities,"445131, 424430, 424420, 424410",-1,,,,13.0
1216.TW,Other Segment,311999,-1,,,,13.0
1216.TW,Eliminations,,-1,,,,13.0
1216.TW,Flour & Rice,"311212, 311211",-1,,,,13.0
1216.TW,Tin Business,"331110, 332431",-1,,,,13.0
1216.TW,Logistics,484110,-1,,,,13.0
1216.TW,Trading/Circulation Department,"445131, 492210",-1,,,,13.0
1216.TW,General Investing and Research Group,523999,-1,,,,13.0
003030.KS,Consolidation Adjustment,,-1,,,,4.0
003030.KS,Steel Plates,331221,-1,,,,4.0
003030.KS,Steel Pipes & Tubes,331110,-1,,,,4.0
003030.KS,Investment,551112,-1,,,,4.0
2910.T,,,-1,,,,0.0
005070.KS,Performance Film,,-1,,,,1.0
006400.KS,Display Segment,"334419, 334413",-1,,,,2.0
006400.KS,Energy & Other Segment,335910,-1,,,,2.0
005610.KS,Other segments,"424490, 312112",-1,,,,5.0
005610.KS,Commercial Bakeries Business,311812,-1,,,,5.0
005610.KS,Consolidated Adjustment,,-1,,,,5.0
005610.KS,Circulation segment,424490,-1,,,,5.0
005610.KS,FOOD segment,"311824, 311612, 311211",-1,,,,5.0
003230.KS,Noodles and Snack,"311824, 311919, 311821",-1,,,,4.0
003230.KS,Other,311919,-1,,,,4.0
003230.KS,RC,"311941, 311919, 311514",-1,,,,4.0
003230.KS,Sales Allowance,,-1,,,,4.0
004690.KS,Thermal Power,221112,-1,,,,3.0
004690.KS,Natural Gas,221210,-1,,,,3.0
004690.KS,Other Segment,"721110, 423110, 237990",-1,,,,3.0
004980.KS,Other Segments,"457120, 541611",-1,,,,3.0
004980.KS,Cement Segment,327310,-1,,,,3.0
004980.KS,Ready-Mix Concrete Segment,327320,-1,,,,3.0
003410.KS,Ready Mix Concrete,327320,-1,,,,4.0
003410.KS,Environment,541330,-1,,,,4.0
003410.KS,Cement,327310,-1,,,,4.0
003410.KS,Other Business,"531120, 483111, 423320",-1,,,,4.0
010950.KS,Refining Segment,324110,-1,,,,3.0
010950.KS,Petrochemistry Segment,325110,-1,,,,3.0
010950.KS,Lubrication Segment,324191,-1,,,,3.0
2292.T,"Retail Meat, Etc","459999, 445240",-1,,,,5.0
2292.T,Other,"493120, 312112",-1,,,,5.0
2292.T,Meat eating out,722511,-1,,,,5.0
2292.T,Meat Manufacturing and Wholesale Business,"424470, 311612, 112210, 112112",-1,,,,5.0
2292.T,Eliminations and Corporate,,-1,,,,5.0
1101.TW,Other,"484110, 483111, 325998",-1,,,,3.0
1101.TW,Cement,"327320, 327310",-1,,,,3.0
1101.TW,Electricity and energy segment,"221115, 221114, 335910, 221112",-1,,,,3.0
0661.HK,Trading in non-ferrous metals,331410,-1,,,,1.0
004800.KS,Domestic/Global Trade Business,"424990, 423510",-1,,,,8.0
004800.KS,Textile Business,"325220, 314110",-1,,,,8.0
004800.KS,Construction Business,"237990, 236210",-1,,,,8.0
004800.KS,other segment,"221118, 531120",-1,,,,8.0
004800.KS,Consolidation Adjustment,,-1,,,,8.0
004800.KS,information,334118,-1,,,,8.0
004800.KS,pump produce,333914,-1,,,,8.0
004800.KS,imported car dealer,441110,-1,,,,8.0
9715.T,Eliminations and Corporate,,-1,,,,4.0
9715.T,Simple Substance Service Business,,-1,,,,4.0
9715.T,BtoB Country Subsidiary,,-1,,,,4.0
9715.T,BtoB Foreign Countries Subsidiary,,-1,,,,4.0
006980.KS,Feed,"311611, 311119, 311111",-1,,,,2.0
006980.KS,Consolidate Adj.,,-1,,,,2.0
2815.T,,,-1,,,,0.0
0182.HK,Elimination,,-1,,,,5.0
0182.HK,Power generation,221118,-1,,,,5.0
0182.HK,Other,561210,-1,,,,5.0
0182.HK,Unallocated,,-1,,,,5.0
0182.HK,Intelligent operation and maintenance,"523940, 811310",-1,,,,5.0
0730.HK,Property Leasing Services,531110,-1,,,,4.0
0730.HK,Asset Management and consultancy services,523999,-1,,,,4.0
0730.HK,Sale and leaseback arrangements services,523999,-1,,,,4.0
0730.HK,Supply Chain Management Business,541611,-1,,,,4.0
0517.HK,Other Operations,,-1,,,,8.0
0517.HK,Ship Trading Agency,"423860, 336611",-1,,,,8.0
0517.HK,Eliminations,,-1,,,,8.0
0517.HK,General Trading Business,423320,-1,,,,8.0
0517.HK,Insurance Brokerage,524210,-1,,,,8.0
0517.HK,Coatings,325510,-1,,,,8.0
0517.HK,Marine Equipment & Spare Parts,423860,-1,,,,8.0
0517.HK,Marine Fuel & Other Products,424720,-1,,,,8.0
2014.TW,Other,523999,-1,,,,2.0
2014.TW,Chung Hung,"332111, 331221",-1,,,,2.0
0497.HK,Securities Investment,523150,-1,,,,4.0
0497.HK,Macau Property holding,531120,-1,,,,4.0
0497.HK,Residential property holding,236117,-1,,,,4.0
0497.HK,Commercial property holding,236220,-1,,,,4.0
6908.T,Eliminations,,-1,,,,5.0
6908.T,North America-OperatingSegment,334417,-1,,,,5.0
6908.T,Asia-OperatingSegment,334417,-1,,,,5.0
6908.T,Europe-OperatingSegment,334417,-1,,,,5.0
6908.T,Japan-OperatingSegment,334417,-1,,,,5.0
2015.TW,Iron and Steel Mills,,-1,,,,1.0
601975.SS,Other,,-1,,,,5.0
601975.SS,Transportation Business,"483211, 483113, 483111",-1,,,,5.0
601975.SS,Fuel supply business,"424720, 424690",-1,,,,5.0
601975.SS,Crew rental,561320,-1,,,,5.0
601975.SS,Ship management fee,"532411, 488390",-1,,,,5.0
600362.SS,Adjustments and offsets,,-1,,,,3.0
600362.SS,Gold related industries,"331410, 212220",-1,,,,3.0
600362.SS,Copper related industries,"331420, 331410, 212230",-1,,,,3.0
600075.SS,Other Operations,424610,-1,,,,8.0
600075.SS,Intercompany Eliminations,,-1,,,,8.0
600075.SS,Road Transportation,484110,-1,,,,8.0
600075.SS,Chemical Product,"325180, 325211",-1,,,,8.0
600075.SS,Water-Saving Equipment and Other Plastic Products,"326199, 326122",-1,,,,8.0
600075.SS,Packaging Materials,"326112, 326111",-1,,,,8.0
600075.SS,Other Business,,-1,,,,8.0
600075.SS,Cement,327310,-1,,,,8.0
600082.SS,Wholesale,425120,-1,,,,3.0
600082.SS,Science Park Development,"236220, 236210",-1,,,,3.0
600082.SS,Technology Park Operations,"531312, 531120",-1,,,,3.0
000751.SZ,Non-ferrous metal smelting,331410,-1,,,,2.0
000751.SZ,Non-ferrous metal trade,423510,-1,,,,2.0
600101.SS,Intercompany Eliminations,,-1,,,,5.0
600101.SS,Others,541330,-1,,,,5.0
600101.SS,Electricity,"221122, 221111",-1,,,,5.0
600101.SS,Water,221310,-1,,,,5.0
600101.SS,Construction,238210,-1,,,,5.0
600103.SS,Paper Manufacturing,"322220, 322130",-1,,,,9.0
600103.SS,Pharmaceuticals,325412,-1,,,,9.0
600103.SS,Trade,424130,-1,,,,9.0
600103.SS,Machine Maintenance and Installation,811310,-1,,,,9.0
600103.SS,Intercompany Eliminations,,-1,,,,9.0
600103.SS,Forestry,113210,-1,,,,9.0
600103.SS,Electronics,334413,-1,,,,9.0
600103.SS,Paper Products Processing,"322220, 322211",-1,,,,9.0
600103.SS,Environmental protection technology promotion service industry,562219,-1,,,,9.0
000762.SZ,Other,212390,-1,,,,4.0
000762.SZ,Eliminations,,-1,,,,4.0
000762.SZ,Production of Minal Products,"212390, 212290",-1,,,,4.0
000762.SZ,Investment and Financing Management,523940,-1,,,,4.0
000785.SZ,Other,445110,-1,,,,5.0
000785.SZ,Commodity Sales Division,"455110, 445110",-1,,,,5.0
000785.SZ,Decoration Division,541410,-1,,,,5.0
000785.SZ,Rental and Franchise Management Division,531120,-1,,,,5.0
000785.SZ,Financial Division,522299,-1,,,,5.0
011790.KS,Chemical Operations,325199,-1,,,,4.0
011790.KS,Other Segments,334210,-1,,,,4.0
011790.KS,Information Communication,334210,-1,,,,4.0
011790.KS,Electronic Materials,"331420, 334413",-1,,,,4.0
600098.SS,Natural Gas,"237120, 221210",-1,,,,6.0
600098.SS,Energy Logistics Business ,"532490, 424720, 423520",-1,,,,6.0
600098.SS,Coal,221112,-1,,,,6.0
600098.SS,Wind and photovoltaic power generation business,"221118, 221115, 221114",-1,,,,6.0
600098.SS,Others,522220,-1,,,,6.0
600098.SS,Gas business,"221118, 221210",-1,,,,6.0
029460.KS,Other Segment,333242,-1,,,,5.0
029460.KS,Intercompany Eliminations,,-1,,,,5.0
029460.KS,Construction,541330,-1,,,,5.0
029460.KS,Utility,333242,-1,,,,5.0
029460.KS,Display Equipment Division,"333248, 541330",-1,,,,5.0
017890.KQ,Manufacturing,"325199, 325193",-1,,,,2.0
017890.KQ,Other Segment,531120,-1,,,,2.0
009540.KS,Marine,236210,-1,,,,6.0
009540.KS,New Other,,-1,,,,6.0
009540.KS,Ship Building,"551112, 336611",-1,,,,6.0
009540.KS,Green Energy,"541715, 334413",-1,,,,6.0
009540.KS,Consolidation Adjustment,,-1,,,,6.0
009540.KS,Engine,333618,-1,,,,6.0
9037.T,Eliminations and Corporate,,-1,,,,3.0
9037.T,Business Logistics Center,484121,-1,,,,3.0
9037.T,Lorry Transport Business,"484121, 484110",-1,,,,3.0
018670.KS,Gas Business,424720,-1,,,,2.0
018670.KS,Eliminations,,-1,,,,2.0
600128.SS,Export Trade,"424350, 425120, 424990, 423940",-1,,,,4.0
600128.SS,Construction,"541330, 236220, 236210",-1,,,,4.0
600128.SS,Domestic Trade,"424690, 423520",-1,,,,4.0
600128.SS,Other Sales,423450,-1,,,,4.0
000069.SZ,Tourism Service Revenue,"721110, 713990, 713110, 561510",-1,,,,3.0
000069.SZ,Real Estate,"236220, 236117",-1,,,,3.0
000069.SZ,Other Operations,,-1,,,,3.0
000789.SZ,Cement Clinker,327310,-1,,,,5.0
000789.SZ,Others,"423320, 327310",-1,,,,5.0
000789.SZ,Inter-segment offset,,-1,,,,5.0
000789.SZ,New Building Materials,423320,-1,,,,5.0
000789.SZ,Commercial Division,423320,-1,,,,5.0
1220.HK,Trading of aluminium products,423510,-1,,,,3.0
1220.HK,Construction Projects,"331318, 541330",-1,,,,3.0
1220.HK,Money lending,522291,-1,,,,3.0
600111.SS,Eliminations,,-1,,,,5.0
600111.SS,Production,"325180, 212290",-1,,,,5.0
600111.SS,Trade,423520,-1,,,,5.0
600111.SS,Environmental Protection Industry Business Division,562910,-1,,,,5.0
600111.SS,Rare earth functional materials and application products segment,"325180, 212290",-1,,,,5.0
600110.SS,Electric Information Materials,"331420, 335929",-1,,,,4.0
600110.SS,Wire & Cable,335929,-1,,,,4.0
600110.SS,Trading,425120,-1,,,,4.0
600110.SS,Other Operations,,-1,,,,4.0
600585.SS,Cement Industry,327310,-1,,,,1.0
1762.T,Civil Engineering Projects,"237990, 237310",-1,,,,4.0
1762.T,Real Estate Business,531210,-1,,,,4.0
1762.T,Eliminations and Corporate,,-1,,,,4.0
1762.T,Construction Business,236220,-1,,,,4.0
2616.TW,Gasoline Station,"457120, 457110",-1,,,,4.0
2616.TW,Transportation,"484230, 484110",-1,,,,4.0
2616.TW,Others,"811111, 493110, 441110",-1,,,,4.0
2616.TW,Elimination,,-1,,,,4.0
1125.HK,Property Development,"561790, 236117",-1,,,,4.0
1125.HK,Property Investment,"551112, 531120, 531110",-1,,,,4.0
1125.HK,Theme park operation,713110,-1,,,,4.0
1125.HK,Hotel and serviced apartment,721110,-1,,,,4.0
033500.KQ,Cryopreservation,"326140, 325211",-1,,,,2.0
033500.KQ,Gas Business,"325998, 325120",-1,,,,2.0
000803.SZ,Heating Industry,221330,-1,,,,4.0
000803.SZ,Environmental Industries,562219,-1,,,,4.0
000803.SZ,Energy saving and environmental protection equipment and supporting projects ,423830,-1,,,,4.0
000803.SZ,Industrial Grade Blended Oil Processing and Sales,311225,-1,,,,4.0
000876.SZ,,,-1,,,,0.0
1722.TW,Fertilizer Chemical Industry,325311,-1,,,,4.0
1722.TW,Properties,"531390, 236117",-1,,,,4.0
1722.TW,Others,325620,-1,,,,4.0
1722.TW,Eliminations,,-1,,,,4.0
600188.SS,Railway Transportation,"482112, 482111",-1,,,,9.0
600188.SS,Electricity and heat supply,"325199, 221330, 221112",-1,,,,9.0
600188.SS,Coal,"212115, 212114",-1,,,,9.0
600188.SS,Unallocated,,-1,,,,9.0
600188.SS,Railway Transportation Service,482111,-1,,,,9.0
600188.SS,Intercompany Elimination,,-1,,,,9.0
600188.SS,Non Coal Trading,423830,-1,,,,9.0
600188.SS,Mining equipment manufacturing,"212115, 212114",-1,,,,9.0
600188.SS,Loan and Financial Leasing,522220,-1,,,,9.0
000807.SZ,Other Operation,,-1,,,,4.0
000807.SZ,Eliminations,,-1,,,,4.0
000807.SZ,Alumina Plate,"331315, 331314",-1,,,,4.0
000807.SZ,Original Aluminum Piece,331313,-1,,,,4.0
9926.TW,Gas Sales,221210,-1,,,,4.0
9926.TW,Telecommunication,517810,-1,,,,4.0
9926.TW,Other,"561320, 541990, 523910",-1,,,,4.0
9926.TW,Installation,"541990, 238220",-1,,,,4.0
006650.KS,Petrochemical Segment,"325211, 325110, 221112",-1,,,,2.0
006650.KS,Industrial Gas Segment,"531120, 325120",-1,,,,2.0
002990.KS,Construction Segment,"237990, 237310, 236220, 236210",-1,,,,1.0
1617.TW,Other Segment,"523910, 334419, 334416",-1,,,,3.0
1617.TW,Eliminations,,-1,,,,3.0
1617.TW,Electric Wire,331420,-1,,,,3.0
1725.TW,Other Segment,424690,-1,,,,2.0
1725.TW,Petrochemical,"424720, 424690, 424610, 325199",-1,,,,2.0
000120.KS,Parcel,484121,-1,,,,4.0
000120.KS,Construction,236117,-1,,,,4.0
000120.KS,CL,"488999, 488320",-1,,,,4.0
000120.KS,Forwarding,493110,-1,,,,4.0
600125.SS,Real Estate,236116,-1,,,,5.0
600125.SS,Others,,-1,,,,5.0
600125.SS,Supply Chain Management Business,"541614, 423520, 423510",-1,,,,5.0
600125.SS,Railway freight and port logistics business,"488320, 482112",-1,,,,5.0
600125.SS,Railway special container business,"482112, 482111",-1,,,,5.0
600150.SS,Other,,-1,,,,4.0
600150.SS,Shipping,"551112, 336611",-1,,,,4.0
600150.SS,Electromechanical manufacturing,335999,-1,,,,4.0
600150.SS,Power equipment,333618,-1,,,,4.0
0754.HK,Property Development,"531120, 236117, 236116",-1,,,,5.0
0754.HK,Property Management,"531312, 531311",-1,,,,5.0
0754.HK,Property Investment,"551112, 531312, 531311",-1,,,,5.0
0754.HK,Infrastructure,"541330, 236220, 236117, 236116",-1,,,,5.0
0754.HK,Investments,523910,-1,,,,5.0
000811.SZ,Other Operation,,-1,,,,6.0
000811.SZ,Intersegment Elimination,,-1,,,,6.0
000811.SZ,Other Segments,333415,-1,,,,6.0
000811.SZ,Singapore segment,333415,-1,,,,6.0
000811.SZ,Malaysia segment,333415,-1,,,,6.0
000811.SZ,China,333415,-1,,,,6.0
000878.SZ,Industrial and non-trade income,"331420, 331410, 325180",-1,,,,2.0
000878.SZ,Trade income,"331420, 331410, 325180",-1,,,,2.0
000065.SZ,Other Operations,,-1,,,,8.0
000065.SZ,Local Construction and Installation,237990,-1,,,,8.0
000065.SZ,International Projects Contracting,237990,-1,,,,8.0
000065.SZ,Goods trade,"425120, 423830, 423610, 423520",-1,,,,8.0
000065.SZ,Freight forwarder,488510,-1,,,,8.0
000065.SZ,Sales of metal packing containers,332439,-1,,,,8.0
000065.SZ,Power generation income,221115,-1,,,,8.0
000065.SZ,Operation and maintenance,237990,-1,,,,8.0
600153.SS,Supply Chain Operation,"425120, 424590, 424130, 423510",-1,,,,2.0
600153.SS,Real Estate,236117,-1,,,,2.0
1618.TW,Cable,"331420, 335929, 335921",-1,,,,2.0
1618.TW,other department,"335931, 335311, 237130",-1,,,,2.0
600170.SS,Construction of urban infrastructure investment,"237990, 237310",-1,,,,7.0
600170.SS,Equipment and Other trading,423810,-1,,,,7.0
600170.SS,Engineering Project Service and Labor,541330,-1,,,,7.0
600170.SS,Real Estate,"236220, 236210, 236117",-1,,,,7.0
600170.SS,Construction industry,"237990, 237310, 237110, 236220",-1,,,,7.0
600170.SS,Zara Mining,212220,-1,,,,7.0
600170.SS,"Architecture, contracting, design, construction","541330, 237990, 237310, 236220",-1,,,,7.0
600160.SS,Chemistry,325180,-1,,,,1.0
2546.TW,Consturction,"237310, 236220, 236210, 236116",-1,,,,1.0
000820.SZ,Metallurgy industry,,-1,,,,1.0
8871.T,Corporate/Elimination,,-1,,,,5.0
8871.T,Eliminations and Corporate,,-1,,,,5.0
8871.T,Real Estate Sale,"236117, 236116",-1,,,,5.0
8871.T,Real Estate Rental,"531120, 531110",-1,,,,5.0
8871.T,Other,531210,-1,,,,5.0
000830.SZ,Other Industry,"325180, 325199",-1,,,,4.0
000830.SZ,Fertilizer Industry,"325314, 325312, 325311",-1,,,,4.0
000830.SZ,Chemical Industry,"325180, 325199",-1,,,,4.0
000830.SZ,Chemical New Material Industry,"325180, 325199",-1,,,,4.0
600186.SS,MSG Industry,,-1,,,,1.0
000301.SZ,Electricity & Heat,"221330, 221112",-1,,,,5.0
000301.SZ,Eliminations,,-1,,,,5.0
000301.SZ,Headquarters & Others,"325211, 325110",-1,,,,5.0
000301.SZ,Chemical fibre Division,325220,-1,,,,5.0
000301.SZ,Petrochemical,"325211, 325110",-1,,,,5.0
2375.TW,Eliminations,,-1,,,,3.0
2375.TW,Capacitor and Fan,"335312, 334416",-1,,,,3.0
2375.TW,Transformer,335311,-1,,,,3.0
000881.SZ,International Construction Engineering Contracting,237990,-1,,,,9.0
000881.SZ,Fishing,114119,-1,,,,9.0
000881.SZ,Deep Sea Transportation,483111,-1,,,,9.0
000881.SZ,Others,339112,-1,,,,9.0
000881.SZ,Real Estate,"531190, 531120",-1,,,,9.0
000881.SZ,Import & Export Trade,"425120, 423990",-1,,,,9.0
000881.SZ,Eliminations,,-1,,,,9.0
000881.SZ,Accelerator and radiation processing,333248,-1,,,,9.0
000881.SZ,Modified polymer material,325998,-1,,,,9.0
000831.SZ,Rare Earth Oxide,212290,-1,,,,2.0
000831.SZ,Technical Service Revenue,541990,-1,,,,2.0
2421.TW,Elimination,,-1,,,,3.0
2421.TW,Europe and America,"333413, 335999",-1,,,,3.0
2421.TW,China District,"333413, 335999",-1,,,,3.0
0166.HK,Upstream,211120,-1,,,,2.0
0166.HK,Commodities trading,"424720, 423510",-1,,,,2.0
2413.TW,Electronic Moudle,334419,-1,,,,7.0
2413.TW,OEM and ODM,335929,-1,,,,7.0
2413.TW,Photoelectricity,335999,-1,,,,7.0
2413.TW,Other Segment,238990,-1,,,,7.0
2413.TW,Optical Communication,335929,-1,,,,7.0
2413.TW,Intercompany Eliminations,,-1,,,,7.0
2413.TW,Electronic Module,334419,-1,,,,7.0
6328.T,Environment-Related Businesses,,-1,,,,3.0
6328.T,"Fluid Cold-Related Equipment, Etc.",,-1,,,,3.0
6328.T,Water treatment-related business,,-1,,,,3.0
9958.TW,Installation service,,-1,,,,1.0
1723.TW,EWI Investment segment,523999,-1,,,,3.0
1723.TW,CSCC CCSNM Chemical Segment,"325199, 325110",-1,,,,3.0
1723.TW,Intercompany Elimination,,-1,,,,3.0
000895.SZ,Other Business,"311615, 311612, 311611",-1,,,,4.0
000895.SZ,Elimination,,-1,,,,4.0
000895.SZ,Slaughtering Industry,"311615, 311612, 311611",-1,,,,4.0
000895.SZ,Meat Processing Industry,"424470, 311615, 311612",-1,,,,4.0
002380.KS,Consolidated Adjustment,,-1,,,,5.0
002380.KS,Other,"325180, 325199",-1,,,,5.0
002380.KS,Contruction Material Segment(K-IFRS),"327420, 326199",-1,,,,5.0
002380.KS,Paint(K-IFRS),325510,-1,,,,5.0
002380.KS,Silicon,325199,-1,,,,5.0
2030.TW,Taiwan,"423510, 331210",-1,,,,2.0
2030.TW,China,"423510, 331210",-1,,,,2.0
600123.SS,Non Operating,,-1,,,,4.0
600123.SS,Coal Chemical,325311,-1,,,,4.0
600123.SS,Coal,212115,-1,,,,4.0
600123.SS,Other divisions,325199,-1,,,,4.0
000893.SZ,Potash fertilizer,325314,-1,,,,1.0
000877.SZ,Cement,327310,-1,,,,4.0
000877.SZ,Commodity Concrete,327320,-1,,,,4.0
000877.SZ,Other,,-1,,,,4.0
000877.SZ,Aggregate,327992,-1,,,,4.0
5371.TWO,Enengry-efficient DIsplay Products & Components,334413,-1,,,,5.0
5371.TWO,Camera and Imaging Products,333310,-1,,,,5.0
5371.TWO,Other Segment,334419,-1,,,,5.0
5371.TWO,Optical Components,333310,-1,,,,5.0
5371.TWO,intercompany Elimination,,-1,,,,5.0
600167.SS,Holding Companies and Others,"523940, 531312, 531311, 531120",-1,,,,3.0
600167.SS,Advertising,541850,-1,,,,3.0
600167.SS,Clean Energy,"221117, 238220, 221330, 221112",-1,,,,3.0
600266.SS,Real Estate Development,"531120, 531110, 236220, 236117",-1,,,,1.0
000928.SZ,Other Business,,-1,,,,4.0
000928.SZ,General contracting,"541330, 237990, 237130, 236210",-1,,,,4.0
000928.SZ,Domestic & Foreign Trade,"423810, 423510",-1,,,,4.0
000928.SZ,Service Business,"541990, 541330",-1,,,,4.0
600007.SS,Hotel Operation,721110,-1,,,,2.0
600007.SS,Property Rental and Management,"531312, 531311, 531120, 531110",-1,,,,2.0
600206.SS,Other Operations,,-1,,,,6.0
600206.SS,Rare Earth,325180,-1,,,,6.0
600206.SS,Infrared Optics/Fiber Materials,334413,-1,,,,6.0
600206.SS,Metal Materials,331492,-1,,,,6.0
600206.SS,Medical Device Materials,339113,-1,,,,6.0
600206.SS,Eliminations,,-1,,,,6.0
000885.SZ,Infrastructure business,237990,-1,,,,5.0
000885.SZ,Expressway business,488490,-1,,,,5.0
000885.SZ,Elimination,,-1,,,,5.0
000885.SZ,Environmental protection,"221118, 562213, 562111, 221320",-1,,,,5.0
000885.SZ,Headquarters,"562910, 562211, 541620",-1,,,,5.0
000902.SZ,Textile Trading,424310,-1,,,,5.0
000902.SZ,Intercompany Eliminations,,-1,,,,5.0
000902.SZ,Other Business,,-1,,,,5.0
000902.SZ,Compound Fertilizer,"325314, 325312",-1,,,,5.0
000902.SZ,Modern Agriculture,"523940, 523910",-1,,,,5.0
000897.SZ,Rent,531110,-1,,,,5.0
000897.SZ,Other,,-1,,,,5.0
000897.SZ,Home Sale,236117,-1,,,,5.0
000897.SZ,Product Sale,423510,-1,,,,5.0
000897.SZ,Estate management,531311,-1,,,,5.0
1224.HK,Property development and investment,"531120, 531110, 236118, 236117",-1,,,,2.0
1224.HK,Treasury Investment,523940,-1,,,,2.0
2542.TW,Construction,"236220, 236116",-1,,,,5.0
2542.TW,Property Development,"531120, 531110, 236220, 236116",-1,,,,5.0
2542.TW,Others,561499,-1,,,,5.0
2542.TW,Intercompany Eliminations,,-1,,,,5.0
2542.TW,Department,"531120, 531110",-1,,,,5.0
6505.TW,Petrochemical Manufacturing,"325110, 324110",-1,,,,4.0
6505.TW,Public Utility,"221330, 221112",-1,,,,4.0
6505.TW,Other Department,"493190, 488320",-1,,,,4.0
6505.TW,Intercompany Eliminations,,-1,,,,4.0
600193.SS,Construction industry,,-1,,,,1.0
000911.SZ,Transport Logistic,"541614, 493130, 484110",-1,,,,4.0
000911.SZ,Paper,322120,-1,,,,4.0
000911.SZ,Sugar,311314,-1,,,,4.0
000911.SZ,Other,"561499, 424590, 339113",-1,,,,4.0
2433.TW,Husheng,"811210, 532420, 423690, 423420",-1,,,,4.0
2433.TW,Zhendankanfa,"811210, 532420, 423690, 423420",-1,,,,4.0
2433.TW,Company Eliminations,,-1,,,,4.0
2433.TW,Husheng(China),"811210, 532420, 423690, 423420",-1,,,,4.0
600141.SS,Other Operation,,-1,,,,4.0
600141.SS,Other Foreign,"325180, 212390, 325312, 325199",-1,,,,4.0
600141.SS,China,"325180, 212390, 325312, 325199",-1,,,,4.0
600141.SS,Eliminations,,-1,,,,4.0
600027.SS,Generation of Electricity,,-1,,,,1.0
000906.SZ,Automobile,"441110, 423110",-1,,,,4.0
000906.SZ,Eliminations,,-1,,,,4.0
000906.SZ,Other,423390,-1,,,,4.0
000906.SZ,Raw Material Trade,"423520, 423510, 423390",-1,,,,4.0
000923.SZ,Other,212210,-1,,,,2.0
000923.SZ,Mining and processing of metal ore,"212230, 212390, 212210",-1,,,,2.0
000090.SZ,Others,236220,-1,,,,6.0
000090.SZ,Real Estate,"236220, 236117",-1,,,,6.0
000090.SZ,Construction,"237990, 237310, 237110, 236116",-1,,,,6.0
000090.SZ,Property leasing,531120,-1,,,,6.0
000090.SZ,Elimination,,-1,,,,6.0
000090.SZ,Management service of greenhouse project,"531390, 488490, 236118",-1,,,,6.0
000932.SZ,Other,,-1,,,,3.0
000932.SZ,Steel,"331110, 331513, 331222, 331210",-1,,,,3.0
000932.SZ,Finance,"523940, 523999",-1,,,,3.0
006840.KS,Surfactant,325613,-1,,,,8.0
006840.KS,Other,,-1,,,,8.0
006840.KS,Phthalic Anhydride,325194,-1,,,,8.0
006840.KS,Variety Store,455110,-1,,,,8.0
006840.KS,Air Transport,"721110, 488190, 481112, 481111",-1,,,,8.0
006840.KS,Daily Supplies,"339994, 325620, 325611",-1,,,,8.0
006840.KS,Intercompany Eliminations,,-1,,,,8.0
006840.KS,Composite material resin,325211,-1,,,,8.0
000933.SZ,Intersegment Elimination,,-1,,,,7.0
000933.SZ,Aluminum Division,"331313, 331315, 331314",-1,,,,7.0
000933.SZ,Coal Division,"212115, 212114",-1,,,,7.0
000933.SZ,Power Generation Division,221112,-1,,,,7.0
000933.SZ,Headquarters and others,"561499, 551114",-1,,,,7.0
000933.SZ,Trading Division,"423520, 423510",-1,,,,7.0
000933.SZ,Electrolytic Aluminum Division,331313,-1,,,,7.0
000937.SZ,Chemicals Industry,"325211, 325199, 324199",-1,,,,7.0
000937.SZ,Coal Mining,212115,-1,,,,7.0
000937.SZ,Trading,425120,-1,,,,7.0
000937.SZ,Construction Material,"327310, 327212",-1,,,,7.0
000937.SZ,Electricity,"221122, 221112",-1,,,,7.0
000937.SZ,Other,,-1,,,,7.0
000937.SZ,Intersegment Elimination,,-1,,,,7.0
0855.HK,City Water Supply operation and construction,221310,-1,,,,5.0
0855.HK,Eliminations,,-1,,,,5.0
