Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentCode,number of segments
0698.HK,Network communications facilities and others,"336390, 334220",-3,,,,5.0
600328.SS,Salt Chemical,"325180, 325998",-3,,,,6.0
600328.SS,Other,"424690, 424210",-3,,,,6.0
600328.SS,Other Operation,,-3,,,,6.0
600328.SS,Salt,311942,-3,,,,6.0
600328.SS,Medicine Manufacturing,325411,-3,,,,6.0
600328.SS,Elimination,,-3,,,,6.0
600323.SS,Others,221320,-3,,,,4.0
600323.SS,Solid waste business,562219,-3,,,,4.0
600323.SS,Energy business,221210,-3,,,,4.0
600323.SS,Water business,221310,-3,,,,4.0
600339.SS,Other,,-3,,,,5.0
600339.SS,Oil and Gas Field Surface Engineering,237120,-3,,,,5.0
600339.SS,Pipeline and Storage Engineering,237120,-3,,,,5.0
600339.SS,Oil Refining and Chemical Engineering,"324110, 237120",-3,,,,5.0
600339.SS,"Environmental Engineering, Project Management and Others",213112,-3,,,,5.0
600399.SS,Special Steel Products,"331410, 331110",-3,,,,3.0
600399.SS,Service Industry,561990,-3,,,,3.0
600399.SS,Other Business,,-3,,,,3.0
600388.SS,Real Estate,"531311, 531110",-3,,,,3.0
600388.SS,Environmental Protection Equip. Manu.,"333413, 333310",-3,,,,3.0
600388.SS,Other,562219,-3,,,,3.0
600309.SS,Other Business,,-3,,,,3.0
600309.SS,Chemical Industry,"326112, 325211, 325199, 325110",-3,,,,3.0
600309.SS,Others,"541715, 541690",-3,,,,3.0
600378.SS,Fluorine and Fluoride Granular,"325180, 325998, 325199",-3,,,,6.0
600378.SS,Paint and Other Business,325510,-3,,,,6.0
600378.SS,Interbranch offset,,-3,,,,6.0
600378.SS,Pressure Swing Adsorption and Associated Products,"325180, 325998, 325199",-3,,,,6.0
600378.SS,"E-gas, Polyurethane and Chemical","325180, 325998, 325199",-3,,,,6.0
600378.SS,Special Rubber and Plastic Products,"325212, 325211",-3,,,,6.0
600389.SS,Agricultural Pesticide,325320,-3,,,,4.0
600389.SS,Chemicals,"325180, 325998, 325211",-3,,,,4.0
600389.SS,Thermoelectricity,221330,-3,,,,4.0
600389.SS,Trade,"523160, 424690",-3,,,,4.0
042660.KS,Special Ship,336611,-3,,,,4.0
042660.KS,Ship Build,336611,-3,,,,4.0
042660.KS,Other Segment,"541512, 541511, 483111",-3,,,,4.0
042660.KS,Consolidation Adjustment,,-3,,,,4.0
600305.SS,Seasoning and Spice,"312130, 311941",-3,,,,1.0
600010.SS,Smelting industry,,-3,,,,1.0
600376.SS,Real Estate Development,"721110, 531311, 236220, 236117",-3,,,,2.0
600376.SS,Other,,-3,,,,2.0
047040.KS,Other,"721110, 531120",-3,,,,4.0
047040.KS,Plant,"237130, 237120, 236210",-3,,,,4.0
047040.KS,Public Works,"237990, 237310",-3,,,,4.0
047040.KS,Housing Construction,"236220, 236116",-3,,,,4.0
047050.KS,Trade,"424690, 423690, 423510, 423120",-3,,,,3.0
047050.KS,Energy,211120,-3,,,,3.0
047050.KS,Manufacture&Other,313210,-3,,,,3.0
600383.SS,Elimination,,-3,,,,8.0
600383.SS,Western,"531312, 531311, 236220, 236117",-3,,,,8.0
600383.SS,Northeast China,"531312, 531311, 236220, 236117",-3,,,,8.0
600383.SS,South China,"531312, 531311, 236220, 236117",-3,,,,8.0
600383.SS,North China,"531312, 531311, 236220, 236117",-3,,,,8.0
600383.SS,East China,"531312, 531311, 236220, 236117",-3,,,,8.0
600383.SS,Central China,"531312, 531311, 236220, 236117",-3,,,,8.0
600383.SS,South east China,"531312, 531311, 236220, 236117",-3,,,,8.0
2688.HK,Wholesale Of Gas,486210,-3,,,,5.0
2688.HK,Sale of intergrated energy and services,"221118, 221330, 221210",-3,,,,5.0
2688.HK,Construction and installation,237120,-3,,,,5.0
2688.HK,Retail gas sales business,"457120, 221210",-3,,,,5.0
2688.HK,Value added services and sales of products,"486210, 221210",-3,,,,5.0
1083.HK,Sale and Distribution of Piped Gas and Related Products,"486990, 424710, 221210",-3,,,,2.0
1083.HK,Gas connection,"457120, 486990, 424710",-3,,,,2.0
051910.KS,Electric Equipments,"335910, 334419",-3,,,,5.0
051910.KS,Petrochemical Manufacturing,"325212, 325211, 325110",-3,,,,5.0
051910.KS,Common,,-3,,,,5.0
051910.KS,information business&material,"334419, 325998",-3,,,,5.0
051910.KS,Life Science,"325314, 325414, 325412",-3,,,,5.0
4368.T,Electronic Materials And Chemicals Business Functionality,"325180, 424690, 325998, 325991",-3,,,,2.0
4368.T,Life Science Business,"325180, 325199",-3,,,,2.0
600528.SS,Others,,-3,,,,4.0
600528.SS,Intercompany Eliminations,,-3,,,,4.0
600528.SS,Special construction machinery equipment and related services,"333131, 333120, 237990",-3,,,,4.0
600528.SS,Transportation Equipment,"532490, 336999, 336510",-3,,,,4.0
600395.SS,Intercompany Eliminations,,-3,,,,5.0
600395.SS,Other Business,,-3,,,,5.0
600395.SS,Electric Power Generation,221112,-3,,,,5.0
600395.SS,Coal Products,212115,-3,,,,5.0
600395.SS,Machinery,333131,-3,,,,5.0
600419.SS,Other Business,,-3,,,,3.0
600419.SS,Animal livestock husbandry,112120,-3,,,,3.0
600419.SS,Dairy Manufacturing,"311514, 311511",-3,,,,3.0
600530.SS,Industry,325411,-3,,,,6.0
600530.SS,Elimination,,-3,,,,6.0
600530.SS,Commerce,424210,-3,,,,6.0
600530.SS,Real Estate,"236220, 236117",-3,,,,6.0
600530.SS,Other Business,,-3,,,,6.0
600530.SS,Medical Care,623110,-3,,,,6.0
4290.T,Eliminations and Corporate,,-3,,,,4.0
4290.T,Asia and Oceania,"623110, 621610, 561320, 541613",-3,,,,4.0
4290.T,America and Europe,"812930, 561990, 541512, 524114",-3,,,,4.0
4290.T,Japan,"561990, 561790, 561421, 531390",-3,,,,4.0
031440.KS,Food Distribution,"424480, 423990, 311999",-3,,,,2.0
031440.KS,Food & Drink Business,722513,-3,,,,2.0
600346.SS,Eliminations,,-3,,,,4.0
600346.SS,Polyester Fiber Division,"325220, 325211",-3,,,,4.0
600346.SS,Petrochemical Division,"325110, 324110",-3,,,,4.0
600346.SS,Other Business Division,325110,-3,,,,4.0
021320.KQ,Heavy Construction Business,"237990, 237310, 237110",-3,,,,3.0
021320.KQ,Residential Construction Business,236116,-3,,,,3.0
021320.KQ,Subdivision Business,"237210, 236210, 236116",-3,,,,3.0
600596.SS,Other Industry,"325180, 325199",-3,,,,9.0
600596.SS,Other,,-3,,,,9.0
600596.SS,Logistics / Transportation,484121,-3,,,,9.0
600596.SS,Silicone products,325199,-3,,,,9.0
600596.SS,Coal,212115,-3,,,,9.0
600596.SS,Packaging Products,325312,-3,,,,9.0
600596.SS,Elimination,,-3,,,,9.0
600596.SS,Seed Industry,"424950, 424910",-3,,,,9.0
600596.SS,Agrochemical products,"325320, 325312",-3,,,,9.0
0818.HK,Others,541618,-3,,,,6.0
0818.HK,Financial Solutions,522320,-3,,,,6.0
0818.HK,Electronic Power Meters & Solutions,334515,-3,,,,6.0
0818.HK,Payment processing solutions,522320,-3,,,,6.0
0818.HK,Platform Operation Solutions,519290,-3,,,,6.0
0818.HK,Information security chips and solutions,334413,-3,,,,6.0
003670.KS,Lime Chemical Segment,"423320, 327410",-3,,,,2.0
003670.KS,Refractory Manufacturing & Maintenance Segment,"327120, 423320",-3,,,,2.0
6121.TWO,,,-3,,,,0.0
2935.T,,,-3,,,,0.0
600361.SS,,,-3,,,,0.0
2119.HK,Beverage solutions,311920,-3,,,,2.0
2119.HK,Food Products,311412,-3,,,,2.0
8117.HK,Trading Income,523160,-3,,,,4.0
8117.HK,Transmission and distribution of LNG,424690,-3,,,,4.0
8117.HK,Property investment,531120,-3,,,,4.0
8117.HK,Trading of electronic components,423690,-3,,,,4.0
600567.SS,Other Business,,-3,,,,6.0
600567.SS,Paper Manufacturing,"322120, 322130",-3,,,,6.0
600567.SS,Packing,"322219, 322299, 322212, 322211",-3,,,,6.0
600567.SS,Others,,-3,,,,6.0
600567.SS,elimination,,-3,,,,6.0
600567.SS,Trade,"424130, 423930",-3,,,,6.0
8935.TWO,,,-3,,,,0.0
600583.SS,Other Business,,-3,,,,3.0
600583.SS,Non Marine Engineering,"541330, 237120",-3,,,,3.0
600583.SS,Marine Engineering,"541330, 237990, 237120, 213112",-3,,,,3.0
5726.T,Titanium,331491,-3,,,,3.0
5726.T,Energy-related Products,"331410, 334413",-3,,,,3.0
5726.T,Other,"334419, 334413",-3,,,,3.0
5903.TWO,Retail Department,445131,-3,,,,4.0
5903.TWO,Other Operating Department,445110,-3,,,,4.0
5903.TWO,Logistics Department,"484110, 445110",-3,,,,4.0
5903.TWO,Intercompany Eliminations,,-3,,,,4.0
600509.SS,Natural Gas Sale,221210,-3,,,,3.0
600509.SS,Power&Heat Supply,221112,-3,,,,3.0
600509.SS,Engineering,541330,-3,,,,3.0
2613.T,Other,311225,-3,,,,5.0
2613.T,Eliminations and Corporate,,-3,,,,5.0
2613.T,Oli Processed Product Business,311225,-3,,,,5.0
2613.T,Grease Business,"311224, 311225, 311221",-3,,,,5.0
2613.T,Food & Fine Business,"311211, 311119",-3,,,,5.0
5534.TW,Building Department,"531120, 531110",-3,,,,3.0
5534.TW,Consturction department,"236220, 236210, 236116",-3,,,,3.0
5534.TW,Intercompany Eliminations,,-3,,,,3.0
600598.SS,Fertilizer Production,325311,-3,,,,6.0
600598.SS,Paper Sale,322120,-3,,,,6.0
600598.SS,Farming,"424910, 423820, 237210, 115116",-3,,,,6.0
600598.SS,Real Estate,236117,-3,,,,6.0
600598.SS,Malt,311213,-3,,,,6.0
600598.SS,Trading,"424590, 424510",-3,,,,6.0
600456.SS,Other metal products,331491,-3,,,,3.0
600456.SS,Titanium products,331491,-3,,,,3.0
600456.SS,Other Business,,-3,,,,3.0
600486.SS,Agriculture Chemicals Manufacturing,325320,-3,,,,2.0
600486.SS,Others,"424910, 325320",-3,,,,2.0
054210.KQ,Manufacture and sales department,,-3,,,,1.0
600496.SS,Others,,-3,,,,4.0
600496.SS,Sales & Others,,-3,,,,4.0
600496.SS,Fasteners & Design,339993,-3,,,,4.0
600496.SS,Steel Structure Industry,"332312, 332311, 238120",-3,,,,4.0
600580.SS,,,-3,,,,0.0
060150.KQ,Construction Waste,"562998, 324121, 238910",-3,,,,4.0
060150.KQ,Final Processing Waste,"562998, 562219",-3,,,,4.0
060150.KQ,Intercompany Eliminations,,-3,,,,4.0
060150.KQ,Automobile Recycling,562212,-3,,,,4.0
600426.SS,Chemical manufacturing,"325180, 325199",-3,,,,4.0
600426.SS,Other Operations,,-3,,,,4.0
600426.SS,Thermoelectronic Power Generation,"221330, 221112",-3,,,,4.0
600426.SS,Fertilizer Manufacturing,"325314, 325311",-3,,,,4.0
3090.TW,Other,"423690, 423610",-3,,,,3.0
3090.TW,Taiwan,"423690, 423610",-3,,,,3.0
3090.TW,Eliminations,,-3,,,,3.0
0954.HK,Production and Sale of Organic Acid Products.,,-3,,,,1.0
8905.T,Operating segment-Japan,531120,-3,,,,3.0
8905.T,Operating segment-China,531120,-3,,,,3.0
8905.T,Operating segment-Asean,531120,-3,,,,3.0
6223.TWO,Semiconductors,,-3,,,,1.0
058610.KQ,Micromotor Production,,-3,,,,1.0
2742.T,,,-3,,,,0.0
600515.SS,Undistributed Profit,,-3,,,,5.0
600515.SS,MEM & Consultation,236220,-3,,,,5.0
600515.SS,Real Estate Business ,"236220, 236117",-3,,,,5.0
600515.SS,Airport Business Division,"541850, 488510, 488190, 488119",-3,,,,5.0
600515.SS,Property Management Business,"531312, 531311",-3,,,,5.0
600586.SS,Glass block,327211,-3,,,,3.0
600586.SS,Pure alkaline block,325180,-3,,,,3.0
600586.SS,Intercompany Eliminations,,-3,,,,3.0
2325.T,Other,,-3,,,,4.0
2325.T,Overseas Business Headquarters,,-3,,,,4.0
2325.T,Domestic,,-3,,,,4.0
2325.T,Eliminations and Corporate,,-3,,,,4.0
600597.SS,Normal temperature marketing center,424430,-3,,,,12.0
600597.SS,Overseas Business Division,"424490, 311514",-3,,,,12.0
600597.SS,Dairy Division,112120,-3,,,,12.0
600597.SS,Logistics Division,541614,-3,,,,12.0
600597.SS,Headquarters,,-3,,,,12.0
600597.SS,Others,"493120, 484230, 484220",-3,,,,12.0
600597.SS,Raw Cheese Marketing Center,424430,-3,,,,12.0
600597.SS,Milk Powder Marketing Center,424490,-3,,,,12.0
600597.SS,Production center,"311514, 311513, 311512, 311511",-3,,,,12.0
600597.SS,E-commerce marketing center,459999,-3,,,,12.0
600597.SS,Fresh marketing center,424430,-3,,,,12.0
600597.SS,Customize the marketing center,459999,-3,,,,12.0
600516.SS,Other Business,,-3,,,,3.0
600516.SS,Carbon,335991,-3,,,,3.0
600516.SS,Mining industry,212210,-3,,,,3.0
2331.T,Security Business,"561621, 561612",-3,,,,5.0
2331.T,Other,561621,-3,,,,5.0
2331.T,General Management and Disaster Prevention Business,"561790, 531311, 238220, 238210",-3,,,,5.0
2331.T,Eliminations and Corporate,,-3,,,,5.0
2331.T,Nursing Business,621610,-3,,,,5.0
000875.SZ,Electric Power Sales,"221112, 221111",-3,,,,3.0
000875.SZ,Heat Power Sales,221330,-3,,,,3.0
000875.SZ,"Operation and maintenance, integrated smart energy and others","221118, 221330, 221112",-3,,,,3.0
069260.KS,Manufacturing,"325180, 325311, 325199",-3,,,,1.0
2337.T,Eliminations/Corporate,"531390, 531312",-3,,,,4.0
2337.T,Clean energy,"221115, 221114",-3,,,,4.0
2337.T,Asset management,523940,-3,,,,4.0
2337.T,Shinchiku,,-3,,,,4.0
SUWN.PK,,,-3,,,,0.0
600549.SS,Other business,,-3,,,,6.0
600549.SS,Tungsten and Other Metallic Products,"331410, 331491",-3,,,,6.0
600549.SS,Materials for Batteries,325180,-3,,,,6.0
600549.SS,Real Estate & Property Management,"531312, 531311, 236116",-3,,,,6.0
600549.SS,Rare Earth,212290,-3,,,,6.0
600549.SS,Eliminations,,-3,,,,6.0
600353.SS,Electrovacuum,334419,-3,,,,2.0
600353.SS,Manufacturing of Photoelectric Devices,335999,-3,,,,2.0
600563.SS,Electronic Instrument Manufacturing,"335999, 334416",-3,,,,2.0
600563.SS,Others,,-3,,,,2.0
2176.HK,Other Segment,,-3,,,,4.0
2176.HK,Management Consultancy Services,541611,-3,,,,4.0
2176.HK,Marketing Consultancy Services,541613,-3,,,,4.0
2176.HK,Information engineering supervision services,541330,-3,,,,4.0
6279.TWO,Connector,"335999, 334417",-3,,,,1.0
2302.HK,Trading of mineral property,"423520, 423510",-3,,,,3.0
2302.HK,Exploration and trading of mineral properties,423510,-3,,,,3.0
2302.HK,Supply chain,423620,-3,,,,3.0
066970.KQ,,,-3,,,,0.0
5017.T,,,-3,,,,0.0
600537.SS,Power Generation Business,221118,-3,,,,3.0
600537.SS,Photovoltaic Products,334413,-3,,,,3.0
600537.SS,Eliminations,,-3,,,,3.0
2326.HK,Sourcing and sale of metal minerals and industrial materials,423520,-3,,,,3.0
2326.HK,Production and sale of industrial products,325180,-3,,,,3.0
2326.HK,Others,,-3,,,,3.0
2768.T,Eliminations and Corporate,,-3,,,,11.0
2768.T,Chemical,"424720, 424690",-3,,,,11.0
2768.T,Other,"524210, 484110, 423690, 423520",-3,,,,11.0
2768.T,Metal,423510,-3,,,,11.0
2768.T,Automobile,423110,-3,,,,11.0
2768.T,Energy,"424720, 423520",-3,,,,11.0
2768.T,Food,"424910, 424480, 424420",-3,,,,11.0
2768.T,Industrial Foundation & Urban Development,236116,-3,,,,11.0
2768.T,Retail & life Business,"531120, 424990, 424490, 423310",-3,,,,11.0
2768.T,Aerospace industry · Transportation project,423830,-3,,,,11.0
2768.T,Machinery / medical infrastructure,423830,-3,,,,11.0
600039.SS,Others,,-3,,,,6.0
600039.SS,BOTS,541330,-3,,,,6.0
600039.SS,Hydropower,221111,-3,,,,6.0
600039.SS,Engineering construction,237310,-3,,,,6.0
600039.SS,Land preparation and other,237210,-3,,,,6.0
600039.SS,Trade sales,423320,-3,,,,6.0
600502.SS,Real Estate,236117,-3,,,,4.0
600502.SS,Others,"541330, 423320, 221111",-3,,,,4.0
600502.SS,Industrial & Residential Consturction,"237990, 237310",-3,,,,4.0
600502.SS,Eliminations,,-3,,,,4.0
600481.SS,Others,333413,-3,,,,3.0
600481.SS,Machinery,333415,-3,,,,3.0
600481.SS,Other Operation,,-3,,,,3.0
8103.TW,"Electronic, Telecommunication,Computer, etc.","331420, 334417",-3,,,,3.0
8103.TW,Other,335999,-3,,,,3.0
8103.TW,Eliminations,,-3,,,,3.0
600433.SS,Paper Industry,322120,-3,,,,2.0
600433.SS,Other,,-3,,,,2.0
2317.HK,The People's Republic of China,"325199, 311211",-3,,,,7.0
2317.HK,Vietnam,"325311, 325199",-3,,,,7.0
2317.HK,Taiwan,"325311, 325199",-3,,,,7.0
2317.HK,ASEAN member countries (other than Vietnam),"325311, 325199",-3,,,,7.0
2317.HK,Japan,311930,-3,,,,7.0
2317.HK,Other regions,"325311, 325199",-3,,,,7.0
2317.HK,The United States,325199,-3,,,,7.0
600490.SS,Other Operation,,-3,,,,4.0
600490.SS,Industry,"331420, 325180",-3,,,,4.0
600490.SS,Metal Products Trade,423510,-3,,,,4.0
600490.SS,Other,"424690, 424590",-3,,,,4.0
600475.SS,Municipal Environmental Engineering and Service,"562213, 541330, 236210",-3,,,,7.0
600475.SS,Power station and environmental engineering and services,"541330, 237130, 221320",-3,,,,7.0
600475.SS,Eliminations,,-3,,,,7.0
600475.SS,Local thermal power operation service,221118,-3,,,,7.0
600475.SS,Geothermal energy development and operation,221330,-3,,,,7.0
600475.SS,Environmental protection service,"562111, 541620, 221330",-3,,,,7.0
600475.SS,Other Business,,-3,,,,7.0
600546.SS,Others,,-3,,,,4.0
600546.SS,Coal ProductsTrade,423520,-3,,,,4.0
600546.SS,Coal Mining,212115,-3,,,,4.0
600546.SS,Shipping,483113,-3,,,,4.0
600348.SS,Electronic Power,"221114, 221112",-3,,,,4.0
600348.SS,Heat Supply,221330,-3,,,,4.0
600348.SS,Other Operating,,-3,,,,4.0
600348.SS,Coal Mining,"212115, 212114",-3,,,,4.0
1719.T,Other Businesses,"541330, 423320, 237990",-3,,,,5.0
1719.T,Eliminations and Corporate,,-3,,,,5.0
1719.T,Construction Business,236220,-3,,,,5.0
1719.T,Business group,,-3,,,,5.0
1719.T,Civil Engineering Projects,237990,-3,,,,5.0
1720.T,Eliminations and Corporate,,-3,,,,5.0
1720.T,Real Estate,531110,-3,,,,5.0
1720.T,Intercompany Elimination,,-3,,,,5.0
1720.T,Construction,"237310, 236220",-3,,,,5.0
1720.T,construction and building activities,"237990, 237310",-3,,,,5.0
1721.T,Japan COMSYS Group,"238210, 237130",-3,,,,10.0
1721.T,Sanwa Comsys Engineering Group,237130,-3,,,,10.0
1721.T,Information System Group,518210,-3,,,,10.0
1721.T,TOSYS Group,237130,-3,,,,10.0
1721.T,Other,"551112, 237130",-3,,,,10.0
1721.T,Eliminations and Corporate,,-3,,,,10.0
1721.T,Tsuken Group,237130,-3,,,,10.0
1721.T,NDS Group,237130,-3,,,,10.0
1721.T,SYSKEN Group,237130,-3,,,,10.0
1721.T,Hokuriku Denwa Kouji Group,237130,-3,,,,10.0
600507.SS,Steel,"331110, 332618, 331221",-3,,,,2.0
600507.SS,Mining and Quarrying,212210,-3,,,,2.0
2375.T,Bpo Business,518210,-3,,,,3.0
2375.T,Eliminations and Corporate,,-3,,,,3.0
2375.T,Education Support Business,,-3,,,,3.0
2819.T,Food Business,"311942, 311421",-3,,,,3.0
2819.T,Other,"561320, 541810",-3,,,,3.0
2819.T,Logistics business,"493110, 484110",-3,,,,3.0
600477.SS,Other Business,,-3,,,,4.0
600477.SS,Construction,238120,-3,,,,4.0
600477.SS,Real Estate,236117,-3,,,,4.0
600477.SS,Building Materials,"332312, 327390",-3,,,,4.0
2384.T,Other Businesses,"221118, 562111, 561320, 541810",-3,,,,4.0
2384.T,Eliminations and Corporate,,-3,,,,4.0
2384.T,Logistics Business,"551112, 492210, 484121, 484110",-3,,,,4.0
2384.T,Real Estate Business,"531130, 531120, 531110",-3,,,,4.0
2791.T,,,-3,,,,0.0
002139.SZ,Intelligent control electronics industry,"335312, 334515, 334513",-3,,,,1.0
1813.HK,Property Development,"551112, 236220, 236117",-3,,,,3.0
1813.HK,Property Investment,"531120, 531110",-3,,,,3.0
1813.HK,Hotel operations,721110,-3,,,,3.0
0658.HK,Mechanical transmission equipment,333613,-3,,,,1.0
096770.KS,Petroleum Segment,"424720, 424710",-3,,,,7.0
096770.KS,Other Segment,,-3,,,,7.0
096770.KS,Chemical Segment,424690,-3,,,,7.0
096770.KS,Consolidation Adjustments,,-3,,,,7.0
096770.KS,Lubricating oil,324191,-3,,,,7.0
096770.KS,Battery,335910,-3,,,,7.0
096770.KS,E&P,324110,-3,,,,7.0
UAFC.SI,Eliminations,,-3,,,,6.0
UAFC.SI,Ship Owning & Chartering,"532411, 488390, 336611",-3,,,,6.0
UAFC.SI,Hotel Operations,531120,-3,,,,6.0
UAFC.SI,Shipping - Investment & Asset Management,525990,-3,,,,6.0
UAFC.SI,Property and hotels - Investments & Asset Management,531390,-3,,,,6.0
UAFC.SI,"Headquarters (""HQ"")","551114, 551112, 531312",-3,,,,6.0
7821.T,Eliminations/Corporate,,-3,,,,4.0
7821.T,Social infrastructure business,"326113, 324122, 314999, 313230",-3,,,,4.0
7821.T,Human infrastructure business,339112,-3,,,,4.0
7821.T,Industry infrastructure business,"336390, 314999",-3,,,,4.0
002145.SZ,Refinement Industry,325180,-3,,,,2.0
002145.SZ,Other,,-3,,,,2.0
0826.HK,Trading of goods,423510,-3,,,,5.0
0826.HK,DS,331110,-3,,,,5.0
0826.HK,HSS,331110,-3,,,,5.0
0826.HK,Cutting Tools,"332216, 424690, 333515, 333514",-3,,,,5.0
0826.HK,Titanium Alloy,"332216, 424690",-3,,,,5.0
002149.SZ,Other Operation,"331410, 331491",-3,,,,9.0
002149.SZ,Others,,-3,,,,9.0
002149.SZ,Elimination,,-3,,,,9.0
002149.SZ,Tungsten and molybdenum products,,-3,,,,9.0
002149.SZ,Rare precious metals,,-3,,,,9.0
002149.SZ,Metal fibre,331410,-3,,,,9.0
002149.SZ,Rare metals,"331410, 331491",-3,,,,9.0
002149.SZ,Laminated composites,"331410, 331491",-3,,,,9.0
002149.SZ,Titanium product,331410,-3,,,,9.0
0817.HK,Commercial leasing and retail operations,531120,-3,,,,4.0
0817.HK,City and property development,"531210, 237210, 236220, 236117",-3,,,,4.0
0817.HK,Hotel operations,721110,-3,,,,4.0
0817.HK,Others,,-3,,,,4.0
097230.KS,Other segments,531120,-3,,,,3.0
097230.KS,Ship Building/Plant,"488310, 336611, 332420",-3,,,,3.0
097230.KS,Construction,"237310, 236220, 236210, 236116",-3,,,,3.0
002170.SZ,Chemical Fertilizer Manufacturing,,-3,,,,1.0
0123.HK,Property Development,"531120, 236220, 236117",-3,,,,4.0
0123.HK,Property Management,"531312, 531120",-3,,,,4.0
0123.HK,Property Investment,"531390, 531120, 237210",-3,,,,4.0
0123.HK,Other,"541310, 531210",-3,,,,4.0
600606.SS,Intercompany Eliminations,,-3,,,,7.0
600606.SS,Consuming & Productive Service,"811111, 721110, 531311, 236117",-3,,,,7.0
600606.SS,Unallocated Items,,-3,,,,7.0
600606.SS,Financial Investment,"523940, 522220, 424420",-3,,,,7.0
600606.SS,Other Industry,,-3,,,,7.0
600606.SS,Construction & Related Industry,"541310, 237990, 236116, 236115",-3,,,,7.0
600606.SS,Real Estate,"236220, 236117, 236116",-3,,,,7.0
600651.SS,Other Operating,,-3,,,,3.0
600651.SS,Overseas,"335139, 541330, 423620, 238210",-3,,,,3.0
600651.SS,Domestic,"335139, 541330, 423620, 238210",-3,,,,3.0
0617.HK,Construction and Building Related Businesses,"531312, 236220",-3,,,,8.0
0617.HK,Asset Management,"523940, 551112, 523910",-3,,,,8.0
0617.HK,Elimination,,-3,,,,8.0
0617.HK,Hotel Ownership and Management,721110,-3,,,,8.0
0617.HK,Property Development and Investment,"531311, 531120, 236220, 236117",-3,,,,8.0
0617.HK,Aircraft Ownership and Leasing,532411,-3,,,,8.0
0617.HK,Others,"722511, 531312, 525990, 424490",-3,,,,8.0
0617.HK,Financial assets investments ,523910,-3,,,,8.0
000005.SZ,Other Business,,-3,,,,3.0
000005.SZ,Environment Business Income,"541330, 237990, 237110",-3,,,,3.0
000005.SZ,"Hotel management, property management income","722320, 721110, 531311",-3,,,,3.0
000012.SZ,Unallocated Items,,-3,,,,4.0
000012.SZ,Solar Energy,334413,-3,,,,4.0
000012.SZ,Glass and Glass Products,"327215, 327212, 327211",-3,,,,4.0
000012.SZ,Electronics and Display device,334419,-3,,,,4.0
0371.HK,Technical and consultancy services and sales of machineries,541620,-3,,,,3.0
0371.HK,Water distribution,221310,-3,,,,3.0
0371.HK,Sewage and reclaimed water treatment and construction,"237110, 221320, 221310",-3,,,,3.0
600021.SS,Electric Power Generation,"221118, 221112",-3,,,,5.0
600021.SS,Transportation,,-3,,,,5.0
600021.SS,Technical Services,,-3,,,,5.0
600021.SS,Trading,423520,-3,,,,5.0
600021.SS,Other Operations,,-3,,,,5.0
0632.HK,Oil and gas sales,424720,-3,,,,2.0
0632.HK,Trading of oil-related and other products,424720,-3,,,,2.0
9933.TW,Environment & Resource,562213,-3,,,,5.0
9933.TW,Other Operation,"237990, 237130, 236210",-3,,,,5.0
9933.TW,Project & Service,237120,-3,,,,5.0
9933.TW,Sales,325199,-3,,,,5.0
9933.TW,Intercompany Elimination,,-3,,,,5.0
2915.T,Seasoning·Processed Food Business,"311999, 311942, 311941",-3,,,,4.0
2915.T,Other,311991,-3,,,,4.0
2915.T,Daily Dish Related Business,"311999, 311991",-3,,,,4.0
2915.T,Elimination & Corporate,,-3,,,,4.0
9948.T,,,-3,,,,0.0
001430.KS,Special Steel,"331513, 331221",-3,,,,2.0
001430.KS,Automobile Parts,336350,-3,,,,2.0
0456.HK,Property Development and investment,"531120, 531110, 236220, 236117",-3,,,,2.0
0456.HK,Trading and leasing of buses,"532120, 423110",-3,,,,2.0
600688.SS,Synthetic Fibers,325220,-3,,,,6.0
600688.SS,Refined Oil Products,324110,-3,,,,6.0
600688.SS,Plastics,325211,-3,,,,6.0
600688.SS,Other Segment,"561499, 532490",-3,,,,6.0
600688.SS,Intermediate Oil Products,324110,-3,,,,6.0
600688.SS,Petrochemical Products Trade,424720,-3,,,,6.0
011170.KS,Other Segments,531120,-3,,,,5.0
011170.KS,Polymers,"325211, 325110",-3,,,,5.0
011170.KS,Monomers,"325211, 325110",-3,,,,5.0
011170.KS,Consolidate Adjustment,,-3,,,,5.0
011170.KS,Basic Fraction,325110,-3,,,,5.0
010130.KS,Nonferrous Metal Import & Export,423510,-3,,,,4.0
010130.KS,Mining Development,212230,-3,,,,4.0
010130.KS,Manufacture and sale of non-ferrous metal,"331410, 212230, 212220",-3,,,,4.0
010130.KS,Consolidation Adjustment,,-3,,,,4.0
005090.KS,Other Segment,"523150, 531120",-3,,,,2.0
005090.KS,Glass,327213,-3,,,,2.0
011810.KS,Trade Segment,"483111, 424720, 423510, 336611",-3,,,,3.0
011810.KS,Investment Business Segment,"523910, 423510",-3,,,,3.0
011810.KS,Other Segment,"722320, 721110, 541690",-3,,,,3.0
014910.KS,Metallized Film,"561910, 326113",-3,,,,3.0
014910.KS,DM,491110,-3,,,,3.0
014910.KS,Consolidation Adjustment,,-3,,,,3.0
0563.HK,"Residential and commercial properties development, property investment and hotel operations",,-3,,,,1.0
2516.TW,Constructing,"237310, 236220, 236118, 236116",-3,,,,2.0
