Instrument,year,has ren segment,number of segments
ORK.OL,-19,False,7
ORK.OL,-19,False,7
ORK.OL,-19,False,7
ORK.OL,-19,False,7
ORK.OL,-19,False,7
ORK.OL,-19,False,7
ORK.OL,-19,False,7
PAFO.NS,-19,False,6
PAFO.NS,-19,False,6
PAFO.NS,-19,False,6
PAFO.NS,-19,False,6
PAFO.NS,-19,False,6
PAFO.NS,-19,False,6
PC1.HM,-19,False,0
PEG.N,-19,False,6
PEG.N,-19,False,6
PEG.N,-19,False,6
PEG.N,-19,False,6
PEG.N,-19,False,6
PEG.N,-19,False,6
PGRD.NS,-19,False,0
PIF.TO,-19,False,0
PTCI.NS,-19,False,0
RATCH.BK,-19,False,0
RITS.NS,-19,False,0
ROH2O.BX,-19,False,0
RWEG.DE,-19,False,7
RWEG.DE,-19,False,7
RWEG.DE,-19,False,7
RWEG.DE,-19,False,7
RWEG.DE,-19,False,7
RWEG.DE,-19,False,7
RWEG.DE,-19,False,7
SHEL.L,-19,False,5
SHEL.L,-19,False,5
SHEL.L,-19,False,5
SHEL.L,-19,False,5
SHEL.L,-19,False,5
SO.N,-19,False,4
SO.N,-19,False,4
SO.N,-19,False,4
SO.N,-19,True,4
SPI.OQ,-19,False,0
SRG.MI,-19,False,5
SRG.MI,-19,False,5
SRG.MI,-19,False,5
SRG.MI,-19,False,5
SRG.MI,-19,False,5
SSE.L,-19,False,3
SSE.L,-19,False,3
SSE.L,-19,False,3
SVT.L,-19,False,6
SVT.L,-19,False,6
SVT.L,-19,False,6
SVT.L,-19,False,6
SVT.L,-19,False,6
SVT.L,-19,False,6
SXC.N,-19,False,0
TA.TO,-19,False,3
TA.TO,-19,False,3
TA.TO,-19,True,3
TCIL.NS,-19,False,4
TCIL.NS,-19,False,4
TCIL.NS,-19,False,4
TCIL.NS,-19,False,4
TTPW.NS,-19,False,3
TTPW.NS,-19,True,3
TTPW.NS,-19,False,3
UN01.DE,-19,False,0
UNACEMC1.LM,-19,False,0
VERB.VI,-19,False,5
VERB.VI,-19,False,5
VERB.VI,-19,False,5
VERB.VI,-19,False,5
VERB.VI,-19,False,5
XEL.OQ,-19,False,4
XEL.OQ,-19,False,4
XEL.OQ,-19,False,4
XEL.OQ,-19,False,4
