Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,number of segments
3105.T,Micro device,"335999, 334413, 332510",-2,,,,9.0
2897.T,Eliminations/Corporate,,-2,,,,8.0
2897.T,Other,"722511, 713910, 312111, 311999",-2,,,,8.0
2897.T,NISSIN foods,"311824, 531190, 311999",-2,,,,8.0
2897.T,Chilled and frozen Products,311412,-2,,,,8.0
2897.T,MYOJO foods,"311824, 311999",-2,,,,8.0
2897.T,America Location,"311824, 311999",-2,,,,8.0
2897.T,China Location,"311824, 311999",-2,,,,8.0
2897.T,Confectionery and food business,"551112, 312111, 311999, 311340",-2,,,,8.0
1929.T,,,-2,,,,0.0
1802.T,Eliminations and Corporate,,-2,,,,7.0
1802.T,Real Estate Business,"561790, 531110",-2,,,,7.0
1802.T,Other,221118,-2,,,,7.0
1802.T,Overseas Civil Engineering projects,"541330, 236220",-2,,,,7.0
1802.T,Domestic Civil Engineering projects,"541330, 236220",-2,,,,7.0
1802.T,Domestic Construction Business,"236210, 236116",-2,,,,7.0
1802.T,Overseas Construction Business,"236210, 236116",-2,,,,7.0
3861.T,Other Businesses,"221117, 541330, 531110, 493110",-2,,,,6.0
3861.T,Eliminations and Corporate,,-2,,,,6.0
3861.T,Function Product,"322120, 325992",-2,,,,6.0
3861.T,Environmental Bussiness,322110,-2,,,,6.0
3861.T,Printing Infomation Media,322120,-2,,,,6.0
3861.T,Household Product,"322120, 551112, 322291, 322130",-2,,,,6.0
6645.T,Healthcare Business,"339112, 334519",-2,,,,5.0
6645.T,Social System Business,335999,-2,,,,5.0
6645.T,Electronics Components Business,"335999, 335314, 334417",-2,,,,5.0
6645.T,Industrial Automation Business,"541620, 335314, 334519",-2,,,,5.0
6645.T,Eliminations/Other,,-2,,,,5.0
5233.T,,,-2,,,,0.0
1980.T,,,-2,,,,0.0
9532.T,,,-2,,,,0.0
4187.T,,,-2,,,,0.0
4046.T,,,-2,,,,0.0
6644.T,,,-2,,,,0.0
5541.T,,,-2,,,,0.0
1893.T,,,-2,,,,0.0
2281.T,,,-2,,,,0.0
2809.T,,,-2,,,,0.0
1926.T,,,-2,,,,0.0
4220.T,,,-2,,,,0.0
4078.T,,,-2,,,,0.0
1377.T,,,-2,,,,0.0
4471.T,,,-2,,,,0.0
6516.T,,,-2,,,,0.0
5481.T,,,-2,,,,0.0
2805.T,,,-2,,,,0.0
9735.T,,,-2,,,,0.0
4228.T,,,-2,,,,0.0
4099.T,,,-2,,,,0.0
9507.T,,,-2,,,,0.0
1803.T,,,-2,,,,0.0
7970.T,,,-2,,,,0.0
3003.T,,,-2,,,,0.0
8079.T,,,-2,,,,0.0
4004.T,,,-2,,,,0.0
5805.T,,,-2,,,,0.0
2004.T,,,-2,,,,0.0
4203.T,,,-2,,,,0.0
5232.T,,,-2,,,,0.0
8053.T,,,-2,,,,0.0
5713.T,,,-2,,,,0.0
8830.T,,,-2,,,,0.0
1979.T,,,-2,,,,0.0
3880.T,,,-2,,,,0.0
1801.T,,,-2,,,,0.0
2902.NG,,,-2,,,,0.0
4914.T,,,-2,,,,0.0
1969.T,,,-2,,,,0.0
6768.T,,,-2,,,,0.0
9743.T,,,-2,,,,0.0
6762.T,,,-2,,,,0.0
9746.T,,,-2,,,,0.0
4045.T,,,-2,,,,0.0
8841.T,,,-2,,,,0.0
1860.T,,,-2,,,,0.0
9533.T,,,-2,,,,0.0
1934.T,,,-2,,,,0.0
5727.T,,,-2,,,,0.0
4043.T,,,-2,,,,0.0
5423.T,,,-2,,,,0.0
8804.T,,,-2,,,,0.0
3878.T,,,-2,,,,0.0
3402.T,,,-2,,,,0.0
1835.T,,,-2,,,,0.0
3101.T,,,-2,,,,0.0
1890.T,,,-2,,,,0.0
6330.T,,,-2,,,,0.0
8015.T,,,-2,,,,0.0
4208.T,,,-2,,,,0.0
2267.T,,,-2,,,,0.0
6845.T,,,-2,,,,0.0
5444.T,,,-2,,,,0.0
2212.T,,,-2,,,,0.0
6506.T,,,-2,,,,0.0
5911.T,,,-2,,,,0.0
5357.T,,,-2,,,,0.0
0544.HK,,,-2,,,,0.0
0135.HK,,,-2,,,,0.0
0270.HK,,,-2,,,,0.0
0154.HK,,,-2,,,,0.0
0014.HK,,,-2,,,,0.0
0179.HK,,,-2,,,,0.0
0366.HK,,,-2,,,,0.0
0257.HK,,,-2,,,,0.0
0295.HK,,,-2,,,,0.0
0369.HK,,,-2,,,,0.0
0081.HK,,,-2,,,,0.0
0242.HK,,,-2,,,,0.0
0535.HK,,,-2,,,,0.0
600874.SS,,,-2,,,,0.0
8279.T,,,-2,,,,0.0
2524.TW,,,-2,,,,0.0
600868.SS,,,-2,,,,0.0
600861.SS,,,-2,,,,0.0
600863.SS,,,-2,,,,0.0
1102.TW,,,-2,,,,0.0
1308.TW,,,-2,,,,0.0
0726.HK,,,-2,,,,0.0
005180.KS,,,-2,,,,0.0
1305.TW,,,-2,,,,0.0
001040.KS,,,-2,,,,0.0
0480.HK,,,-2,,,,0.0
004150.KS,,,-2,,,,0.0
004910.KS,,,-2,,,,0.0
2010.TW,,,-2,,,,0.0
000210.KS,,,-2,,,,0.0
000320.KS,,,-2,,,,0.0
2308.TW,,,-2,,,,0.0
009580.KS,,,-2,,,,0.0
001230.KS,,,-2,,,,0.0
002710.KS,,,-2,,,,0.0
010780.KS,,,-2,,,,0.0
6928.T,,,-2,,,,0.0
1402.TW,,,-2,,,,0.0
2908.T,,,-2,,,,0.0
1326.TW,,,-2,,,,0.0
1301.TW,,,-2,,,,0.0
0639.HK,,,-2,,,,0.0
1707.TW,,,-2,,,,0.0
006260.KS,,,-2,,,,0.0
004960.KS,,,-2,,,,0.0
009830.KS,,,-2,,,,0.0
002220.KS,,,-2,,,,0.0
010620.KS,,,-2,,,,0.0
000720.KS,,,-2,,,,0.0
011760.KS,,,-2,,,,0.0
015860.KS,,,-2,,,,0.0
004020.KS,,,-2,,,,0.0
2504.TW,,,-2,,,,0.0
9678.T,,,-2,,,,0.0
003070.KS,,,-2,,,,0.0
010060.KS,,,-2,,,,0.0
001570.KS,,,-2,,,,0.0
000860.KS,,,-2,,,,0.0
010420.KS,,,-2,,,,0.0
1443.TW,,,-2,,,,0.0
003550.KS,,,-2,,,,0.0
006360.KS,,,-2,,,,0.0
001680.KS,,,-2,,,,0.0
8848.T,,,-2,,,,0.0
004370.KS,,,-2,,,,0.0
1303.TW,,,-2,,,,0.0
9716.T,,,-2,,,,0.0
9511.T,,,-2,,,,0.0
6914.T,,,-2,,,,0.0
000150.KS,,,-2,,,,0.0
005490.KS,,,-2,,,,0.0
1216.TW,,,-2,,,,0.0
003030.KS,,,-2,,,,0.0
2910.T,,,-2,,,,0.0
005070.KS,,,-2,,,,0.0
006400.KS,,,-2,,,,0.0
005610.KS,,,-2,,,,0.0
003230.KS,,,-2,,,,0.0
004690.KS,,,-2,,,,0.0
004980.KS,,,-2,,,,0.0
003410.KS,,,-2,,,,0.0
010950.KS,,,-2,,,,0.0
2292.T,,,-2,,,,0.0
1101.TW,,,-2,,,,0.0
0661.HK,,,-2,,,,0.0
004800.KS,,,-2,,,,0.0
9715.T,,,-2,,,,0.0
006980.KS,,,-2,,,,0.0
2815.T,,,-2,,,,0.0
0182.HK,,,-2,,,,0.0
0730.HK,,,-2,,,,0.0
0517.HK,,,-2,,,,0.0
2014.TW,,,-2,,,,0.0
0497.HK,,,-2,,,,0.0
6908.T,,,-2,,,,0.0
2015.TW,,,-2,,,,0.0
601975.SS,,,-2,,,,0.0
600362.SS,,,-2,,,,0.0
600075.SS,,,-2,,,,0.0
600082.SS,,,-2,,,,0.0
000751.SZ,,,-2,,,,0.0
600101.SS,,,-2,,,,0.0
600103.SS,,,-2,,,,0.0
000762.SZ,,,-2,,,,0.0
000785.SZ,,,-2,,,,0.0
011790.KS,,,-2,,,,0.0
600098.SS,,,-2,,,,0.0
029460.KS,,,-2,,,,0.0
017890.KQ,,,-2,,,,0.0
009540.KS,,,-2,,,,0.0
9037.T,,,-2,,,,0.0
018670.KS,,,-2,,,,0.0
600128.SS,,,-2,,,,0.0
000069.SZ,,,-2,,,,0.0
000789.SZ,,,-2,,,,0.0
1220.HK,,,-2,,,,0.0
600111.SS,,,-2,,,,0.0
600110.SS,,,-2,,,,0.0
600585.SS,,,-2,,,,0.0
1762.T,,,-2,,,,0.0
2616.TW,,,-2,,,,0.0
1125.HK,,,-2,,,,0.0
033500.KQ,,,-2,,,,0.0
000803.SZ,,,-2,,,,0.0
000876.SZ,,,-2,,,,0.0
1722.TW,,,-2,,,,0.0
600188.SS,,,-2,,,,0.0
000807.SZ,,,-2,,,,0.0
9926.TW,,,-2,,,,0.0
006650.KS,,,-2,,,,0.0
002990.KS,,,-2,,,,0.0
1617.TW,,,-2,,,,0.0
1725.TW,,,-2,,,,0.0
000120.KS,,,-2,,,,0.0
600125.SS,,,-2,,,,0.0
600150.SS,,,-2,,,,0.0
0754.HK,,,-2,,,,0.0
000811.SZ,,,-2,,,,0.0
000878.SZ,,,-2,,,,0.0
000065.SZ,,,-2,,,,0.0
600153.SS,,,-2,,,,0.0
1618.TW,,,-2,,,,0.0
600170.SS,,,-2,,,,0.0
600160.SS,,,-2,,,,0.0
2546.TW,,,-2,,,,0.0
000820.SZ,,,-2,,,,0.0
8871.T,,,-2,,,,0.0
000830.SZ,,,-2,,,,0.0
600186.SS,,,-2,,,,0.0
000301.SZ,,,-2,,,,0.0
2375.TW,,,-2,,,,0.0
000881.SZ,,,-2,,,,0.0
000831.SZ,,,-2,,,,0.0
2421.TW,,,-2,,,,0.0
0166.HK,,,-2,,,,0.0
2413.TW,,,-2,,,,0.0
6328.T,,,-2,,,,0.0
9958.TW,,,-2,,,,0.0
1723.TW,,,-2,,,,0.0
000895.SZ,,,-2,,,,0.0
002380.KS,,,-2,,,,0.0
2030.TW,,,-2,,,,0.0
600123.SS,,,-2,,,,0.0
000893.SZ,,,-2,,,,0.0
000877.SZ,,,-2,,,,0.0
5371.TWO,,,-2,,,,0.0
600167.SS,,,-2,,,,0.0
600266.SS,,,-2,,,,0.0
000928.SZ,,,-2,,,,0.0
600007.SS,,,-2,,,,0.0
600206.SS,,,-2,,,,0.0
000885.SZ,,,-2,,,,0.0
000902.SZ,,,-2,,,,0.0
000897.SZ,,,-2,,,,0.0
1224.HK,,,-2,,,,0.0
2542.TW,,,-2,,,,0.0
6505.TW,,,-2,,,,0.0
600193.SS,,,-2,,,,0.0
000911.SZ,,,-2,,,,0.0
2433.TW,,,-2,,,,0.0
600141.SS,,,-2,,,,0.0
600027.SS,,,-2,,,,0.0
000906.SZ,,,-2,,,,0.0
000923.SZ,,,-2,,,,0.0
000090.SZ,,,-2,,,,0.0
000932.SZ,,,-2,,,,0.0
006840.KS,,,-2,,,,0.0
000933.SZ,,,-2,,,,0.0
000937.SZ,,,-2,,,,0.0
0855.HK,,,-2,,,,0.0
2034.TW,,,-2,,,,0.0
000953.SZ,,,-2,,,,0.0
037400.KQ,,,-2,,,,0.0
600219.SS,,,-2,,,,0.0
8009.HK,,,-2,,,,0.0
600230.SS,,,-2,,,,0.0
000970.SZ,,,-2,,,,0.0
600008.SS,,,-2,,,,0.0
0436.HK,,,-2,,,,0.0
600256.SS,,,-2,,,,0.0
600259.SS,,,-2,,,,0.0
000975.SZ,,,-2,,,,0.0
4763.T,,,-2,,,,0.0
600300.SS,,,-2,,,,0.0
000990.SZ,,,-2,,,,0.0
2548.TW,,,-2,,,,0.0
2651.T,,,-2,,,,0.0
600261.SS,,,-2,,,,0.0
8095.HK,,,-2,,,,0.0
000983.SZ,,,-2,,,,0.0
2659.T,,,-2,,,,0.0
600298.SS,,,-2,,,,0.0
600293.SS,,,-2,,,,0.0
5457.TWO,,,-2,,,,0.0
000155.SZ,,,-2,,,,0.0
600366.SS,,,-2,,,,0.0
600281.SS,,,-2,,,,0.0
049770.KS,,,-2,,,,0.0
4825.T,,,-2,,,,0.0
000998.SZ,,,-2,,,,0.0
0698.HK,,,-2,,,,0.0
600328.SS,,,-2,,,,0.0
600323.SS,,,-2,,,,0.0
600339.SS,,,-2,,,,0.0
600399.SS,,,-2,,,,0.0
600388.SS,,,-2,,,,0.0
600309.SS,,,-2,,,,0.0
600378.SS,,,-2,,,,0.0
600389.SS,,,-2,,,,0.0
042660.KS,,,-2,,,,0.0
600305.SS,,,-2,,,,0.0
600010.SS,,,-2,,,,0.0
600376.SS,,,-2,,,,0.0
047040.KS,,,-2,,,,0.0
047050.KS,,,-2,,,,0.0
600383.SS,,,-2,,,,0.0
2688.HK,,,-2,,,,0.0
1083.HK,,,-2,,,,0.0
051910.KS,,,-2,,,,0.0
4368.T,,,-2,,,,0.0
600528.SS,,,-2,,,,0.0
600395.SS,,,-2,,,,0.0
600419.SS,,,-2,,,,0.0
600530.SS,,,-2,,,,0.0
4290.T,,,-2,,,,0.0
031440.KS,,,-2,,,,0.0
600346.SS,,,-2,,,,0.0
021320.KQ,,,-2,,,,0.0
600596.SS,,,-2,,,,0.0
0818.HK,,,-2,,,,0.0
003670.KS,,,-2,,,,0.0
6121.TWO,,,-2,,,,0.0
2935.T,,,-2,,,,0.0
600361.SS,,,-2,,,,0.0
2119.HK,,,-2,,,,0.0
8117.HK,,,-2,,,,0.0
600567.SS,,,-2,,,,0.0
8935.TWO,,,-2,,,,0.0
600583.SS,,,-2,,,,0.0
5726.T,,,-2,,,,0.0
5903.TWO,,,-2,,,,0.0
600509.SS,,,-2,,,,0.0
2613.T,,,-2,,,,0.0
5534.TW,,,-2,,,,0.0
600598.SS,,,-2,,,,0.0
600456.SS,,,-2,,,,0.0
600486.SS,,,-2,,,,0.0
054210.KQ,,,-2,,,,0.0
600496.SS,,,-2,,,,0.0
600580.SS,,,-2,,,,0.0
060150.KQ,,,-2,,,,0.0
600426.SS,,,-2,,,,0.0
3090.TW,,,-2,,,,0.0
0954.HK,,,-2,,,,0.0
8905.T,,,-2,,,,0.0
6223.TWO,,,-2,,,,0.0
058610.KQ,,,-2,,,,0.0
2742.T,,,-2,,,,0.0
600515.SS,,,-2,,,,0.0
600586.SS,,,-2,,,,0.0
2325.T,,,-2,,,,0.0
600597.SS,,,-2,,,,0.0
600516.SS,,,-2,,,,0.0
2331.T,,,-2,,,,0.0
000875.SZ,,,-2,,,,0.0
069260.KS,,,-2,,,,0.0
2337.T,,,-2,,,,0.0
SUWN.PK,,,-2,,,,0.0
600549.SS,,,-2,,,,0.0
600353.SS,,,-2,,,,0.0
600563.SS,,,-2,,,,0.0
2176.HK,,,-2,,,,0.0
6279.TWO,,,-2,,,,0.0
2302.HK,,,-2,,,,0.0
066970.KQ,,,-2,,,,0.0
5017.T,,,-2,,,,0.0
600537.SS,,,-2,,,,0.0
2326.HK,,,-2,,,,0.0
2768.T,,,-2,,,,0.0
600039.SS,,,-2,,,,0.0
600502.SS,,,-2,,,,0.0
600481.SS,,,-2,,,,0.0
8103.TW,,,-2,,,,0.0
600433.SS,,,-2,,,,0.0
2317.HK,,,-2,,,,0.0
600490.SS,,,-2,,,,0.0
600475.SS,,,-2,,,,0.0
600546.SS,,,-2,,,,0.0
600348.SS,,,-2,,,,0.0
1719.T,,,-2,,,,0.0
1720.T,,,-2,,,,0.0
1721.T,,,-2,,,,0.0
600507.SS,,,-2,,,,0.0
2375.T,,,-2,,,,0.0
2819.T,,,-2,,,,0.0
600477.SS,,,-2,,,,0.0
2384.T,,,-2,,,,0.0
2791.T,,,-2,,,,0.0
002139.SZ,,,-2,,,,0.0
1813.HK,,,-2,,,,0.0
0658.HK,,,-2,,,,0.0
096770.KS,,,-2,,,,0.0
UAFC.SI,,,-2,,,,0.0
7821.T,,,-2,,,,0.0
002145.SZ,,,-2,,,,0.0
0826.HK,,,-2,,,,0.0
002149.SZ,,,-2,,,,0.0
0817.HK,,,-2,,,,0.0
097230.KS,,,-2,,,,0.0
002170.SZ,,,-2,,,,0.0
0123.HK,,,-2,,,,0.0
600606.SS,,,-2,,,,0.0
103140.KS,,,-2,,,,0.0
100090.KS,,,-2,,,,0.0
103590.KS,,,-2,,,,0.0
002271.SZ,,,-2,,,,0.0
6803.TWO,,,-2,,,,0.0
104700.KS,,,-2,,,,0.0
3143.T,,,-2,,,,0.0
8923.T,,,-2,,,,0.0
600325.SS,,,-2,,,,0.0
084010.KS,,,-2,,,,0.0
600438.SS,,,-2,,,,0.0
0581.HK,,,-2,,,,0.0
600284.SS,,,-2,,,,0.0
6674.T,,,-2,,,,0.0
046440.KQ,,,-2,,,,0.0
600969.SS,,,-2,,,,0.0
600497.SS,,,-2,,,,0.0
1785.TWO,,,-2,,,,0.0
600985.SS,,,-2,,,,0.0
600963.SS,,,-2,,,,0.0
600483.SS,,,-2,,,,0.0
600461.SS,,,-2,,,,0.0
600966.SS,,,-2,,,,0.0
002001.SZ,,,-2,,,,0.0
2319.HK,,,-2,,,,0.0
600143.SS,,,-2,,,,0.0
600981.SS,,,-2,,,,0.0
1116.HK,,,-2,,,,0.0
8250.HK,,,-2,,,,0.0
600984.SS,,,-2,,,,0.0
002015.SZ,,,-2,,,,0.0
002016.SZ,,,-2,,,,0.0
600965.SS,,,-2,,,,0.0
002025.SZ,,,-2,,,,0.0
002028.SZ,,,-2,,,,0.0
014830.KS,,,-2,,,,0.0
078930.KS,,,-2,,,,0.0
8053.HK,,,-2,,,,0.0
002034.SZ,,,-2,,,,0.0
8934.T,,,-2,,,,0.0
4082.T,,,-2,,,,0.0
1712.T,,,-2,,,,0.0
0438.HK,,,-2,,,,0.0
5310.T,,,-2,,,,0.0
079960.KQ,,,-2,,,,0.0
3359.T,,,-2,,,,0.0
002039.SZ,,,-2,,,,0.0
3769.T,,,-2,,,,0.0
600970.SS,,,-2,,,,0.0
002041.SZ,,,-2,,,,0.0
3300.HK,,,-2,,,,0.0
3311.HK,,,-2,,,,0.0
1068.HK,,,-2,,,,0.0
079430.KS,,,-2,,,,0.0
5741.T,,,-2,,,,0.0
3383.HK,,,-2,,,,0.0
3393.HK,,,-2,,,,0.0
086520.KQ,,,-2,,,,0.0
3501.TW,,,-2,,,,0.0
1407.T,,,-2,,,,0.0
1292.HK,,,-2,,,,0.0
3323.HK,,,-2,,,,0.0
002051.SZ,,,-2,,,,0.0
0272.HK,,,-2,,,,0.0
601001.SS,,,-2,,,,0.0
3900.HK,,,-2,,,,0.0
002057.SZ,,,-2,,,,0.0
3983.HK,,,-2,,,,0.0
002061.SZ,,,-2,,,,0.0
002062.SZ,,,-2,,,,0.0
002066.SZ,,,-2,,,,0.0
7826.T,,,-2,,,,0.0
601699.SS,,,-2,,,,0.0
2127.T,,,-2,,,,0.0
092230.KS,,,-2,,,,0.0
002074.SZ,,,-2,,,,0.0
0609.HK,,,-2,,,,0.0
002078.SZ,,,-2,,,,0.0
002081.SZ,,,-2,,,,0.0
601666.SS,,,-2,,,,0.0
3526.TWO,,,-2,,,,0.0
002092.SZ,,,-2,,,,0.0
2233.HK,,,-2,,,,0.0
3708.T,,,-2,,,,0.0
002100.SZ,,,-2,,,,0.0
0656.HK,,,-2,,,,0.0
093370.KS,,,-2,,,,0.0
601003.SS,,,-2,,,,0.0
002116.SZ,,,-2,,,,0.0
002121.SZ,,,-2,,,,0.0
002124.SZ,,,-2,,,,0.0
002125.SZ,,,-2,,,,0.0
002129.SZ,,,-2,,,,0.0
002128.SZ,,,-2,,,,0.0
2007.HK,,,-2,,,,0.0
3889.HK,,,-2,,,,0.0
091580.KQ,,,-2,,,,0.0
0819.HK,,,-2,,,,0.0
002138.SZ,,,-2,,,,0.0
4461.T,,,-2,,,,0.0
1786.T,,,-2,,,,0.0
2875.T,,,-2,,,,0.0
6925.T,,,-2,,,,0.0
2208.T,,,-2,,,,0.0
8864.T,,,-2,,,,0.0
3232.T,,,-2,,,,0.0
3231.T,,,-2,,,,0.0
015760.KS,,,-2,,,,0.0
009070.KS,,,-2,,,,0.0
036460.KS,,,-2,,,,0.0
3150.T,,,-2,,,,0.0
5857.T,,,-2,,,,0.0
2269.T,,,-2,,,,0.0
601668.SS,,,-2,,,,0.0
002276.SZ,,,-2,,,,0.0
601618.SS,,,-2,,,,0.0
2270.T,,,-2,,,,0.0
052690.KS,,,-2,,,,0.0
1668.HK,,,-2,,,,0.0
1717.HK,,,-2,,,,0.0
002299.SZ,,,-2,,,,0.0
300012.SZ,,,-2,,,,0.0
300014.SZ,,,-2,,,,0.0
1238.HK,,,-2,,,,0.0
002302.SZ,,,-2,,,,0.0
1628.HK,,,-2,,,,0.0
0960.HK,,,-2,,,,0.0
002311.SZ,,,-2,,,,0.0
002312.SZ,,,-2,,,,0.0
002314.SZ,,,-2,,,,0.0
002318.SZ,,,-2,,,,0.0
1638.HK,,,-2,,,,0.0
0916.HK,,,-2,,,,0.0
1866.HK,,,-2,,,,0.0
002324.SZ,,,-2,,,,0.0
601139.SS,,,-2,,,,0.0
1918.HK,,,-2,,,,0.0
300035.SZ,,,-2,,,,0.0
DPDL.SI,,,-2,,,,0.0
601117.SS,,,-2,,,,0.0
002334.SZ,,,-2,,,,0.0
002335.SZ,,,-2,,,,0.0
300048.SZ,,,-2,,,,0.0
002340.SZ,,,-2,,,,0.0
601877.SS,,,-2,,,,0.0
002344.SZ,,,-2,,,,0.0
DQ.N,,,-2,,,,0.0
1313.HK,,,-2,,,,0.0
JKS.N,,,-2,,,,0.0
300054.SZ,,,-2,,,,0.0
1966.HK,,,-2,,,,0.0
300055.SZ,,,-2,,,,0.0
300057.SZ,,,-2,,,,0.0
1938.HK,,,-2,,,,0.0
601678.SS,,,-2,,,,0.0
002361.SZ,,,-2,,,,0.0
5020.T,,,-2,,,,0.0
0830.HK,,,-2,,,,0.0
002385.SZ,,,-2,,,,0.0
002391.SZ,,,-2,,,,0.0
300068.SZ,,,-2,,,,0.0
300070.SZ,,,-2,,,,0.0
300073.SZ,,,-2,,,,0.0
002398.SZ,,,-2,,,,0.0
002407.SZ,,,-2,,,,0.0
002409.SZ,,,-2,,,,0.0
1972.HK,,,-2,,,,0.0
2188.HK,,,-2,,,,0.0
002430.SZ,,,-2,,,,0.0
1282.HK,,,-2,,,,0.0
300094.SZ,,,-2,,,,0.0
1788.HK,,,-2,,,,0.0
002459.SZ,,,-2,,,,0.0
002460.SZ,,,-2,,,,0.0
128820.KS,,,-2,,,,0.0
002466.SZ,,,-2,,,,0.0
300118.SZ,,,-2,,,,0.0
300121.SZ,,,-2,,,,0.0
300124.SZ,,,-2,,,,0.0
2198.HK,,,-2,,,,0.0
1417.T,,,-2,,,,0.0
601377.SS,,,-2,,,,0.0
0926.HK,,,-2,,,,0.0
002497.SZ,,,-2,,,,0.0
0580.HK,,,-2,,,,0.0
002498.SZ,,,-2,,,,0.0
002495.SZ,,,-2,,,,0.0
002493.SZ,,,-2,,,,0.0
300138.SZ,,,-2,,,,0.0
NOAH.N,,,-2,,,,0.0
1600.HK,,,-2,,,,0.0
300129.SZ,,,-2,,,,0.0
002507.SZ,,,-2,,,,0.0
0842.HK,,,-2,,,,0.0
002518.SZ,,,-2,,,,0.0
601933.SS,,,-2,,,,0.0
1090.HK,,,-2,,,,0.0
1117.HK,,,-2,,,,0.0
300172.SZ,,,-2,,,,0.0
300146.SZ,,,-2,,,,0.0
,,,-2,267980.KQ,,,
,,,-2,688077.SS,,,
,,,-2,603267.SS,,,
,,,-2,300699.SZ,,,
,,,-2,301018.SZ,,,
,,,-2,271560.KS,,,
,,,-2,688103.SS,,,
,,,-2,603693.SS,,,
,,,-2,603755.SS,,,
,,,-2,301035.SZ,,,
,,,-2,603876.SS,,,
,,,-2,688025.SS,,,
,,,-2,002937.SZ,,,
,,,-2,605183.SS,,,
,,,-2,301226.SZ,,,
,,,-2,300748.SZ,,,
,,,-2,243840.KQ,,,
,,,-2,301078.SZ,,,
,,,-2,055490.KS,,,
,,,-2,6643.TWO,,,
,,,-2,301031.SZ,,,
,,,-2,301069.SZ,,,
,,,-2,300890.SZ,,,
,,,-2,002996.SZ,,,
,,,-2,280360.KS,,,
,,,-2,688303.SS,,,
,,,-2,1997.HK,,,
,,,-2,300750.SZ,,,
,,,-2,002949.SZ,,,
,,,-2,282330.KS,,,
,,,-2,1727.HK,,,
,,,-2,002956.SZ,,,
,,,-2,186230.KQ,,,
,,,-2,285130.KS,,,
,,,-2,603867.SS,,,
,,,-2,603327.SS,,,
,,,-2,600989.SS,,,
,,,-2,839725.BJE,,,
,,,-2,300986.SZ,,,
,,,-2,6568.T,,,
,,,-2,688707.SS,,,
,,,-2,601615.SS,,,
,,,-2,600929.SS,,,
,,,-2,9273.T,,,
,,,-2,601330.SS,,,
,,,-2,300796.SZ,,,
,,,-2,294870.KS,,,
,,,-2,7033.T,,,
,,,-2,1837.HK,,,
,,,-2,603995.SS,,,
,,,-2,002973.SZ,,,
,,,-2,603719.SS,,,
,,,-2,298000.KS,,,
,,,-2,300720.KS,,,
,,,-2,688006.SS,,,
,,,-2,288620.KQ,,,
,,,-2,010400.KS,,,
,,,-2,601609.SS,,,
,,,-2,002971.SZ,,,
,,,-2,3990.HK,,,
,,,-2,306200.KS,,,
,,,-2,300858.SZ,,,
,,,-2,300866.SZ,,,
,,,-2,194700.KQ,,,
,,,-2,900340.KQ,,,
,,,-2,605128.SS,,,
,,,-2,300898.SZ,,,
,,,-2,688560.SS,,,
,,,-2,300833.SZ,,,
,,,-2,688223.SS,,,
,,,-2,601702.SS,,,
,,,-2,002946.SZ,,,
,,,-2,7049.T,,,
,,,-2,2163.HK,,,
,,,-2,247540.KQ,,,
,,,-2,278280.KQ,,,
,,,-2,1902.HK,,,
,,,-2,002993.SZ,,,
,,,-2,300815.SZ,,,
,,,-2,002988.SZ,,,
,,,-2,688186.SS,,,
,,,-2,688116.SS,,,
,,,-2,688005.SS,,,
,,,-2,688268.SS,,,
,,,-2,605099.SS,,,
,,,-2,300910.SZ,,,
,,,-2,234340.KQ,,,
,,,-2,1821.HK,,,
,,,-2,605123.SS,,,
,,,-2,605399.SS,,,
,,,-2,300873.SZ,,,
,,,-2,603112.SS,,,
,,,-2,300982.SZ,,,
,,,-2,605179.SS,,,
,,,-2,605077.SS,,,
,,,-2,688009.SS,,,
,,,-2,605376.SS,,,
,,,-2,688388.SS,,,
,,,-2,688021.SS,,,
,,,-2,300999.SZ,,,
,,,-2,003816.SZ,,,
,,,-2,3448.T,,,
,,,-2,835185.BJE,,,
,,,-2,688567.SS,,,
,,,-2,4251.T,,,
,,,-2,003031.SZ,,,
,,,-2,301115.SZ,,,
,,,-2,688157.SS,,,
,,,-2,336260.KS,,,
,,,-2,603324.SS,,,
,,,-2,322000.KS,,,
,,,-2,002991.SZ,,,
,,,-2,6186.HK,,,
,,,-2,KRKR.OQ,,,
,,,-2,4485.T,,,
,,,-2,4483.T,,,
,,,-2,9923.HK,,,
,,,-2,7079.T,,,
,,,-2,605338.SS,,,
,,,-2,688819.SS,,,
,,,-2,2211.TW,,,
,,,-2,603195.SS,,,
,,,-2,605089.SS,,,
,,,-2,4051.T,,,
,,,-2,9993.HK,,,
,,,-2,301030.SZ,,,
,,,-2,003035.SZ,,,
,,,-2,6763.TWO,,,
,,,-2,688551.SS,,,
,,,-2,688408.SS,,,
,,,-2,688378.SS,,,
,,,-2,688466.SS,,,
,,,-2,605117.SS,,,
,,,-2,688698.SS,,,
,,,-2,300919.SZ,,,
,,,-2,301190.SZ,,,
,,,-2,300973.SZ,,,
,,,-2,688779.SS,,,
,,,-2,003038.SZ,,,
,,,-2,688628.SS,,,
,,,-2,688063.SS,,,
,,,-2,600956.SS,,,
,,,-2,605020.SS,,,
,,,-2,605167.SS,,,
,,,-2,688501.SS,,,
