Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,number of segments
3405.T,Vinyl Acetate,"326113, 325211, 325199",-5,,,,7.0
4023.T,Function Product Business,"325180, 335991, 325211, 325199",-5,,,,6.0
4023.T,Resin Products Business,"326112, 326111, 325211",-5,,,,6.0
4023.T,Chemicals Business,"325180, 325412, 325320, 325199",-5,,,,6.0
4023.T,Eliminations and Corporate,,-5,,,,6.0
4023.T,Other Related Business,"562211, 531120, 493110",-5,,,,6.0
4023.T,Construction-Related Business,"541330, 237990, 236220, 236116",-5,,,,6.0
6370.T,Water Treatment Equipment Business,,-5,,,,3.0
6370.T,Water Treatment Chemicals Business,,-5,,,,3.0
6370.T,Eliminations and Corporate,,-5,,,,3.0
5352.T,Eliminations and Corporate,,-5,,,,6.0
5352.T,Other Businesses,,-5,,,,6.0
5352.T,Real Estate Business,,-5,,,,6.0
5352.T,Refractory Business,,-5,,,,6.0
5352.T,Ceramic Business,,-5,,,,6.0
5352.T,Furness Business,,-5,,,,6.0
1301.T,Eliminations,,-5,,,,7.0
1301.T,Other,524210,-5,,,,7.0
1301.T,Katsuo / Maguro,"311710, 114112, 114111",-5,,,,7.0
1301.T,Distribution Service,"493120, 483111",-5,,,,7.0
1301.T,Normal Temperature Food,311710,-5,,,,7.0
1301.T,Frozen Food,311710,-5,,,,7.0
1301.T,Marine Products Trade,"311710, 424460",-5,,,,7.0
1951.T,Engineering Business Solutions,237130,-5,,,,2.0
1951.T,Kyowa Exeo Corporation,"541512, 238210, 237990, 237130",-5,,,,2.0
1959.T,Construction Equipment Business,,-5,,,,3.0
1959.T,Other Businesses,,-5,,,,3.0
1959.T,Eliminations and Corporate,,-5,,,,3.0
8194.T,Retail Business,"458110, 455219, 445110",-5,,,,3.0
8194.T,Other,"611710, 524210, 522210, 492210",-5,,,,3.0
8194.T,Elimination,,-5,,,,3.0
6592.T,Europe(Operating Seg.),"336390, 336310, 335312",-5,,,,5.0
6592.T,America(Operating Seg.),"336390, 336310, 335312",-5,,,,5.0
6592.T,Japan(Operating Seg.),"336390, 336310, 335312",-5,,,,5.0
6592.T,Asia(Operating Seg.),"336390, 336310, 335312",-5,,,,5.0
6592.T,Eliminations(Operating Seg.),,-5,,,,5.0
8002.T,Foods,424490,-5,,,,7.0
8002.T,Other,"522299, 423430, 221310",-5,,,,7.0
8002.T,Transport Aircraft And Industrial Machinery,423830,-5,,,,7.0
8002.T,Utility and Plant,"221310, 221112",-5,,,,7.0
8002.T,Energy and Metal Resource,"424720, 423510",-5,,,,7.0
8002.T,Life Industry,"424990, 424510, 424490, 423430",-5,,,,7.0
8002.T,Material,424690,-5,,,,7.0
8046.T,,,-5,,,,0.0
5463.T,,,-5,,,,0.0
4182.T,Eliminations and Corporate,,-5,,,,6.0
4182.T,Aromatic Chemicals business,325110,-5,,,,6.0
4182.T,Special functional materials business,325110,-5,,,,6.0
4182.T,Natural Gas Chemicals,,-5,,,,6.0
4182.T,Functional chemicals Business,"325180, 334412, 325211",-5,,,,6.0
4182.T,Other Businesses,,-5,,,,6.0
7003.T,Machinery,"333248, 336611",-5,,,,6.0
7003.T,Other,"541511, 531120, 334290",-5,,,,6.0
7003.T,Eliminations and Corporate,,-5,,,,6.0
7003.T,Engineering,"541330, 237130, 236210, 221112",-5,,,,6.0
7003.T,Ships,336611,-5,,,,6.0
7003.T,Ocean Development,333248,-5,,,,6.0
5706.T,Eliminations and Corporate,,-5,,,,6.0
5706.T,Elimination,,-5,,,,6.0
5706.T,Automotive Equipment Business,,-5,,,,6.0
5706.T,Related Business,"332999, 331492",-5,,,,6.0
5706.T,Functional Materials,"423690, 334419",-5,,,,6.0
5706.T,Metal,"331420, 212230, 562211, 331492",-5,,,,6.0
4183.T,Other,"326113, 326112, 325510, 325199",-5,,,,6.0
4183.T,Health Care,"339114, 313230",-5,,,,6.0
4183.T,Eliminations and Corporate,,-5,,,,6.0
4183.T,Food & Packing business,"326113, 325510, 325320",-5,,,,6.0
4183.T,Mobility,"325211, 325199",-5,,,,6.0
4183.T,Circuit Material,"325211, 325110",-5,,,,6.0
2201.T,Wholesale Food And Restaurant,424450,-5,,,,5.0
2201.T,Food Products,"311352, 311821, 311520, 311340",-5,,,,5.0
2201.T,Real Estate And Services,"713910, 531390",-5,,,,5.0
2201.T,Eliminations and Corporate,,-5,,,,5.0
2201.T,Other,541715,-5,,,,5.0
2264.T,Food Business,"312111, 311520, 311514, 311511",-5,,,,3.0
2264.T,Other,"333248, 531120, 493110, 424910",-5,,,,3.0
2264.T,Eliminations and Corporate,,-5,,,,3.0
2217.T,dessert manufacture/sale,"311351, 445292, 311999, 311340",-5,,,,2.0
2217.T,cafe/restaurant,"722515, 722511, 445292, 311999",-5,,,,2.0
8012.T,Electronics,423690,-5,,,,8.0
8012.T,Eliminations,,-5,,,,8.0
8012.T,Eliminations and Corporate,,-5,,,,8.0
8012.T,Other,"518210, 423830",-5,,,,8.0
8012.T,Processing Materials,424950,-5,,,,8.0
8012.T,Life Related,"424690, 424490, 424210, 423450",-5,,,,8.0
8012.T,Function Material,"424950, 424690, 424610",-5,,,,8.0
8012.T,Car Energy,424610,-5,,,,8.0
5393.T,Industrial Products Business,325211,-5,,,,6.0
5393.T,Eliminations and Corporate,,-5,,,,6.0
5393.T,Building Materials Business,"327120, 333998, 423390, 238990",-5,,,,6.0
5393.T,High-performance products,325211,-5,,,,6.0
5393.T,Auto Parts Business,336390,-5,,,,6.0
5393.T,Brand sales,"339991, 325211, 238990, 236210",-5,,,,6.0
6996.T,,,-5,,,,0.0
8091.T,,,-5,,,,0.0
2871.T,Processed Food Business,"311710, 311991, 311615, 311611",-5,,,,7.0
2871.T,Eliminations and Corporate,,-5,,,,7.0
2871.T,Logistics,"541330, 493120",-5,,,,7.0
2871.T,Real Estate,"812930, 531120",-5,,,,7.0
2871.T,Other,312113,-5,,,,7.0
2871.T,Marine Products Business,,-5,,,,7.0
2871.T,Livestock Business,112320,-5,,,,7.0
8174.T,Natural Gas,221210,-5,,,,3.0
8174.T,LP Gas,"424720, 237120, 221210",-5,,,,3.0
8174.T,Intercompany Eliminations,,-5,,,,3.0
5302.T,Carbon-Related Business Products,335991,-5,,,,4.0
5302.T,Eliminations and Corporate,,-5,,,,4.0
5302.T,Other Businesses,"333998, 811310, 531120",-5,,,,4.0
5302.T,Slilcon carbide product-related,335991,-5,,,,4.0
4092.T,Functionality products,"325180, 335999, 325199",-5,,,,6.0
4092.T,Eliminations and Corporate,,-5,,,,6.0
4092.T,Other Businesses,424920,-5,,,,6.0
4092.T,Chemicals,"325180, 325199",-5,,,,6.0
4092.T,Rental business,"531390, 531312, 531120",-5,,,,6.0
4092.T,air-conditioner related business,"335999, 238220",-5,,,,6.0
6997.T,Other,"335999, 334419, 331315",-5,,,,2.0
6997.T,Capacitor,334416,-5,,,,2.0
6594.T,Other segment,"335999, 335312",-5,,,,10.0
6594.T,Net (Nidec Thailand),335312,-5,,,,10.0
6594.T,Ncs (Nidec Singapore),335312,-5,,,,10.0
6594.T,Ncpl (Copal),335312,-5,,,,10.0
6594.T,Ncj (Nidec),335312,-5,,,,10.0
6594.T,Nidec Corporation (Hong Kong),335312,-5,,,,10.0
6594.T,Nsnk (Nidec Sankyo),"335999, 335312",-5,,,,10.0
6594.T,Nidec tecnom,335312,-5,,,,10.0
6594.T,NIDEC MOTORS & ACTUATORS,335312,-5,,,,10.0
6594.T,Nidec Motor,335220,-5,,,,10.0
9072.T,Packing Business,561910,-5,,,,6.0
9072.T,Other Businesses,"811111, 562111, 531190, 524210",-5,,,,6.0
9072.T,Transportation Business,484110,-5,,,,6.0
9072.T,Warehouse Business,493110,-5,,,,6.0
9072.T,Eliminations and Corporate,,-5,,,,6.0
9072.T,Business Test,561499,-5,,,,6.0
2282.T,Eliminations and Corporate,,-5,,,,5.0
2282.T,Affiliated Business Division,,-5,,,,5.0
2282.T,Meat Division,"424470, 311611, 112210",-5,,,,5.0
2282.T,Processing Division,"311615, 311612, 311514",-5,,,,5.0
2282.T,Oversea business,"311710, 311615, 311612, 311611",-5,,,,5.0
4403.T,Eliminations and Corporate,,-5,,,,5.0
4403.T,Function Chemicals,"325998, 325613",-5,,,,5.0
4403.T,Life Science,"325412, 311225",-5,,,,5.0
4403.T,Other,"531120, 484110",-5,,,,5.0
4403.T,Chemicals Business,,-5,,,,5.0
4612.T,Japan,"551112, 325998, 325613, 325510",-5,,,,5.0
4612.T,Eliminations and Corporate,,-5,,,,5.0
4612.T,Other,"325998, 325613, 325510",-5,,,,5.0
4612.T,Americas,"325998, 325613, 325510",-5,,,,5.0
4612.T,Asia,"325998, 325613, 325510",-5,,,,5.0
4091.T,Eliminations and Corporate,,-5,,,,5.0
4091.T,Other Thermos Businesses,335220,-5,,,,5.0
4091.T,Domestic Gas Business,"333248, 333992, 325120",-5,,,,5.0
4091.T,Asia Gas Business,"333248, 333992, 325120",-5,,,,5.0
4091.T,America Gas Business,"333248, 333992, 325120",-5,,,,5.0
4114.T,Eliminations and Corporate,,-5,,,,4.0
4114.T,Basic Chemicals Business,325199,-5,,,,4.0
4114.T,Environment And Business Catalyst,325199,-5,,,,4.0
4114.T,Functional Chemicals Business,"325520, 325510, 325211, 325199",-5,,,,4.0
1332.T,Eliminations and Corporate,,-5,,,,6.0
1332.T,Other Businesses,"541330, 336611",-5,,,,6.0
1332.T,Logistics Business,"541614, 493120, 484220",-5,,,,6.0
1332.T,Marine Products Business,"311710, 114112, 114111",-5,,,,6.0
1332.T,Fine Chemicals,"325412, 325411",-5,,,,6.0
1332.T,Food Business,311412,-5,,,,6.0
5480.T,,,-5,,,,0.0
4205.T,Other Businesses,,-5,,,,4.0
4205.T,Eliminations and Corporate,,-5,,,,4.0
4205.T,Elastomer Material Business,"326299, 325212, 325199",-5,,,,4.0
4205.T,Highly Functional Materials Bus.,"424690, 334510, 325211, 325199",-5,,,,4.0
1820.T,Real Estate,"531390, 531110",-5,,,,4.0
1820.T,Eliminations/Corporate,,-5,,,,4.0
1820.T,Architecture,"237310, 237110, 236220",-5,,,,4.0
1820.T,Engineering works,541330,-5,,,,4.0
2002.T,Food Business,"311824, 325412, 311412",-5,,,,4.0
2002.T,Other,"333241, 493110, 484110",-5,,,,4.0
2002.T,Eliminations and Corporate,,-5,,,,4.0
2002.T,Milling Business,311211,-5,,,,4.0
2602.T,Eliminations and Corporate,,-5,,,,5.0
2602.T,Fine Chemicals,"325620, 325199",-5,,,,5.0
2602.T,Other,"713910, 561320, 531110, 524126",-5,,,,5.0
2602.T,Oils and fats Processing Business,"311224, 311225",-5,,,,5.0
2602.T,"Oils Fats,Oilseed and Processed Food Business",,-5,,,,5.0
3105.T,,,-5,,,,0.0
2897.T,Eliminations/Corporate,,-5,,,,7.0
2897.T,Other,"722511, 713910, 312111, 311999",-5,,,,7.0
2897.T,NISSIN foods,"311824, 531190, 311999",-5,,,,7.0
2897.T,Chilled and frozen Products,311412,-5,,,,7.0
2897.T,MYOJO foods,"311824, 311999",-5,,,,7.0
2897.T,America Location,"311824, 311999",-5,,,,7.0
2897.T,China Location,"311824, 311999",-5,,,,7.0
1929.T,,,-5,,,,0.0
1802.T,Eliminations and Corporate,,-5,,,,7.0
1802.T,Real Estate Business,"561790, 531110",-5,,,,7.0
1802.T,Other,221118,-5,,,,7.0
1802.T,Overseas Civil Engineering projects,"541330, 236220",-5,,,,7.0
1802.T,Domestic Civil Engineering projects,"541330, 236220",-5,,,,7.0
1802.T,Domestic Construction Business,"236210, 236116",-5,,,,7.0
1802.T,Overseas Construction Business,"236210, 236116",-5,,,,7.0
3861.T,Other Businesses,"221117, 541330, 531110, 493110",-5,,,,6.0
3861.T,Eliminations and Corporate,,-5,,,,6.0
3861.T,Function Product,"322120, 325992",-5,,,,6.0
3861.T,Environmental Bussiness,322110,-5,,,,6.0
3861.T,Printing Infomation Media,322120,-5,,,,6.0
3861.T,Household Product,"322120, 551112, 322291, 322130",-5,,,,6.0
6645.T,Healthcare Business,"339112, 334519",-5,,,,7.0
6645.T,Social System Business,335999,-5,,,,7.0
6645.T,Electronics Components Business,"335999, 335314, 334417",-5,,,,7.0
6645.T,Industrial Automation Business,"541620, 335314, 334519",-5,,,,7.0
6645.T,Other Business,332912,-5,,,,7.0
6645.T,Eliminations/Other,,-5,,,,7.0
6645.T,Automotive Electronic Component,"336320, 335931, 333612",-5,,,,7.0
5233.T,"Civil Engineering, Building Materials And Construction",,-5,,,,6.0
5233.T,Cement Business,"327390, 327320, 327310",-5,,,,6.0
5233.T,Business Resources,,-5,,,,6.0
5233.T,Eliminations and Corporate,,-5,,,,6.0
5233.T,Other,,-5,,,,6.0
5233.T,Environmental Business,,-5,,,,6.0
1980.T,,,-5,,,,0.0
9532.T,Overseas energy,"325120, 221210, 221122",-5,,,,5.0
9532.T,Gas,"423620, 325120, 237120, 221210",-5,,,,5.0
9532.T,Eliminations and Corporate,,-5,,,,5.0
9532.T,Lpg And Gas Industry,,-5,,,,5.0
9532.T,Life&Business solution,"531120, 424690, 325998",-5,,,,5.0
4187.T,Chemical Products,"325520, 325510, 325199",-5,,,,4.0
4187.T,Eliminations,,-5,,,,4.0
4187.T,Electronic Materials,334419,-5,,,,4.0
4187.T,Functional Chemical Goods,"325620, 325199",-5,,,,4.0
4046.T,Chemicals Business,"325180, 335991, 325211, 325199",-5,,,,4.0
4046.T,Eliminations and Corporate,,-5,,,,4.0
4046.T,Basic Chemicals Business,325180,-5,,,,4.0
4046.T,In Addition To Housing Facilities,"238990, 236210",-5,,,,4.0
6644.T,Eliminations and Corporate,,-5,,,,3.0
6644.T,Measurement And Control Equipment Business,334515,-5,,,,3.0
6644.T,Other Business,531120,-5,,,,3.0
5541.T,Eliminations and Corporate,,-5,,,,5.0
5541.T,Nickel,331410,-5,,,,5.0
5541.T,Eliminations/Corporate,,-5,,,,5.0
5541.T,Other,"562219, 423830, 423510",-5,,,,5.0
5541.T,Electricity business,221122,-5,,,,5.0
1893.T,Other Businesses,"532420, 531120, 336611",-5,,,,6.0
1893.T,Eliminations and Corporate,,-5,,,,6.0
1893.T,Domestic construction business,"237310, 236220, 236210, 236116",-5,,,,6.0
1893.T,Domestic development projects,531120,-5,,,,6.0
1893.T,Domestic civil engineering projects,237990,-5,,,,6.0
1893.T,Overseas Construction Project,"532411, 236210",-5,,,,6.0
2281.T,Other Businesses,"333248, 541611, 541512, 531210",-5,,,,4.0
2281.T,Eliminations and Corporate,,-5,,,,4.0
2281.T,Processed Food Business,"311613, 311612",-5,,,,4.0
2281.T,Meat business,"484110, 112210",-5,,,,4.0
2809.T,Eliminations and Corporate,,-5,,,,8.0
2809.T,Egg Business,112310,-5,,,,8.0
2809.T,Salad and Side Dish Business,311421,-5,,,,8.0
2809.T,Common Business,423830,-5,,,,8.0
2809.T,Distribution System Business,493120,-5,,,,8.0
2809.T,Seasoning,"311942, 311941",-5,,,,8.0
2809.T,Fine Chemical,325199,-5,,,,8.0
2809.T,Processed food,"311930, 311422, 311421, 311230",-5,,,,8.0
1926.T,Construction Project,"444180, 237990, 237310",-5,,,,3.0
1926.T,Other,"623110, 532420, 524210",-5,,,,3.0
1926.T,Eliminations and Corporate,,-5,,,,3.0
4220.T,Food Packaging Materials Business,,-5,,,,5.0
4220.T,Film Business,,-5,,,,5.0
4220.T,Compound Consumer,325211,-5,,,,5.0
4220.T,Other,"334413, 325211",-5,,,,5.0
4220.T,Eliminations and Corporate,,-5,,,,5.0
4078.T,Chemicals,"325180, 325510, 325199",-5,,,,4.0
4078.T,Eliminations and Corporate,,-5,,,,4.0
4078.T,Other Businesses,236220,-5,,,,4.0
4078.T,Medical Care,"339112, 325412",-5,,,,4.0
1377.T,Other Businesses,"561730, 561320, 424590",-5,,,,5.0
1377.T,Eliminations and Corporate,,-5,,,,5.0
1377.T,Retail Business,444240,-5,,,,5.0
1377.T,Domestic wholesale,"424910, 424590, 424510",-5,,,,5.0
1377.T,Wholesale business overseas,424910,-5,,,,5.0
4471.T,"Plastic, Textile-related business",325220,-5,,,,6.0
4471.T,Information and Electrical and Electronic Industry,"325130, 325998",-5,,,,6.0
4471.T,Environment and House Set Industry Related,325998,-5,,,,6.0
4471.T,Living and Health Business Related,"325180, 325998",-5,,,,6.0
4471.T,Eliminations and Corporate,,-5,,,,6.0
4471.T,Petroleum Transport Aircraft Industry,"325998, 324110",-5,,,,6.0
6516.T,Eliminations,,-5,,,,6.0
6516.T,Southeast Asia,"333413, 335999, 335312",-5,,,,6.0
6516.T,Europe,"333413, 335999, 335312",-5,,,,6.0
6516.T,Japan,"333413, 335999, 335312",-5,,,,6.0
6516.T,East Asia,"333413, 335999, 335312",-5,,,,6.0
6516.T,North America,"333413, 335999, 335312",-5,,,,6.0
5481.T,Steel Material,"331110, 332111",-5,,,,5.0
5481.T,Other,"561499, 518210",-5,,,,5.0
5481.T,Business Formed And Fabricated Materials,331210,-5,,,,5.0
5481.T,Eliminations and Corporate,,-5,,,,5.0
5481.T,powder,331221,-5,,,,5.0
2805.T,Grocery Business,"311999, 311942, 311941",-5,,,,2.0
2805.T,Cooked food,311991,-5,,,,2.0
9735.T,Eliminations and Corporate,,-5,,,,8.0
9735.T,Security Service,"561621, 334290",-5,,,,8.0
9735.T,Insurance Business,524210,-5,,,,8.0
9735.T,Medical Service,"621610, 531120, 423450",-5,,,,8.0
9735.T,Geographic Information Services Business,"541370, 541320",-5,,,,8.0
9735.T,Disaster-Related Business,"561621, 334290",-5,,,,8.0
9735.T,Real Estate and Other,"531110, 237990, 236117",-5,,,,8.0
9735.T,Infomation and Communication,"541513, 541512, 541511",-5,,,,8.0
4228.T,Eliminations and Corporate,,-5,,,,3.0
4228.T,Life Related,"326199, 325998",-5,,,,3.0
4228.T,Industry Related,"325998, 325211",-5,,,,3.0
4099.T,Construction,"327120, 423390, 332321, 325510",-5,,,,4.0
4099.T,Other Businesses,"551112, 541512, 524210",-5,,,,4.0
4099.T,Chemicals,"325194, 325180, 325199",-5,,,,4.0
4099.T,Eliminations and Corporate,,-5,,,,4.0
9507.T,Eliminations and Corporate,,-5,,,,6.0
9507.T,Other Businesses,"541715, 531120",-5,,,,6.0
9507.T,Electric Power Industry,"221113, 221112, 221111",-5,,,,6.0
9507.T,Information and Communication business,"517810, 516210",-5,,,,6.0
9507.T,Energy,"221113, 221112, 221111",-5,,,,6.0
9507.T,Construction engineering,236210,-5,,,,6.0
1803.T,Other Businesses,,-5,,,,4.0
1803.T,Eliminations and Corporate,,-5,,,,4.0
1803.T,Our construction,,-5,,,,4.0
1803.T,Investment and Development Company,,-5,,,,4.0
7970.T,Precision Molded,"334118, 326140, 326112",-5,,,,4.0
7970.T,Electronic Devices Business,"334118, 334419",-5,,,,4.0
7970.T,Living Environment and Life Materials Business,"326112, 325212, 325211, 325199",-5,,,,4.0
7970.T,Other,"541330, 236210",-5,,,,4.0
3003.T,Real Estate,"523940, 531120, 531110, 236220",-5,,,,5.0
3003.T,Eliminations and Corporate,,-5,,,,5.0
3003.T,Others,"561790, 541410",-5,,,,5.0
3003.T,Insurance Business,524210,-5,,,,5.0
3003.T,HR,721110,-5,,,,5.0
8079.T,operating segment-USA,311423,-5,,,,4.0
8079.T,operating segment-China,"311351, 311423",-5,,,,4.0
8079.T,operating segment-elimination,,-5,,,,4.0
8079.T,operating segment-Japan,"311351, 311911, 311513, 311423",-5,,,,4.0
4004.T,Eliminations and Corporate,,-5,,,,8.0
4004.T,Petrochemicals,"325211, 325199, 325110",-5,,,,8.0
4004.T,Aluminum,"331318, 331315",-5,,,,8.0
4004.T,Inorganic Materials,"327110, 335991",-5,,,,8.0
4004.T,Chemicals,"335991, 331315, 325120, 325110",-5,,,,8.0
4004.T,Elimination/Corporate,,-5,,,,8.0
4004.T,Electronics,"335910, 334413, 334112",-5,,,,8.0
4004.T,Other,,-5,,,,8.0
5805.T,Other,541519,-5,,,,7.0
5805.T,Eliminations and Corporate,,-5,,,,7.0
5805.T,Device Business,,-5,,,,7.0
5805.T,Communication / Industrial Device Business,"335921, 332721",-5,,,,7.0
5805.T,Winding business,332618,-5,,,,7.0
5805.T,Power Systems Business,"331420, 237130",-5,,,,7.0
5805.T,Electrical equipment and components,331420,-5,,,,7.0
2004.T,Eliminations and Corporate,,-5,,,,9.0
2004.T,Feed,311119,-5,,,,9.0
2004.T,Other,"532111, 531120, 484121",-5,,,,9.0
2004.T,Eliminations/Corporate,,-5,,,,9.0
2004.T,Storage,493120,-5,,,,9.0
2004.T,Flour,311211,-5,,,,9.0
2004.T,Cooking oil,"311224, 311412, 311411, 311225",-5,,,,9.0
2004.T,Real Estate,531120,-5,,,,9.0
2004.T,Glucose,"311314, 311221",-5,,,,9.0
4203.T,Eliminations and Corporate,,-5,,,,5.0
4203.T,Quality of Life Products,"339112, 326113, 325520, 325211",-5,,,,5.0
4203.T,High Performance Plastics,"326199, 326130, 325520, 325211",-5,,,,5.0
4203.T,Others,"541380, 531190",-5,,,,5.0
4203.T,Semicoductor Materials,325211,-5,,,,5.0
5232.T,Other,"513210, 531120",-5,,,,8.0
5232.T,Eliminations and Corporate,,-5,,,,8.0
5232.T,Building Materials,"327320, 237990",-5,,,,8.0
5232.T,Cement,"327320, 327310",-5,,,,8.0
5232.T,Mineral Products,"327999, 212311",-5,,,,8.0
5232.T,Advanced Materials,"327110, 325510",-5,,,,8.0
5232.T,Optoelectronic,334419,-5,,,,8.0
5232.T,Battery Material,334419,-5,,,,8.0
8053.T,Corporate and Eliminations,,-5,,,,7.0
8053.T,Metal Products,"331110, 423510, 332431",-5,,,,7.0
8053.T,Transportantion and Construction Systems,"532412, 532411, 423110",-5,,,,7.0
8053.T,Infrastructure,"221118, 444180, 333611, 221320",-5,,,,7.0
8053.T,Chemical & Resources,424720,-5,,,,7.0
8053.T,Digital Media,"517111, 512110",-5,,,,7.0
8053.T,Life/Real Estate,"456110, 531110, 445110, 423320",-5,,,,7.0
5713.T,Eliminations and Corporate,,-5,,,,5.0
5713.T,Resources,"331410, 212220, 541360",-5,,,,5.0
5713.T,Others(new),"333248, 541330",-5,,,,5.0
5713.T,Metallurgy,"331420, 331410",-5,,,,5.0
5713.T,Materials,"325180, 335910, 334412",-5,,,,5.0
8830.T,Completed Work,"236220, 236116",-5,,,,6.0
8830.T,Other,,-5,,,,6.0
8830.T,Real Estate Leasing Business,"531190, 531120, 531110",-5,,,,6.0
8830.T,Sales Of Real Estate,,-5,,,,6.0
8830.T,Distribution business real estate,,-5,,,,6.0
8830.T,Eliminations and Corporate,,-5,,,,6.0
1979.T,Coating Systems Business,238320,-5,,,,3.0
1979.T,Environmental Systems,"334512, 238220",-5,,,,3.0
1979.T,Eliminations and Corporate,,-5,,,,3.0
3880.T,Eliminations and Corporate,,-5,,,,4.0
3880.T,Other,"713910, 531110, 484110, 221122",-5,,,,4.0
3880.T,Home & Personal Care Business,,-5,,,,4.0
3880.T,Paper and Paperboard,"322120, 322130",-5,,,,4.0
1801.T,"Development Business, Etc.",,-5,,,,5.0
1801.T,Construction Business,"541330, 236220, 236116",-5,,,,5.0
1801.T,Eliminations and Corporate,,-5,,,,5.0
1801.T,Other,,-5,,,,5.0
1801.T,Civil Engineering Projects,541330,-5,,,,5.0
2902.NG,Interface Solutions Business,325613,-5,,,,4.0
2902.NG,Other,"722511, 722310",-5,,,,4.0
2902.NG,Agri-food business,311999,-5,,,,4.0
2902.NG,Nutrition business,"424210, 325412",-5,,,,4.0
4914.T,Eliminations and Corporate,,-5,,,,5.0
4914.T,Europe,"531120, 325411, 325199, 311930",-5,,,,5.0
4914.T,Asia,"531120, 325411, 325199, 311930",-5,,,,5.0
4914.T,Japan,"531120, 325411, 325199, 311930",-5,,,,5.0
4914.T,America,"531120, 325411, 325199, 311930",-5,,,,5.0
1969.T,Eliminations and Corporate,,-5,,,,5.0
1969.T,Construction Equipment Business,238220,-5,,,,5.0
1969.T,Equipment Manufacturing and Sales,333415,-5,,,,5.0
1969.T,Elimination/Corporate,,-5,,,,5.0
1969.T,Other Businesses,524210,-5,,,,5.0
6768.T,Information Equipment,"334310, 334220",-5,,,,5.0
6768.T,Electronic Parts,"335999, 335313",-5,,,,5.0
6768.T,Others,,-5,,,,5.0
6768.T,Eliminations and Corporate,,-5,,,,5.0
6768.T,Electrochemical Materials and Soldering Equipment,325998,-5,,,,5.0
9743.T,Eliminations and Corporate,,-5,,,,5.0
9743.T,Cultural Facilities Business,,-5,,,,5.0
9743.T,Chain Store Business,,-5,,,,5.0
9743.T,Other,,-5,,,,5.0
9743.T,Commercial Other Facilities Business,,-5,,,,5.0
6762.T,Passive component,"335999, 334419, 334416",-5,,,,6.0
6762.T,Magnetic application products,"334610, 335999",-5,,,,6.0
6762.T,Other,,-5,,,,6.0
6762.T,Eliminations and Corporate,,-5,,,,6.0
6762.T,Sensor appliications,"335999, 334513, 334419, 334413",-5,,,,6.0
6762.T,Energy Applicatiopn Products,"335910, 335999",-5,,,,6.0
9746.T,Printing Business,,-5,,,,4.0
9746.T,Eliminations and Corporate,,-5,,,,4.0
9746.T,Business Local Governments,,-5,,,,4.0
9746.T,Business Accounting Firm,,-5,,,,4.0
4045.T,Eliminations and Corporate,,-5,,,,7.0
4045.T,Other Businesses,"484110, 424690, 424610",-5,,,,7.0
4045.T,Resin Processed Products Business,"326122, 325211",-5,,,,7.0
4045.T,Basic Chemicals Business,"325180, 325199, 325120",-5,,,,7.0
4045.T,Inorganic Material Business,325180,-5,,,,7.0
4045.T,Polymer Oligomer Business,"325180, 325998, 325211",-5,,,,7.0
4045.T,Adhesive Material Business,325520,-5,,,,7.0
8841.T,Linen Supply & Laundry,"314120, 812331, 812320, 423850",-5,,,,4.0
8841.T,Other,"711211, 531312, 524210, 325412",-5,,,,4.0
8841.T,Real Estate,"531312, 531120",-5,,,,4.0
8841.T,Eliminations/Corporate,,-5,,,,4.0
1860.T,Eliminations and Corporate,,-5,,,,6.0
1860.T,Other,721110,-5,,,,6.0
1860.T,Domestic Constrction Business,"236220, 236210, 236116",-5,,,,6.0
1860.T,Investment and development,"531311, 531210, 531110",-5,,,,6.0
1860.T,Domestic Civil Engineering Project,237310,-5,,,,6.0
1860.T,Domestic Group company,236116,-5,,,,6.0
9533.T,Gas Appliance Sales and Related Construction,"532120, 531120, 423620, 237120",-5,,,,5.0
9533.T,Other,,-5,,,,5.0
9533.T,Elimination or Corporate,,-5,,,,5.0
9533.T,Gas Sales,"561612, 518210, 221210",-5,,,,5.0
9533.T,LPG Other Energy Sales,"423620, 423520, 221210, 221122",-5,,,,5.0
1934.T,Other Businesses,"561612, 532412, 531311",-5,,,,3.0
1934.T,Construction Equipment Business,"238220, 238210, 237310, 237130",-5,,,,3.0
1934.T,Eliminations and Corporate,,-5,,,,3.0
5727.T,Eliminations and Corporate,,-5,,,,4.0
5727.T,Metallic Titanium,"331529, 331491",-5,,,,4.0
5727.T,Elimination/Corporate,,-5,,,,4.0
5727.T,Function Chemical,331491,-5,,,,4.0
4043.T,Eliminations and Corporate,,-5,,,,6.0
4043.T,Chemicals,"325180, 325211",-5,,,,6.0
4043.T,Special products,,-5,,,,6.0
4043.T,Cement Business,"327320, 327310",-5,,,,6.0
4043.T,life Amenity,"339114, 326199, 326113, 325211",-5,,,,6.0
4043.T,Other,"531312, 484110",-5,,,,6.0
5423.T,,,-5,,,,0.0
8804.T,Eliminations and Corporate,,-5,,,,5.0
8804.T,Other,"721110, 713910, 623110",-5,,,,5.0
8804.T,Buildings Business,"531312, 531120",-5,,,,5.0
8804.T,Housing,"531311, 531110, 236117, 236116",-5,,,,5.0
8804.T,Asset Service,"812930, 531210",-5,,,,5.0
