Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
CPFE3.SA,8074908668.21654,3.92181118384107,0.417289486796213,0.473343298455406,,,5946876705.14175,1017914746.0,12464271006.3102,504791372.632723,9086853657.80019,23.7500317863954,6089364149.63316,2705693668.66942,9466781498.14317,6089364149.63316,,13.9355243832401,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,480843733.436967,26.63017,1082226174.22,Brazil,1082226174.22,805662034.197992,B+,FY-5
CRBR.NS,367864844.109968,5.89299702334326,0.211135313531353,0.260810899835305,,14.63,1113090215.58749,188955751.0,322303947.166334,357527.906116169,72599754.2620181,15.3268149687378,19868223.0072186,240262632.468131,269572415.911534,19868223.0072186,,14.6308823210059,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,16447990.6288122,25.73664,45684586.8681938,India,45684586.8681938,14570813.9446597,,FY-5
CSNA3.SA,5593007759.42755,1.7650192974246,0.165426769532207,0.312919621389658,0.499132604924369,0.16,3510597963.18347,1357133047.0,13649941124.966,735504453.189381,11147532079.3454,0.0,8910009963.46729,2121727302.9196,11412419009.0879,8910009963.46729,-38.893,0.155378564701097,Basic Materials,Mineral Resources,Metals & Mining,Iron & Steel,Iron & Steel (NEC),51,5120,512010,51201020,5120102010,455525132.330288,19.131595,945436208.50185,Brazil,945436208.50185,332272710.255196,B-,FY-5
CU.TO,194800031.804087,29.7447722032281,1.85716759820515,1.91748405888373,2.09171338045333,12.64,8041362881.12427,271102055.0,16569134133.7362,317065106.279376,11528186371.9488,101.342281879195,7889003736.9802,3713127136.83708,12929951498.7676,7889003736.9802,3.2035,9.65964343598055,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,461325872.396757,25.417993668022,1007511018.98021,Canada,1007511018.98021,938852151.683701,D+,FY-5
DEHr.AT,5510544499.22626,2.33922337783856,,,,1.54,542699823.658545,232000000.0,18423772507.5275,190028405.347338,11693360204.4121,0.0,5121378102.46998,6730282746.12829,11851790405.5853,5121378102.46998,,2.2245663059957,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,743481220.107789,23.279955,-40637392.9939476,Greece,-40637392.9939476,483071923.891068,B-,FY-5
DUK.N,23565000000.0,84.11,4.744,4.96869,5.14718,7.73,58872826714.13,700000000.0,137914000000.0,1986000000.0,96177000000.0,82.9664747714189,54442000000.0,41739000000.0,96179000000.0,54442000000.0,2.64667,7.13526313246025,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4046000000.0,14.241752472889,5879000000.0,United States of America,5879000000.0,8052000000.0,B,FY-5
EDP.LS,18185621573.6376,3.38243849641919,0.267996797832379,0.290084272067907,0.29012895720403,11.75,12654732198.2401,3718901703.60366,50473301663.8476,879467317.119294,33713344369.6693,58.7562036890601,20841623780.9047,12040337807.8478,37601581075.0831,20841623780.9047,-0.52333,11.8014711129622,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1924420133.55026,18.92436,1944234817.88719,Portugal,1944234817.88719,2519948923.0978,A-,FY-5
ELE.MC,12023608162.0902,21.4188889288756,1.60599409856854,1.68965054746751,1.74366571560953,16.21,22677293997.2349,1058752117.0,37232038963.0643,141259013.466169,26156116169.4318,100.0,6453857319.36997,10911577356.3177,17529780113.0025,6453857319.36997,0.42967,16.2123226950355,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1525597345.43463,21.73913,2092893543.51477,Spain,2092893543.51477,1218217732.13225,A-,FY-5
ELET6.SA,8889022674.43616,5.39769648712297,0.682403145670132,1.2271100679733,,0.41,8167570852.59503,1352634100.0,52225282751.1247,1081300289.10686,39317299296.5188,0.365114148369903,14090875879.3515,12783242353.7937,26998859333.9573,14090875879.3515,,5.58199570208269,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,605061219.920778,19.131595,1105325033.15631,Brazil,1105325033.15631,389456929.477101,B,FY-5
EMA.TO,4950306114.33569,37.3538999761469,2.22007045072452,2.36145097083435,2.37516212710765,7.6,8509996122.76377,228770000.0,22903713127.1368,,17175797089.9261,77.3584905660377,12023535024.2506,5091039198.53701,17751451061.4614,12023535024.2506,6.648,9.40474270043556,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,660359442.761913,13.112152930006,1093913189.06121,Canada,1093913189.06121,1179543911.19505,B-,FY-5
ENAE.WA,3276649429.74518,3.30374328478267,0.612764030500453,0.681334540886383,0.433602737301634,9.23,1458412952.68465,441442578.0,8133814243.44279,25683033.2574494,4111960987.10104,0.0,2373843833.49134,3757137234.62323,6395697089.83309,2373843833.49134,,8.47515808341185,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,317686135.188244,22.1354013297225,394061078.921087,Poland,394061078.921087,546865972.41759,C,FY-5
ENEI.MI,69504924365.1108,6.15395688631375,0.499647996047675,0.559192243562033,0.60456987587229,10.66,62565310064.6345,10166679946.0,186707213205.216,2756245870.7519,124134787250.633,63.7734850489547,62342102421.9959,41740142272.7654,124914528376.579,61579155720.3009,11.34267,10.8595074571108,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,5580296067.96756,29.912836536665,10325468848.3231,Italy,10325468848.3231,9604482843.59179,B+,FY-5
ENGIE.PA,71467472799.0307,16.7269008769089,1.22717363189595,1.33814242629409,1.45855002668586,6.22,41877869306.6122,2388426992.0,180108204076.247,916488479.368507,129578579911.469,159.694364851958,39214980626.432,39086623241.084,89744604791.2093,39214980626.432,4.04667,3.03976076763395,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,4701099968.15412,29.4731426528295,5368972583.82217,France,5368972583.82217,6529556638.46022,B,FY-5
ENJSA.IS,3258067564.00106,,,,,,,1181069000.0,4905246239.11322,266140136.191171,3353279229.34811,35.8621227134571,1902354183.16178,1551967009.76511,3454321192.92689,1902354183.16178,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,64660657.7769656,16.50008,333489916.343272,Turkey,333489916.343272,480253021.950465,,FY-5
ENLT.TA,10400669.0,5.23334387670012,,,,,257466115.524628,49132113.1,571832532.99595,15983411.48827,439723092.84872,0.0,405340023.5788,94847169.10602,537449463.72603,405339506.0,,0.428739337717823,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,126801.7126,22.87289413018,-239699.72865,Israel,-239699.72865,67538040.24859,,FY-5
EONGn.DE,44741545806.7922,10.8695912956898,0.775385374275496,0.839339006042669,0.922404882610622,96.68,23925046531.3515,2167149433.0,67117716917.9832,811391773.349677,59070788498.2186,16.6581240389544,15620014155.3004,4806804141.02518,23666942575.0651,15620014155.3004,13.22333,264.363143631436,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,2047690659.20559,27.71121,5359932006.96033,Germany,5359932006.96033,2317777892.95291,B+,FY-5
ETR.N,9417751000.0,81.39,5.42673,5.57262,5.56443,15.78,14670662015.73,180517653.0,46707149000.0,662343000.0,38516831000.0,64.6986385081819,16677091000.0,7992515000.0,24867409000.0,16677091000.0,-5.575,12.0940949056396,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2078578000.0,22.03966,1898779000.0,United States of America,1898779000.0,4001618000.0,B,FY-5
EXC.OQ,33558000000.0,28.10197047,3.02397,2.93979,2.85464,8.87,37867195960.93,963000000.0,116770000000.0,1560000000.0,84583000000.0,32.8922995501455,35582000000.0,29896000000.0,67769000000.0,35582000000.0,5.68375,13.561085891662,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,5104000000.0,7.009067405269,4640000000.0,United States of America,4640000000.0,7584000000.0,B+,FY-5
FGEN.PS,1708122000.0,0.34015647197711,0.03885,0.04268,,9.585,1390778067.29095,3660943557.0,5500860000.0,147803000.0,3036672000.0,23.3441778245825,2512687000.0,1915922000.0,4976875000.0,2512687000.0,8.8,5.89639777620999,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,212197000.0,17.80633,446696000.0,Philippines,446696000.0,161217000.0,,FY-5
FORTUM.HE,5422199829.65655,19.7934285817109,1.09106993782474,1.32673785464196,1.3491284249349,3.92,17583829659.553,888367045.0,26094936481.0883,185331825.667614,10155828265.016,112.841079618938,5860054461.91864,15652403402.0705,21799162677.9909,5860054461.91864,15.023,6.53436957669962,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,524353457.986421,20.90979,907447902.506673,Finland,907447902.506673,742457374.778187,B+,FY-5
FTEK.OQ,45166000.0,1.12,,,,,27028859.2,24132910.0,50484000.0,,16143000.0,,3250000.0,34265000.0,37591000.0,0.0,,-16.8469083925188,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Purification & Treatment Equipment,52,5220,522030,52203010,5220301011,1527000.0,22.03966,-3981000.0,United States of America,-3981000.0,492000.0,,FY-5
FTS.TO,6600143118.39071,36.6621610876998,2.072659506252,2.16069252965694,2.24649727476755,7.11,15383399897.6703,421100000.0,38023376003.8165,705103423.696715,24706209747.9526,61.0963748894783,17544724497.0979,10638467043.015,30861890752.9618,17544724497.0979,5.43633,8.58313728466267,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,909537129.691934,14.277,1937105795.29809,Canada,1937105795.29809,2332858592.18694,B-,FY-5
GEG.HM,23748904.507489,0.341419705642687,,,,,64157230.1762114,165701426.63324,73066477.2707049,1073847.19235251,15004056.70837,0.0,10497875.2943172,51815543.6381938,68560295.856652,10497875.2942731,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,3614814.57844835,8.89621,10826023.0668915,Vietnam,10826023.0668915,2062952.48827669,,FY-5
GPSC.BK,611882024.270353,1.97058580645161,0.073714827695226,0.081444342226311,0.096121458710066,8.388,3314213751.15207,1681840223.60165,1842347929.98464,15200783.3787304,601981709.400922,58.9967563313097,485654791.889401,1184235938.52535,1726021012.47312,485654791.705069,,8.38762484725664,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,39874240.7019301,17.76103879044,93662671.4181283,Thailand,93662671.4181283,67646292.5953062,,FY-5
HARL.L,0.0,0.566955486906821,,,,,2877292.71936817,201438292.59571,11653330.0743833,73495.3467076685,2365651.54778105,,264239.189314167,9287678.52660228,9551917.71591645,264239.189314167,,-11.0748745936291,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Shipbuilding,Shipbuilding (NEC),52,5210,521020,52102050,5210205010,816.051780685146,21.14241,-919730.905988964,United Kingdom,-919730.905988964,610885.718867239,,FY-5
HDG.HM,101188391.313656,0.368077234717665,,,,4.374,114763303.224669,269712212.63092,370727004.271145,4936926.09033779,278914406.304582,63.8570947636856,82379267.728326,56090635.1169163,174191865.69489,82379267.7281938,,14.5464240104374,Real Estate,Real Estate,Real Estate Operations,"Real Estate Rental, Development & Operations","Real Estate Rental, Development & Operations (NEC)",60,6010,601010,60101010,6010101010,3715875.6984808,18.21987,18134204.5328828,Vietnam,18134204.5328828,26588022.6788156,,FY-5
HE.N,2555625000.0,36.15,1.89688,1.97091,1.97,8.5,3932613104.7,108787807.0,12534160000.0,61711000.0,10402481000.0,75.4673590089359,1992601000.0,2097386000.0,4124280000.0,1992601000.0,6.2,8.58362316915934,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,200658000.0,20.10783,346233000.0,United States of America,346233000.0,495187000.0,C+,FY-5
HEGL.NS,423652956.535094,36.6026946576845,5.56989247311828,6.45407765476376,,,1462612273.40905,39959142.0,420689018.583935,6976666.72840247,127719582.245431,29.0786460272471,45684979.2658578,292969436.338504,338654415.604362,45684979.2658578,,,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,11233110.9356959,25.25858,253563430.81116,India,253563430.81116,3108878.94196778,,FY-5
HOLMb.ST,1967031225.23379,26.5798553958326,1.47125727250833,1.42168886973496,1.53705018189193,7.71,4505888895.64358,167992324.0,4254118048.69722,6216671.7110286,1567479912.70103,65.4676258992806,397478571.515661,2686638135.9962,3084116707.51186,397478571.515661,4.1645,7.70830445029807,Basic Materials,Applied Resources,Paper & Forest Products,Paper Products,Paper Products (NEC),51,5130,513010,51301020,5130102010,116240031.426969,18.8572629295445,198698903.367594,Sweden,198698903.367594,82458871.9406247,B,FY-5
IBE.MC,37503463250.2009,6.19761287172659,0.442188651436993,0.480004912797838,0.508757062146893,7.77,48957122515.3249,7787722647.78355,132782187113.878,1046230927.98481,81519383164.7893,6.1114543914821,43579874281.7385,42596969806.0244,94842678230.8274,43579874281.7385,5.86,8.46813150513035,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,3592593026.45656,21.43281,4380006929.82444,Spain,4380006929.82444,6922103006.08952,A,FY-5
IDA.N,1343936000.0,91.36,4.19865,4.3606,4.47,,4603907951.68,50392017.0,6045405000.0,92440000.0,3789291000.0,52.8613930287844,1746123000.0,2251385000.0,4002237000.0,1746123000.0,3.1,9.72053832539099,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,165933000.0,10.76245,313870000.0,United States of America,313870000.0,285488000.0,B-,FY-5
IDC.HN,216778226.642731,0.884868154045242,,,,,67730964.7577092,53862110.46211,632664004.543833,8349886.84352459,465330043.314582,0.0,148526355.637797,136777764.668106,315860316.867048,148526355.637885,,,Consumer Non-Cyclicals,Consumer Goods Conglomerates,Consumer Goods Conglomerates,Consumer Goods Conglomerates,Consumer Goods Conglomerates,54,5440,544010,54401010,5440101010,14379955.356874,19.00706,24665696.1184204,Vietnam,24665696.1184204,26587148.8052223,,FY-5
LIGT3.SA,3926219015.12635,4.69129633525558,1.07899981880775,1.41933925228,,3.66,1027643930.25572,204289523.77136,4512257782.0718,192438669.987692,3475914374.56599,23.7504125711434,2237423085.05178,1036343407.50581,3273766492.55759,2237423085.05178,,3.66095125318492,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,162772420.809127,33.9517,443094325.428769,Brazil,443094325.428769,204107204.514413,B,FY-5
MGEE.OQ,563099000.0,63.1,2.3,2.4,2.5,,2187574147.0,34668000.0,1855182000.0,18912000.0,1076995000.0,57.5474929518088,426613000.0,778187000.0,1204800000.0,426613000.0,,10.1054733653958,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,53077000.0,18.98453560798,124625000.0,United States of America,124625000.0,108131000.0,C-,FY-5
MPLF.PSX,211444504.816004,0.525512572463768,0.065584491587418,0.087915955458018,0.070714459887832,16.79,368051391.132608,700366481.06642,495911665.431794,5043332.93887399,242275475.426031,39.6711646352731,160842990.038693,253636190.005763,414479180.044455,160842990.038693,,16.78873129604,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,21612598.8916653,36.346720645576,56551698.3380024,Pakistan,56551698.3380024,187951386.578487,,FY-5
NCLI.NS,139695484.564583,3.92683691054363,0.265795530477393,0.372707699161036,,14.28,177621789.338868,45232790.0,147791291.660267,4812862.52889098,76980310.2442021,24.6025055184941,36060497.6194133,70810981.4160651,106871479.035478,36060497.6194133,,14.2814122450701,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,5392060.84034002,31.78675189907,15255175.7378687,India,15255175.7378687,34578193.5054729,,FY-5
NEOE3.SA,6191863168.3826,,,,,,,1154167000.0,12724787596.9928,275285014.379919,8012262612.84381,109.357783679892,5529494278.55439,4643293680.74636,10242019262.7034,5529494278.55439,,3.37214206977833,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,284606865.818599,24.13081,694721313.965857,Brazil,694721313.965857,1191880246.38529,,FY-5
NLCI.NS,1733741360.77407,1.71706094313019,,,,,2624645144.90365,1528568427.0,5903910305.63662,85013742.7802705,3747920442.32837,33.4055673371904,2029698970.9722,2050678851.17493,4185688834.28045,2029698970.9722,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,191119149.188714,35.643931059842,431763051.518475,India,431763051.518475,720997541.192923,,FY-5
NRG.N,9074000000.0,28.48,2.28435,1.91705,3.15,32.68,9017958435.52,316743089.0,23550000000.0,557000000.0,21504000000.0,,9384000000.0,-346000000.0,11430000000.0,9384000000.0,53.9,-136.991150442478,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1056000000.0,22.03966,821000000.0,United States of America,821000000.0,254000000.0,A-,FY-5
NTPC.NS,12179093841.1918,2.31082470625098,0.193309388122376,0.211563138905592,0.256302045820244,10.47,22864596565.8781,9894596858.38743,43366866840.7311,639188204.342036,27315378590.0783,40.0388848581414,19973669175.2419,15905923821.2256,36025157425.8946,19973669175.2419,15.51,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,1274611813.63096,25.25858,2425280619.80831,India,2425280619.80831,2912095830.72471,C+,FY-5
ODAS.IS,162187893.903405,0.602425351016099,,,,-42.9,214964370.546318,356833110.98193,469872744.259699,16918173.9369895,395459048.033782,0.0,277052419.89971,67435838.47981,351466116.125627,277052420.163632,,48.4533148724829,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2583886.66071453,16.50008,9331033.73088254,Turkey,9331033.73088254,130510076.898813,,FY-5
ORK.OL,4820397221.88376,10.6067990739613,0.493221922096282,0.530402898038523,0.574823921439931,10.03,10807596069.0264,1018754037.0,6507615450.22542,28943729.6412315,2262702570.976,75.3412969283277,625319848.909467,4192518581.69855,4870232728.15889,625319848.909467,,10.3591526472408,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Frozen Food Manufacturing,54,5410,541020,54102020,5410202030,161067616.831958,23.03809,561314589.485807,Norway,561314589.485807,209387901.881545,A-,FY-5
PAFO.NS,1847189479.34265,29.2182359392135,,,,,97618337.2285759,3264706.07,1196975241.89833,141708451.173965,1954620795.57672,,1240887974.19751,-722907971.125787,483242420.519122,1240887974.19751,,,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Food Processing (NEC),54,5410,541020,54102020,5410202010,22158443.7251284,25.25858,-814856313.329729,India,-814856313.329729,1605446.16488163,,FY-5
PC1.HM,139231542.53304,0.744082842315771,0.087062802519713,,,9.732,196319957.092511,263841347.37435,273734459.743612,4212449.96487174,149770041.97533,0.0,80225844.2588987,118243498.977841,204190262.027181,80225844.2585903,,10.1960167942088,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Power & Communications Network Construction,52,5220,522010,52201020,5220102014,4871061.56379126,14.74477,15641306.2314286,Vietnam,15641306.2314286,36140702.7406127,,FY-5
PEG.N,9094000000.0,51.5,3.1336,3.17021,3.28094,11.03,26060997736.5,505000000.0,42716000000.0,391000000.0,28869000000.0,104.945717732207,13610000000.0,13847000000.0,27457000000.0,13610000000.0,2.41,6.14597620194981,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,2185000000.0,16.982738397712,1429000000.0,United States of America,1429000000.0,4190000000.0,B-,FY-5
PGRD.NS,4424371064.35263,1.73994052448692,0.168608278344331,0.186203136896604,,16.66,16420946043.8163,9300603818.66667,34605444632.161,1337854217.33653,26246361542.0058,33.4785470502194,20197045000.7679,8359083090.15512,28556128090.9231,20197045000.7679,13.49,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1466025799.20058,20.098662821288,2647113961.0359,India,2647113961.0359,4062513250.09307,C+,FY-5
PIF.TO,60106600.0,13.826826747237,0.93908,1.45237,,,216739353.120776,15675278.0,407257888.0,16753320.0,220049270.0,1196.32968359155,169074580.0,187624364.0,356283198.0,169074580.0,,0.869915869936404,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,21757026.0,23.74702,27344420.0,Canada,27344420.0,28166619.0,,FY-5
PTCI.NS,1726842266.93288,1.85962713457622,0.175013052825553,0.179484148968914,,10.14,550465105.791947,296008321.0,2956951313.16234,126764126.087803,2281546613.42344,59.2148037009252,1897207802.18092,571190293.349716,2572612501.91983,1897207802.18092,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,15120451.0294963,31.09335,258172701.06018,India,258172701.06018,49074739.7175514,,FY-5
RATCH.BK,1290198785.8679,1.544005,0.143442748091603,0.141996819338422,0.187514522821577,9.725,2416666666.66666,1565198618.30743,2881548569.24731,43816706.1673817,1068660879.84639,57.6297250210786,673801723.932412,1833594806.23656,2486689413.33333,673801724.116744,,9.89885851877758,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,38385414.2318458,12.73265,115834512.655181,Thailand,115834512.655181,139857152.767721,,FY-5
RITS.NS,229987713.100906,,,,,,,250000000.0,794022423.590846,1066066.28255993,445323299.032407,0.0,8496390.72339118,339980033.788973,357195515.281831,8496390.72339118,,,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Business Support Services (NEC),52,5220,522030,52203040,5220304010,5639133.72754409,26.73378,59648503.399303,India,59648503.399303,9594596.54303938,,FY-5
ROH2O.BX,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,17.66568,,Romania,,,,FY-5
RWEG.DE,16580895142.8126,19.438500017994,1.70213214068907,2.0062192598833,2.34788210661942,25.901,12411731484.7471,614745499.0,82843296025.7195,336761488.103348,68458871654.6107,70.8859517201835,18410287784.4556,8108108108.10811,32794712155.5644,18410287784.4556,12.22667,27.4992116051719,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,1071308358.12743,27.71121,1855578400.8916,Germany,1855578400.8916,1019325041.17188,B+,FY-5
SHEL.L,305179000000.0,33.5098908226138,2.39362,2.56547,2.76615,8.75,280180052909.152,8312762919.0,407097000000.0,2826000000.0,209285000000.0,104.346664886159,85665000000.0,194356000000.0,283477000000.0,85665000000.0,41.76667,7.86190098739639,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,22033000000.0,33.369815,18396000000.0,United Kingdom,18396000000.0,20845000000.0,B-,FY-5
SO.N,22228000000.0,48.09,2.92676,3.06429,3.19136,12.3,48264455660.19,999100000.0,111005000000.0,1694000000.0,85153000000.0,397.923875432526,50793000000.0,24167000000.0,76645000000.0,50793000000.0,2.17167,2.36280020439448,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,3457000000.0,17.487152987968,5655000000.0,United States of America,5655000000.0,7423000000.0,B-,FY-5
SPI.OQ,121520000.0,6.3,,,,,46360794.8498,7250672.0,317311000.0,8087000.0,414955000.0,,63708000.0,-101745000.0,-33936000.0,63708000.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,1461000.0,20.89482,-8539000.0,United States of America,-8539000.0,298000.0,,FY-5
SRG.MI,3038591187.72568,4.8943750674776,0.351279166099934,0.352849529509231,0.368256402013033,14.82,17133436786.4109,3414722678.0,26170511390.2185,302859324.871467,18747375871.2108,112.758178062832,15137774258.946,7423135519.00769,22560909777.9537,15137774258.946,9.6075,14.1426882144265,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,730026581.593164,26.652166944428,1543678499.1583,Italy,1543678499.1583,1148153261.45303,A,FY-5
SSE.L,38191501289.3822,17.8359096313912,1.61525135011688,1.67970257126736,1.66824593948938,25.63,18092089013.0796,1023000000.0,28404809956.2731,450075461.316205,21153016033.1876,147.852193995381,12145560040.3633,5612456553.42527,19397353963.4488,12145560040.3633,2.104,16.1018419813075,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,988096702.429829,16.7240963801175,1666990369.10131,United Kingdom,1666990369.10131,2067057445.82683,B,FY-5
SVT.L,2377508689.31495,29.2130580477786,1.74530632863647,1.91578076008217,,29.71,6902051350.25943,236274018.0,13210281421.684,274581846.426332,11813123668.5727,85.4340567612688,7803285121.65041,1397157753.11134,9200442874.76175,7803285121.65041,4.33967,24.9557337777315,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,437208582.522314,21.14241,712984263.063543,United Kingdom,712984263.063543,843377478.057304,B,FY-5
SXC.N,1331500000.0,11.99,0.18277,0.2,,,771626449.66,64529248.0,2060100000.0,60600000.0,1400500000.0,,863700000.0,426200000.0,1523300000.0,863700000.0,,-8.76169808761698,Basic Materials,Mineral Resources,Metals & Mining,Iron & Steel,Coke Coal Mining,51,5120,512010,51201020,5120102012,128200000.0,21.85306977277,102900000.0,United States of America,102900000.0,75600000.0,D+,FY-5
