Firm Name,WACC,COE,COD,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentCode,number of segments,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,Unnamed: 0,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentCode
CENX.OQ,0.0548132322146739,0.144875,0.0555239719537616,,,-4,,,,0.0,,,,,,,,,,,
IMI.CN,0.1141593480769775,0.2650000000000001,0.0983343743897952,Carulla,445110,-4,,,,7.0,,,,,,,,,,,
HAYN.OQ,0.0623084366014376,0.087640625,0.0622658062823361,"STEEL WORKS, BLAST FURNACES & ROLLING",,-4,,,,1.0,,,,,,,,,,,
SRCL.OQ,0.0513138603419508,0.0887812499999999,0.0500265041081367,International RCS,"562119, 562112",-4,,,,3.0,,,,,,,,,,,
KKR.N,0.021034623534844,0.2449687500000001,0.0381937441791265,,,-4,,,,0.0,,,,,,,,,,,
ARA.MX,0.1174734159643951,0.177,0.0299992550884157,Social Interest,"236118, 236117",-4,,,,4.0,,,,,,,,,,,
UNFI.N,0.038034709791723,0.101875,0.066968781470292,Eliminations,,-4,,,,4.0,,,,,,,,,,,
STLD.OQ,0.0368688555637306,0.0554921874999999,0.0298113545508577,Corporate and Eliminations,,-4,,,,5.0,,,,,,,,,,,
BDT.TO,0.0368314848377313,0.140375,0.063164812567685,,,-4,,,,0.0,,,,,,,,,,,
OGE.N,0.0392977586713911,0.0797031249999999,0.036560699995603,Other Operations,,-4,,,,4.0,,,,,,,,,,,
SBSP3.SA,0.0575327966714139,0.0930624999999999,0.0542131883442353,Sanitation,"221320, 221310",-4,,,,2.0,,,,,,,,,,,
EEFT.OQ,0.0374450842104631,0.1390390625,0.0233122426333995,"Corporate Services, Eliminations and Other",,-4,,,,4.0,,,,,,,,,,,
NPI.TO,0.0372609289273542,0.0641093749999999,0.0451593868543464,Elimination,,-4,,,,5.0,,,,,,,,,,,
BX.N,0.0144569888511582,0.0424843749999999,0.0254935305620599,Private Equity,523910,-4,,,,5.0,,,,,,,,,,,
AWK.N,0.028938179551139,0.0613359374999999,0.0349616471538151,Market-Based Operations,"562998, 237110, 221310",-4,,,,3.0,,,,,,,,,,,
SOL.N,0.0866580684552113,0.11475,0.0653212515835793,Other,,-4,,,,4.0,,,,,,,,,,,
CVI.N,0.0296977640135381,0.10371875,0.0534255185417976,Petroleum,"486110, 324110",-4,,,,3.0,,,,,,,,,,,
ENEV3.SA,0.0358343806273554,0.0532499999999999,0.0428264878074814,Energy Commercialization,221122,-4,,,,6.0,,,,,,,,,,,
TGH.N,0.0511580912158322,0.139109375,0.0285651796148135,Eliminations,,-4,,,,5.0,,,,,,,,,,,
TNK.N,0.1101647830351671,0.15421875,0.0670846159621593,Ship-to-ship transfer segment,483111,-4,,,,3.0,,,,,,,,,,,
IPI.N,0.0525451366417024,0.0583593749999999,0.0,Other,,-4,,,,4.0,,,,,,,,,,,
FRES.L,0.0361829835089393,0.0469062499999999,0.0407578942758288,Herradura,212220,-4,,,,9.0,,,,,,,,,,,
MYRG.OQ,0.0256927693092865,0.0595351562499999,0.0809901575250608,T&D,"541330, 237130",-4,,,,2.0,,,,,,,,,,,
AD_u.TO,0.0836160221254636,0.102625,0.0787905898885916,,,-4,,,,0.0,,,,,,,,,,,
KRO.N,0.0616035651157981,0.1115,0.0397460018814675,,,-4,,,,0.0,,,,,,,,,,,
SFL.N,0.0683965478497046,0.1575,0.0413735409782607,,,-4,,,,0.0,,,,,,,,,,,
CENCOSUD.SN,0.0547622844955142,0.157,0.0440632118767693,Supermarket,"445298, 445110",-4,,,,8.0,,,,,,,,,,,
BGS.N,0.045033365285353,0.09303125,0.0522243915899142,,,-4,,,,0.0,,,,,,,,,,,
HEP.N,0.0614353625387715,0.100625,0.0508613658149523,Refinery processing units - affiliate,324110,-4,,,,3.0,,,,,,,,,,,
CSMG3.SA,0.0990236382077737,0.1435,0.0789519449946515,Water Supply,221310,-4,,,,4.0,,,,,,,,,,,
ENS.N,0.0483994941665273,0.0774492187499999,0.0570647032782683,Americas,"335910, 335999",-4,,,,3.0,,,,,,,,,,,
ORA.N,0.0340008539624348,0.0473398437499999,0.0490582030461564,Products Segment,335999,-4,,,,3.0,,,,,,,,,,,
ULH.OQ,0.0549229679715006,0.120625,0.0430330250990753,Other,,-4,,,,3.0,,,,,,,,,,,
WEX.N,0.0310300832713699,0.15365234375,0.0555147377244348,Fleet Solutions,522320,-4,,,,3.0,,,,,,,,,,,
EXLS.OQ,0.0413887626962407,0.0649687499999999,0.0329396173543723,Analytics,541618,-4,,,,6.0,,,,,,,,,,,
MDIA3.SA,0.0551073431144907,0.0875,0.0204837713450977,,,-4,,,,0.0,,,,,,,,,,,
BEEF3.SA,0.0505752174545756,0.13625,0.0907634558001724,Processed Meat,"325199, 311999, 311612",-4,,,,2.0,,,,,,,,,,,
HTGC.N,0.0781726340473875,0.1385,0.034775599596278,,,-4,,,,0.0,,,,,,,,,,,
SPWR.OQ,0.0183610619200422,0.0282343749999999,0.0415964263257583,"Residential, Light Commercial","517121, 522220, 493190",-4,,,,3.0,,,,,,,,,,,
MULT3.SA,0.0663523576946765,0.0616249999999999,0.1184272599933392,Shopping,531120,-4,,,,4.0,,,,,,,,,,,
CSAN3.SA,0.0473497086484097,0.11675,0.08783101838533,Eliminations,,-4,,,,7.0,,,,,,,,,,,
ACM.N,0.0253339694751249,0.0723164062499999,0.0723353623963432,Corporate,,-4,,,,4.0,,,,,,,,,,,
CF.N,0.0405874955569743,0.0526562499999999,0.1133220910623946,Other,,-4,,,,5.0,,,,,,,,,,,
DK.N,0.0353583701042378,0.13734375,0.0639552018862363,Retail,457110,-4,,,,4.0,,,,,,,,,,,
THS.N,0.0409083413773243,0.0708593749999999,0.0501218987523304,Unallocated,,-4,,,,4.0,,,,,,,,,,,
AMP.N,0.004939553626292,0.16270703125,0.0054756637168141,Annuities,523999,-4,,,,7.0,,,,,,,,,,,
ET.N,0.0532499488014196,0.146125,0.0447653990254887,Midstream,"211130, 486210, 324199",-4,,,,9.0,,,,,,,,,,,
DHT.N,,,0.0660381401328476,,,-4,,,,0.0,,,,,,,,,,,
CLMT.OQ,0.0289082084433583,0.1075625,0.0863736803339062,Fuel Products,324110,-4,,,,3.0,,,,,,,,,,,
JBSS3.SA,0.0609185703230292,0.1495,0.0701593945711393,Frango Meat,311612,-4,,,,7.0,,,,,,,,,,,
EQTL3.SA,0.0458092911024125,0.113875,0.0684507997009089,Central Administration,221122,-4,,,,5.0,,,,,,,,,,,
EVEN3.SA,0.0610049402395205,0.2025000000000001,0.0319847365955343,SP,"531210, 236220, 236116",-4,,,,4.0,,,,,,,,,,,
CODI.N,0.025848031879283,0.0667499999999999,0.0455472649291238,Advanced Circuits,334412,-4,,,,9.0,,,,,,,,,,,
TAEE11.SA,0.0683965704845847,0.097375,0.0784232907760188,,,-4,,,,0.0,,,,,,,,,,,
MRFG3.SA,0.036171792297577,0.2375000000000001,0.0662148260381597,Beef,311611,-4,,,,1.0,,,,,,,,,,,
WSP.TO,0.0307791399374052,0.0607343749999999,0.030457662614613,,,-4,,,,0.0,,,,,,,,,,,
G.N,0.0415876058283796,0.0801718749999999,0.0399697043907996,,,-4,,,,0.0,,,,,,,,,,,
DXT.TO,0.0704930933082527,0.12483203125,0.0763702309155594,Corporate,,-4,,,,5.0,,,,,,,,,,,
CLNE.OQ,0.0641684767079623,0.092125,0.0269633895294861,,,-4,,,,0.0,,,,,,,,,,,
WU.N,0.0189232224026929,0.1525,0.0385967594007948,Other,,-4,,,,3.0,,,,,,,,,,,
BDI.TO,0.0511176747101975,0.09825,0.0358831196807322,Corporate & Other,,-4,,,,3.0,,,,,,,,,,,
CSIQ.OQ,0.0233710560658624,0.0788359374999999,0.0185402331247205,Elimination,,-4,,,,3.0,,,,,,,,,,,
NWC.TO,0.0331335294086263,0.0517656249999999,0.0382990117970191,,,-4,,,,0.0,,,,,,,,,,,
SMTO3.SA,0.0563227962152925,0.093625,0.0632999715092491,Sugar,311314,-4,,,,6.0,,,,,,,,,,,
CQP.A,0.0317979415493047,0.0252421874999999,0.0536507153428712,,,-4,,,,0.0,,,,,,,,,,,
JHSF3.SA,0.0952798491034487,0.151,0.0932334832347361,Shopping Centers,"531120, 236220",-4,,,,4.0,,,,,,,,,,,
FLNG.OL,,,0.044669397124097,,,-4,,,,0.0,,,,,,,,,,,
SLCE3.SA,0.0666937041844207,0.1079375,0.0984688650694972,Land,531190,-4,,,,3.0,,,,,,,,,,,
EZTC3.SA,0.1140882376838235,0.1345,0.0603610191108419,Commercial,236220,-4,,,,2.0,,,,,,,,,,,
VRTS.OQ,0.0471447928117333,0.14441796875,0.0399458761112054,,,-4,,,,0.0,,,,,,,,,,,
CIEL3.SA,0.0308040806654763,0.2715000000000001,0.0894600150637438,,,-4,,,,0.0,,,,,,,,,,,
CPX.TO,0.0260535494844248,0.0890624999999999,0.0376026225446234,,,-4,,,,0.0,,,,,,,,,,,
AESB3.SA,0.0445954508955729,0.109,0.0436864182562231,,,-4,,,,0.0,,,,,,,,,,,
ALUP11.SA,0.0579317362847536,0.101625,0.1037067213124431,Transmission,221121,-4,,,,4.0,,,,,,,,,,,
DIRR3.SA,0.047712849370392,0.13675,0.1114281040180453,,,-4,,,,0.0,,,,,,,,,,,
PAGP.OQ,0.0248178437874482,0.2474375000000001,0.0479516931091641,Transportation,"486210, 486110",-4,,,,4.0,,,,,,,,,,,
GNRC.N,0.047533499903943,0.0896796875,0.0383182090119708,International,"335312, 333618, 333611",-4,,,,2.0,,,,,,,,,,,
CVE.TO,0.0638462379645531,0.11378125,0.0550214851146357,Refining and Marketing,"486110, 324191, 324110",-4,,,,4.0,,,,,,,,,,,
SIMH3.SA,0.0565374385443453,0.2115000000000001,0.0974574269161092,Supply Chain Services,484110,-4,,,,6.0,,,,,,,,,,,
ALOS3.SA,0.0746724725922844,0.098125,0.1018169986019473,Investment,531120,-4,,,,3.0,,,,,,,,,,,
CHDRAUIB.MX,0.0351653267538337,0.0700624999999999,0.0579152514867688,Real Estate,"531390, 531312, 531120, 236220",-4,,,,3.0,,,,,,,,,,,
AMRC.N,0.0305928044107367,0.0818124999999999,0.0293551705672837,Canada,"221118, 541330, 237130",-4,,,,5.0,,,,,,,,,,,
KNX.N,0.0519731345747624,0.0764296874999999,0.0267092938647958,Dedicated,"484122, 484121",-4,,,,8.0,,,,,,,,,,,
TRGP.N,0.0309782590916411,0.0727031249999999,0.0387989320758642,Other,,-4,,,,3.0,,,,,,,,,,,
HHH.N,0.035113317700812,0.0708320312499999,0.0233593269945565,Strategic Development,"236220, 236117",-4,,,,4.0,,,,,,,,,,,
3665.TW,0.053296390057912,0.109375,0.0281409240897807,Others,423610,-4,,,,5.0,,,,,,,,,,,
MOS.N,0.0430933833327631,0.0726874999999999,0.046602799480964,Phosphates,"325312, 311119",-4,,,,4.0,,,,,,,,,,,
GEI.TO,0.0251638411119692,0.0468749999999999,0.0396889817610865,Wholesale,424720,-4,,,,3.0,,,,,,,,,,,
ENPH.OQ,0.0069056088802116,0.0168886718749999,0.0073142548922507,,,-4,,,,0.0,,,,,,,,,,,
MPC.N,0.0397499503098443,0.09501171875,0.0447565543071161,Refining & Marketing,324110,-4,,,,3.0,,,,,,,,,,,
SLCA.N,0.0554166107812542,0.08934375,0.0734139204327748,Industrial & Specialty Products,"541614, 238160, 221210, 212322",-4,,,,2.0,,,,,,,,,,,
TCPC.OQ,0.0902302528338613,0.1601875,0.0376234430691758,,,-4,,,,0.0,,,,,,,,,,,
SNDR.N,0.052223593870131,0.0769531249999999,0.0446304044630404,Inter-Segment Eliminations,,-4,,,,6.0,,,,,,,,,,,
PFGC.N,0.0382315529187334,0.0846796874999999,0.0543640897755611,Eliminations,,-4,,,,4.0,,,,,,,,,,,
SMU.SN,0.0717002444639878,0.161,0.0497365419605801,Supermarket,445110,-4,,,,3.0,,,,,,,,,,,
PBF.N,0.0589159866635316,0.120265625,0.1212599201459062,Corporate,,-4,,,,4.0,,,,,,,,,,,
PSX.N,0.0443853388125964,0.09812109375,0.0360093077370564,Corporate & Other,,-4,,,,5.0,,,,,,,,,,,
POST.N,0.0531597548836601,0.101859375,0.0462078442409893,BellRing Brands,"311423, 311230",-4,,,,7.0,,,,,,,,,,,
SUN.N,0.0340096215877556,0.09415625,0.0492859143097171,Intercompany Eliminations,,-4,,,,3.0,,,,,,,,,,,
MPLX.N,0.0483437561180428,0.0749843749999999,0.0408399152379117,G&P,"493190, 486910",-4,,,,3.0,,,,,,,,,,,
VESTA.MX,0.0697293972281226,0.10575,0.048124354749931,,,-4,,,,0.0,,,,,,,,,,,
SAMG.OQ,0.0766884544656428,0.1925000000000001,0.0050073637702503,,,-4,,,,0.0,,,,,,,,,,,
WES.N,0.0510950916788905,0.0867812499999999,0.0474148615799717,,,-4,,,,0.0,,,,,,,,,,,
NVEE.OQ,0.0446874929835004,0.0558398437499999,0.0694269722328574,INF,"541380, 541330, 237110, 221310",-4,,,,3.0,,,,,,,,,,,
EVTC.N,0.0570377753489087,0.0903124999999999,0.0575760956471616,Business Solutions,"541519, 541513, 541512, 541511",-4,,,,5.0,,,,,,,,,,,
SFM.OQ,0.0298416102895732,0.0811562499999999,0.0337880991404849,Healthy grocery stores,,-4,,,,1.0,,,,,,,,,,,
CWENa.N,0.0388784090155945,0.0984375,0.0487303684133274,Conventional Generation,"221118, 531110, 221210, 221112",-4,,,,4.0,,,,,,,,,,,
ASC.N,,,0.1003121127277734,,,-4,,,,0.0,,,,,,,,,,,
MUSA.N,0.0298297504844159,0.0906025390624999,0.0472079251757153,Corporate and other assets,,-4,,,,2.0,,,,,,,,,,,
AGAS.OL,,,0.0376171313532201,,,-4,,,,0.0,,,,,,,,,,,
LPG.N,,,0.0575078564976362,,,-4,,,,0.0,,,,,,,,,,,
IBP.N,0.0412143327082309,0.08897265625,0.0455992064905943,,,-4,,,,0.0,,,,,,,,,,,
OGS.N,0.0355944550362179,0.0823515624999999,0.0239625853968159,,,-4,,,,0.0,,,,,,,,,,,
ENLC.N,0.0315592470049705,0.0708124999999999,0.0490314385519212,Louisiana,"488490, 486210, 486110, 324110",-4,,,,5.0,,,,,,,,,,,
ARES.N,0.0216500368818269,0.0387499999999999,0.0367254135933262,Credit Group,523940,-4,,,,4.0,,,,,,,,,,,
WLKP.N,0.0306415937325571,0.09815625,0.0335448390438207,,,-4,,,,0.0,,,,,,,,,,,
CVEO.N,0.0563045381231189,0.0770624999999999,0.087619222163677,,,-4,,,,0.0,,,,,,,,,,,
AXTA.N,0.0263732678442478,0.0527968749999999,0.0377399238722565,Mobility Coatings,325510,-4,,,,2.0,,,,,,,,,,,
HESM.N,0.0454165198024078,0.0647812499999999,0.051739672858331,Gathering,"486210, 486110, 213112",-4,,,,4.0,,,,,,,,,,,
LOGG3.SA,0.105786233041549,0.14675,0.08060077984045,,,-4,,,,0.0,,,,,,,,,,,
SUM.N,0.0523366146623392,0.0774999999999999,0.0576797447391581,West,"327331, 327320, 324121",-4,,,,3.0,,,,,,,,,,,
TWM.TO,0.1337065064626359,0.3870000000000002,0.0488390200477765,Midstream and Infrastructure,,-4,,,,1.0,,,,,,,,,,,
BLD.N,0.0556665443229847,0.110875,0.0386821760940659,Intercompany eliminations and other adjustments,,-4,,,,4.0,,,,,,,,,,,
RUN.OQ,0.0373424545951655,0.0538515624999999,0.0528980249516634,,,-4,,,,0.0,,,,,,,,,,,
ENR.N,0.0334049233931562,0.0656874999999999,0.0503191552824673,International,"335139, 335910",-4,,,,2.0,,,,,,,,,,,
PYPL.OQ,0.0375432198038602,0.133453125,0.0280572219658514,,,-4,,,,0.0,,,,,,,,,,,
KHC.OQ,0.0543832583209041,0.086375,0.0458893871449925,Operating Segment - United States,"722514, 722513, 311999, 311941",-4,,,,3.0,,,,,,,,,,,
MEGA3.SA,0.0430327130412274,0.0648749999999999,0.07409561165901,Wind,221118,-4,,,,4.0,,,,,,,,,,,
ACI.N,0.0203997601141843,0.110625,0.0512115464472901,,,-4,,,,0.0,,,,,,,,,,,
WSC.OQ,0.037523975416673,0.0668671874999999,0.0475489587389796,Modular - Other North America,532490,-4,,,,3.0,,,,,,,,,,,
SITE.N,0.0681158894118847,0.12109375,0.0447104813095528,,,-4,,,,0.0,,,,,,,,,,,
H.TO,0.0363857003063299,0.0682812499999999,0.0322806975655341,Other,,-4,,,,3.0,,,,,,,,,,,
LACOMERUBC.MX,0.0472741289295908,0.0554999999999999,0.0991356352512451,,,-4,,,,0.0,,,,,,,,,,,
USFD.N,0.0427069871114851,0.088796875,0.0507059057466693,,,-4,,,,0.0,,,,,,,,,,,
ATKR.N,0.0610432537862554,0.10394140625,0.0460334196982584,Eliminations,,-4,,,,3.0,,,,,,,,,,,
ENELCHILE.SN,0.0615179076636526,0.173,0.0110508739236786,Eliminations & Others,,-4,,,,3.0,,,,,,,,,,,
HRI.N,0.0340363647029445,0.099109375,0.0415248468345813,,,-4,,,,0.0,,,,,,,,,,,
AA.N,0.0398398573902141,0.0995390625,0.0586607636967349,Bauxite,"331313, 212290",-4,,,,5.0,,,,,,,,,,,
INSW.N,,,0.054898047689763,Crude Tankers,"483113, 483111",-4,,,,3.0,,,,,,,,,,,
LW.N,0.0229685647341559,0.0483359374999999,0.0315406389001213,Foodservice,424420,-4,,,,4.0,,,,,,,,,,,
VRRM.OQ,0.0339828250678284,0.0242968749999999,0.0572385682932061,,,-4,,,,0.0,,,,,,,,,,,
IMXI.OQ,0.045927696389082,0.129296875,0.0362669931061142,,,-4,,,,0.0,,,,,,,,,,,
METC.OQ,0.1174118874518433,0.2065000000000001,0.0523415778498609,,,-4,,,,0.0,,,,,,,,,,,
KRP.N,0.0660037439622291,0.1000625,0.0593020019135088,,,-4,,,,0.0,,,,,,,,,,,
HLNE.OQ,0.0430036318094539,0.1017109375,0.0403544182866348,,,-4,,,,0.0,,,,,,,,,,,
HCC.N,0.0860333204438155,0.1103125,0.0565867986975652,All other,,-4,,,,2.0,,,,,,,,,,,
AM.N,0.042757876658033,0.0492499999999999,0.0565105813793665,,,-4,,,,0.0,,,,,,,,,,,
CRFB3.SA,0.039124163905442,0.12675,0.0746640995633923,Retial,445110,-4,,,,3.0,,,,,,,,,,,
JWEL.TO,0.027442522562019,0.0482499999999999,0.0277147859939481,Strategic partner,"561990, 339999",-4,,,,2.0,,,,,,,,,,,
BBCP.OQ,0.056454122150697,0.107125,0.0612243932776368,,,-4,,,,0.0,,,,,,,,,,,
SMPL.OQ,0.0511123553930686,0.0536953124999999,0.1067028162616397,Atkins and Quest,,-4,,,,1.0,,,,,,,,,,,
ERO.TO,0.0535938867166746,0.0883124999999999,0.0492424595589949,,,-4,,,,0.0,,,,,,,,,,,
TRAXIONA.MX,0.0545233864758857,0.0792499999999999,0.0801390510552092,People Transport,485410,-4,,,,2.0,,,,,,,,,,,
APG.N,0.0384787407885901,0.10040625,0.044531528322052,Specialty Services,,-4,,,,4.0,,,,,,,,,,,
NEO.TO,0.0594567736550553,0.0833749999999999,0.0180810848650919,Rare Metals,331491,-4,,,,5.0,,,,,,,,,,,
STLC.TO,0.0562131489730338,0.0888124999999999,0.1015048629343686,,,-4,,,,0.0,,,,,,,,,,,
BOKU.L,0.0438775364683321,0.10025,0.102000563539025,,,-4,,,,0.0,,,,,,,,,,,
GMXT.MX,0.0541163720402296,0.0787499999999999,0.0758851298901787,Others,"488210, 482111",-4,,,,12.0,,,,,,,,,,,
NTR.TO,0.0662799866119577,0.12584375,0.0405767940979208,Eliminations,,-4,,,,6.0,,,,,,,,,,,
VCTR.OQ,0.0900529070453017,0.18078125,0.0479424949823137,,,-4,,,,0.0,,,,,,,,,,,
PAGS.N,0.0515145410872237,0.1971875000000001,0.0,,,-4,,,,0.0,,,,,,,,,,,
MALLPLAZA.SN,0.0527809760738109,0.08775,0.0344625726540697,,,-4,,,,0.0,,,,,,,,,,,
ROAD.OQ,0.0288633093280731,0.0566874999999999,0.0205050510429591,,,-4,,,,0.0,,,,,,,,,,,
RPAY.OQ,0.0944089508544381,0.167875,0.0096938085921487,,,-4,,,,0.0,,,,,,,,,,,
LSEA.OQ,0.0961266946258027,0.16675,0.0801310587983902,,,-4,,,,0.0,,,,,,,,,,,
IIIV.OQ,0.0591846203589535,0.137640625,0.065253803745186,Merchant Services,"513210, 522320",-4,,,,3.0,,,,,,,,,,,
BV.N,0.0841211051727224,0.16575,0.1046299280266408,Development Services,541320,-4,,,,3.0,,,,,,,,,,,
TPVG.N,0.0951686861111467,0.18025,0.0471991957388267,,,-4,,,,0.0,,,,,,,,,,,
CENCOSHOPP.SN,0.0741501388943139,0.109,0.0163370878517312,,,-4,,,,0.0,,,,,,,,,,,
UTZ.N,0.0270820023828267,0.0601562499999999,0.0470227100721366,,,-4,,,,0.0,,,,,,,,,,,
BCSF.N,0.0831925838634272,0.146375,0.0377664669750949,,,-4,,,,0.0,,,,,,,,,,,
NFE.OQ,0.0402254351778735,0.103875,0.0495390120021232,,,-4,,,,0.0,,,,,,,,,,,
ETRN.N,0.0410282665809717,0.131875,0.0564541540581241,Water,"486210, 237110, 213112",-4,,,,3.0,,,,,,,,,,,
DOW.N,0.0382134266397703,0.0870781249999999,0.0429256905719102,,,-4,,,,0.0,,,,,,,,,,,
CTVA.N,0.0254743479071373,0.0403671874999999,0.0604437643458301,,,-4,,,,0.0,,,,,,,,,,,
ARKO.OQ,0.0264966583232826,0.1334375,0.0636425854043978,Wholesale,,-4,,,,4.0,,,,,,,,,,,
GO.OQ,0.0325190769256657,0.0677968749999999,0.04954662708196,,,-4,,,,0.0,,,,,,,,,,,
OBDC.N,0.0824866605428413,0.1445,0.0375094208200672,,,-4,,,,0.0,,,,,,,,,,,
AMK.N,0.1430593353635898,0.186375,0.0551322921335013,,,-4,,,,0.0,,,,,,,,,,,
GFL.TO,0.0400085691119316,0.0747968749999999,0.046132841224784,Corporate,,-4,,,,4.0,,,,,,,,,,,
AMBP3.SA,0.0675570775632818,0.18225,0.0815342573578427,Response,,-4,,,,3.0,,,,,,,,,,,
MP.N,0.0499587055783906,0.081734375,0.0085283383742799,,,-4,,,,0.0,,,,,,,,,,,
CARR.N,0.0310299353791305,0.0762812499999999,0.0341551685139108,General corporate expenses,,-4,,,,5.0,,,,,,,,,,,
FOUR.N,0.0230055347484338,0.114421875,0.0140076927492967,,,-4,,,,0.0,,,,,,,,,,,
LAVV3.SA,0.2460605239044792,0.4050000000000002,0.0008047366433099,,,-4,,,,0.0,,,,,,,,,,,
VITL.OQ,0.027150954848928,0.0362499999999999,0.0132666123588967,Ethical Food,,-4,,,,1.0,,,,,,,,,,,
RAIZ4.SA,0.0484260438096512,0.1145,0.0924019474239453,Eliminations,,-4,,,,3.0,,,,,,,,,,,
WEWKQ.PK,-0.0084256521356995,0.15059375,0.1578947368421052,"Integrates Space, Community, Services and Technology",,-4,,,,1.0,,,,,,,,,,,
CMIN3.SA,0.1208392551799307,0.2490000000000001,0.0320729597214874,,,-4,,,,0.0,,,,,,,,,,,
GMAT3.SA,0.0768352257239845,0.10425,0.0780313478437747,,,-4,,,,0.0,,,,,,,,,,,
HBRE3.SA,0.0906632440034456,0.1515,0.1015136730209832,Corporate Buildings,531120,-4,,,,4.0,,,,,,,,,,,
RRRP3.SA,0.0992479023582892,0.1749375,0.0470573815971181,,,-4,,,,0.0,,,,,,,,,,,
AVO.OQ,0.0567170160318362,0.09153125,0.0378006872852233,International Farming,111339,-4,,,,4.0,,,,,,,,,,,
NVEI.TO,0.0880890498368641,0.14734375,0.052391170700572,Electronic payment processing,,-4,,,,1.0,,,,,,,,,,,
ARRY.OQ,0.0173602314858075,0.0281406249999999,0.0439176660066283,,,-4,,,,0.0,,,,,,,,,,,
JSLG3.SA,0.0791924578039446,0.13425,0.1200485826626873,,,-4,,,,0.0,,,,,,,,,,,
OWL.N,0.0351632781947076,0.1678125,0.0342885243520471,Asset management,,-4,,,,1.0,,,,,,,,,,,
VITT3.SA,0.0453929895778855,0.0437499999999999,0.0835697580596905,Soil Conditioners and Organominerals,115112,-4,,,,4.0,,,,,,,,,,,
AMPS.N,0.0377829508836593,0.0819375,0.0333482805216067,,,-4,,,,0.0,,,,,,,,,,,
MNTK.OQ,0.0562192859631886,0.0759374999999999,0.0250731065746946,Corporate,,-4,,,,3.0,,,,,,,,,,,
PAX.OQ,0.0525111821625464,0.089625,0.1122778675282714,,,-4,,,,0.0,,,,,,,,,,,
SHLS.OQ,0.0512872917761957,0.0551249999999999,0.0775444129790055,,,-4,,,,0.0,,,,,,,,,,,
BRCC.N,0.0076135404475134,0.0183749999999999,0.0321974290565122,,,-4,,,,0.0,,,,,,,,,,,
TTEN3.SA,0.0626160083859354,0.10125,0.1055735258952053,Industry,"311224, 325199, 311119",-4,,,,3.0,,,,,,,,,,,
GGPS3.SA,0.0526420257466896,0.11725,0.0755168323704626,,,-4,,,,0.0,,,,,,,,,,,
ASAI3.SA,0.036956981563636,0.088625,0.0687966671477548,,,-4,,,,0.0,,,,,,,,,,,
TASK.OQ,0.0598167080554647,0.09803125,0.0445546589724135,,,-4,,,,0.0,,,,,,,,,,,
DLO.OQ,0.0505514864399897,0.104125,0.043392988477568,,,-4,,,,0.0,,,,,,,,,,,
ARML3.SA,0.0779746994022431,0.087,0.1259110854906116,,,-4,,,,0.0,,,,,,,,,,,
DTM.N,0.0621267156119099,0.1111875,0.0404249041015048,Pipeline ,"493190, 486210",-4,,,,3.0,,,,,,,,,,,
BRDG.N,0.0249275195413454,0.2401250000000001,0.0331458470993354,,,-4,,,,0.0,,,,,,,,,,,
SOVO.OQ,0.0446908626570699,0.0651562499999999,0.0552417591300941,,,-4,,,,0.0,,,,,,,,,,,
SLVM.N,0.0373610658497356,0.0653515624999999,0.0746124031007751,Corporate and Intersegment Sales,,-4,,,,4.0,,,,,,,,,,,
ARIS.N,0.0569908537156869,0.1665,0.0680428330624986,,,-4,,,,0.0,,,,,,,,,,,
HRT.N,0.0612370603558966,0.12896875,0.0464488776035491,,,-4,,,,0.0,,,,,,,,,,,
TPG.OQ,0.0365608334065666,0.2311250000000001,0.0486137041519144,INVESTMENT ADVICE,,-4,,,,1.0,,,,,,,,,,,
AURE3.SA,0.0603039276066133,0.1105,0.0550074504893892,,,-4,,,,0.0,,,,,,,,,,,
CLCO.OL,0.0229911226587739,0.0260156249999999,0.0269142288885592,,,-4,,,,0.0,,,,,,,,,,,
BAM.N,0.0682436244409739,0.101109375,0.0,,,-4,,,,0.0,,,,,,,,,,,
NTGY.MC,0.0247101666480344,0.0714062499999999,0.0351388415529539,Adjustment/Eliminations,,-4,,,,6.0,,,,,,,,,,,
CARR.PA,0.0303440075329637,0.1194375,0.0270326825191309,Asia,"445131, 445110, 424410",-4,,,,5.0,,,,,,,,,,,
CNA.L,0.011494709548654,0.15375,0.0567644320811561,Centrica Consumer,221210,-4,,,,4.0,,,,,,,,,,,
ERG.MI,0.0252234198640167,0.0525624999999999,0.0148181364426494,Corporate,324110,-4,,,,7.0,,,,,,,,,,,
