Firm Name,WACC,COE,COD,year,has ren segment,number of segments
CBAV3.SA,0.0505017843274842,0.094125,0.0577302034483162,-5,False,0
CMIG4.SA,0.0681608656563948,0.13375,0.0870849882312726,-5,False,7
CMS.N,0.0305319458256332,0.0834531249999999,0.0362683438155136,-5,False,4
CPFE3.SA,0.0438904717571372,0.119125,0.0636881850454303,-5,True,6
CRBR.NS,0.0365454119856804,0.0446249999999999,0.0852461665032841,-5,False,5
CSNA3.SA,0.0567694849663962,0.141,0.0623304200428057,-5,False,7
CU.TO,0.0376147945152463,0.098625,0.0423653301545585,-5,False,4
DEHr.AT,0.038829015536529,0.16125,0.0280824416450185,-5,True,8
DUK.N,0.0358487122758857,0.090640625,0.0330922757553966,-5,False,5
EDP.LS,0.028388215710213,0.116625,0.0337488816294434,-5,True,6
ELE.MC,0.0157299932066985,0.1083125,0.0128317561722062,-5,False,4
ELET6.SA,0.0675288523969091,0.130625,0.07876424314984,-5,False,5
EMA.TO,0.0408604523120472,0.09815625,0.0387880495360635,-5,False,8
ENAE.WA,0.0792331029017767,0.18725,0.0422652659997075,-5,False,6
ENEI.MI,0.0287093240288637,0.15675,0.0289307303558714,-5,False,7
ENGIE.PA,0.0255352958158624,0.1708125,0.0259242942957083,-5,False,9
ENJSA.IS,0.1038025253560215,0.11425,0.2309332749700215,-5,False,4
ENLT.TA,0.0227672174823853,0.0465468749999999,0.0258099208126788,-5,False,3
EONGn.DE,0.0255143657172437,0.1734375,0.0266334565994807,-5,False,11
ETR.N,0.0337979277280154,0.0933515625,0.0368192188794838,-5,False,4
EXC.OQ,0.0373055213232841,0.089375,0.0361298377028714,-5,False,7
FGEN.PS,0.090841547018435,0.145,0.0456732834126514,-5,False,8
FORTUM.HE,0.0348818244841867,0.08721875,0.0241949466130838,-5,False,7
FTS.TO,0.0429928839756979,0.091625,0.0395893617661842,-5,False,11
GEG.HM,0.0496717646203684,0.0714999999999999,0.060198707375508,-5,False,0
GPSC.BK,0.0202318085817219,0.0302499999999999,0.0247785520222517,-5,False,4
HDG.HM,0.0647637866013921,0.1065,0.0826228156028797,-5,False,5
HE.N,0.0217667033569627,0.1285,0.0270832443553099,-5,False,3
HEGL.NS,0.1216978935722843,0.15725,0.0351728688854865,-5,True,3
HOLMb.ST,0.0544799550550844,0.0769765624999999,0.0206693809499892,-5,False,6
IBE.MC,0.0351330140628555,0.09640625,0.0348564954982454,-5,False,4
IDA.N,0.0403428467529133,0.0755703124999999,0.0470748286918139,-5,False,3
IDC.HN,0.0519024731496312,0.149,0.0520089325654348,-5,False,0
LIGT3.SA,0.0518718678035227,0.2110000000000001,0.0900766340083477,-5,False,6
MGEE.OQ,0.0363607410692475,0.0654960937499999,0.0350820577116122,-5,False,6
MPLF.PSX,0.0894329475819623,0.131,0.1512149771219143,-5,False,0
NCLI.NS,0.0632706475370538,0.10125,0.0914094883350019,-5,False,6
NEOE3.SA,0.0711270689712619,0.1395,0.0855270179234657,-5,False,0
NRG.N,0.0305605374939957,0.14778125,0.0518721233984326,-5,False,4
NTPC.NS,0.052184313734772,0.1025,0.0479180039415105,-5,False,3
ORK.OL,0.0346047798682323,0.0593124999999999,0.0217057064415658,-5,False,9
PAFO.NS,0.0468652597980379,0.0461249999999999,0.1531553807919091,-5,False,0
PC1.HM,0.0447553601343932,0.0885,0.051075019605614,-5,False,5
PEG.N,0.0341653843599301,0.0832656249999999,0.0309817464232856,-5,False,4
PGRD.NS,0.0572436015384362,0.08975,0.0679532731427644,-5,True,4
PIF.TO,0.121999602408139,0.1985000000000001,0.0822674666894431,-5,True,3
PTCI.NS,0.0735383205893636,0.161,0.0919817807340193,-5,False,3
RATCH.BK,0.0381784363345823,0.0885,0.0010351376957253,-5,False,4
RITS.NS,0.0406879962684154,0.093125,0.1322398394341118,-5,False,0
RWEG.DE,0.0349047195474609,0.1543125,0.0466732751196923,-5,False,5
SHEL.L,0.0510855220670889,0.10921875,0.0327585178113252,-5,False,4
SO.N,0.029786252425655,0.0772656249999999,0.0351346655082536,-5,False,6
SPI.OQ,0.0317477515705662,0.135,0.054706392298216,-5,False,0
SRG.MI,0.0281344537628556,0.1085,0.0100739763460135,-5,False,4
SSE.L,0.038496763475266,0.086625,0.0404158001190724,-5,False,4
SVT.L,0.0280718639551167,0.0628124999999999,0.0486088864263176,-5,False,2
SXC.N,0.052316321285274,0.105125,0.0601277715144682,-5,False,7
TA.TO,0.0164524556040629,0.0493593749999999,0.0501076637352961,-5,False,8
TCIL.NS,0.0486680384211542,0.0554999999999999,0.0951317182880889,-5,False,6
TTPW.NS,0.0421677621220679,0.0844999999999999,0.0782425757267663,-5,False,3
UN01.DE,0.007770196841826,0.15475,0.0346124545142118,-5,False,4
UNACEMC1.LM,0.0674333034917779,0.119,0.0476822411428179,-5,False,5
VERB.VI,0.0274111509929019,0.0642656249999999,0.0171101554039718,-5,False,5
XEL.OQ,0.031645706730282,0.0743359374999999,0.0359830951901791,-5,False,4
000539.SZ,0.0293034310887123,0.10625,0.0287845197090674,-6,False,4
000629.SZ,0.0307815085626219,0.0401249999999999,0.0321442446233507,-6,False,5
002545.SZ,0.0496537288402074,0.0694999999999999,0.0312421562742632,-6,False,5
071320.KS,0.035883925173684,0.156125,0.0175057438485064,-6,True,3
2083.SE,0.0406226087226636,0.0891875,0.0244991295133511,-6,False,0
2380.HK,0.0369787989415314,0.1135,0.0375930687925147,-6,True,3
300772.SZ,0.0258067688648729,0.14175,0.0058842789267009,-6,False,0
3038.T,0.0149028618843193,0.0269453124999999,0.0029312958165647,-6,False,5
5711.T,0.0403499183774513,0.12159375,0.0104752658880521,-6,False,7
600011.SS,0.0237725816496747,0.10175,0.0329881809670105,-6,False,3
600025.SS,0.0328098738979997,0.0549999999999999,0.0331239324141345,-6,False,2
600116.SS,0.0552932466912648,0.0857499999999999,0.0342240664087618,-6,False,6
600459.SS,0.033554367344763,0.0422499999999999,0.0428465396059785,-6,False,0
600674.SS,0.0547465084031995,0.0727499999999999,0.0307494236948516,-6,False,3
600795.SS,0.02771749721142,0.1385,0.0333442165627162,-6,False,6
600886.SS,0.0367833134817651,0.105,0.0371306886774447,-6,False,3
600905.SS,0.0295577277258469,0.0504999999999999,0.0314988278337583,-6,False,0
600995.SS,0.0454776670666408,0.0631249999999999,0.0575503456736522,-6,False,3
601088.SS,0.054636465612793,0.0797499999999999,0.0579034914403712,-6,False,8
6013.T,0.0591078713811289,0.1055625,0.0068250781466738,-6,False,5
601991.SS,0.0260941239351132,0.119,0.0355984448822094,-6,False,3
603212.SS,0.0320378780122258,0.0367499999999999,0.039150902730437,-6,False,0
6504.T,0.043240162495974,0.0960625,0.0108438907356446,-6,False,7
688599.SS,,,0.0172008462304954,-6,False,0
8031.T,0.0472214342852012,0.100296875,0.0223412634717401,-6,False,9
9505.T,0.0213426971172289,0.14475,0.0055220428105126,-6,False,3
9513.T,0.0543359330435044,0.150875,0.0142523963007284,-6,False,5
9531.T,0.0476532292946995,0.10271875,0.0117775927798888,-6,False,8
A2.MI,0.0319973279733448,0.159,0.0131459092860654,-6,False,7
ACOx.TO,0.0391381102617318,0.139140625,0.0433002512733162,-6,False,5
AEP.OQ,0.034056958488525,0.0823203124999999,0.0308555673963415,-6,False,7
AES.N,0.0220357628854625,0.0757656249999999,0.0475359605072772,-6,False,6
AEV.PS,0.0518366228366814,0.1005,0.0485198359065567,-6,True,5
ALS.TO,0.0289339833523313,0.0349843749999999,0.0605000620981361,-6,False,0
AP.PS,0.0584255160456643,0.095,0.0537458577679365,-6,False,4
AVA.N,0.043376330748334,0.0948125,0.0402740656930982,-6,False,4
AVNT.NS,0.0551704098045495,0.0718749999999999,0.1119314082410521,-6,False,3
AWR.N,0.0276983187526236,0.0501562499999999,0.0373071284816259,-6,False,4
AY.OQ,0.0387051391298986,0.0761718749999999,0.0524290462980849,-6,False,4
BEPC.N,0.0359737178881004,0.117015625,0.0733006605582782,-6,False,0
BEP_u.TO,0.0255345447146355,0.150953125,0.0480931953244913,-6,False,4
BKH.N,0.0417795768204956,0.0855624999999999,0.0348299249776132,-6,False,7
BN.N,0.0351257952239374,0.1853125,0.0474265911528268,-6,False,7
BP.L,0.0268369123799111,0.092875,0.0333555583587119,-6,False,5
CBAV3.SA,0.0489969517469863,0.0905,0.0577302034483162,-6,False,0
CMIG4.SA,0.0683637445121876,0.13425,0.0870849882312726,-6,False,7
CMS.N,0.0296486317288961,0.0793749999999999,0.0362683438155136,-6,False,4
CPFE3.SA,0.0439761577786202,0.1195,0.0636881850454303,-6,True,6
CRBR.NS,0.0337154523163781,0.0406874999999999,0.0852461665032841,-6,False,5
CSNA3.SA,0.054942797520943,0.133,0.0623304200428057,-6,False,7
CU.TO,0.0365806234494413,0.09434375,0.0423653301545585,-6,False,4
DEHr.AT,0.0389594072744189,0.161875,0.0280824416450185,-6,True,8
DUK.N,0.0359463617261513,0.0910078125,0.0330922757553966,-6,False,5
EDP.LS,0.0284469401812624,0.117,0.0337488816294434,-6,True,7
ELE.MC,0.015775083410825,0.10871875,0.0128317561722062,-6,False,4
ELET6.SA,0.069369116820679,0.135125,0.07876424314984,-6,False,5
EMA.TO,0.040954858104408,0.09853125,0.0387880495360635,-6,False,8
ENAE.WA,0.0794317763507644,0.18775,0.0422652659997075,-6,False,6
ENEI.MI,0.028774566859597,0.15725,0.0289307303558714,-6,False,7
ENGIE.PA,0.0246261648548874,0.163875,0.0259242942957083,-6,False,10
ENJSA.IS,0.103893641918558,0.1145,0.2309332749700215,-6,False,4
ENLT.TA,0.0221022816984008,0.0436249999999999,0.0258099208126788,-6,False,0
EONGn.DE,0.0247346069883524,0.166875,0.0266334565994807,-6,False,10
ETR.N,0.0338791855023042,0.09371875,0.0368192188794838,-6,False,4
EXC.OQ,0.0373987826579599,0.089734375,0.0361298377028714,-6,False,7
FGEN.PS,0.1029099318820514,0.167,0.0456732834126514,-6,False,6
FORTUM.HE,0.0350034829733163,0.08759375,0.0241949466130838,-6,False,7
FTS.TO,0.0431014314236373,0.091984375,0.0395893617661842,-6,False,12
GEG.HM,0.0487346696492598,0.0677499999999999,0.060198707375508,-6,False,0
GPSC.BK,0.0308386096416352,0.0594999999999999,0.0247785520222517,-6,False,4
HDG.HM,0.0618672673829737,0.09825,0.0826228156028797,-6,False,5
HE.N,0.021830103377636,0.12896875,0.0270832443553099,-6,False,3
HEGL.NS,0.1119205572906047,0.14425,0.0351728688854865,-6,True,3
HOLMb.ST,0.0525513556411274,0.0742187499999999,0.0206693809499892,-6,False,6
IBE.MC,0.0352442930525559,0.0968125,0.0348564954982454,-6,False,4
IDA.N,0.0404678665853998,0.0759062499999999,0.0470748286918139,-6,False,3
IDC.HN,0.0479778133145125,0.1355,0.0520089325654348,-6,False,0
LIGT3.SA,0.0519308727160961,0.2115000000000001,0.0900766340083477,-6,False,6
MGEE.OQ,0.0364933268000774,0.0658046874999999,0.0350820577116122,-6,False,6
MPLF.PSX,0.0765953537791593,0.107,0.1512149771219143,-6,False,0
NCLI.NS,0.0537744839611546,0.0824999999999999,0.0914094883350019,-6,False,0
NEOE3.SA,0.0713080940692926,0.140125,0.0855270179234657,-6,False,0
NRG.N,0.030626206882591,0.14828125,0.0518721233984326,-6,False,6
NTPC.NS,0.0583908531736264,0.121,0.0479180039415105,-6,False,3
ORK.OL,0.0385126324422676,0.0668749999999999,0.0217057064415658,-6,False,9
PAFO.NS,0.0456454599658696,0.0444843749999999,0.1531553807919091,-6,False,6
PC1.HM,0.0461076199983577,0.09425,0.051075019605614,-6,False,0
PEG.N,0.0331086137617939,0.0795156249999999,0.0309817464232856,-6,False,4
PGRD.NS,0.057989849913607,0.092,0.0679532731427644,-6,True,4
PIF.TO,0.1214956293338466,0.1975000000000001,0.0822674666894431,-6,False,0
PTCI.NS,0.0807814148309569,0.185,0.0919817807340193,-6,False,3
RATCH.BK,0.0454373387812234,0.1055,0.0010351376957253,-6,False,4
RITS.NS,0.0402520223687816,0.092125,0.1322398394341118,-6,False,0
RWEG.DE,0.0336172072773451,0.14784375,0.0466732751196923,-6,False,4
SHEL.L,0.0423658810318402,0.0889375,0.0327585178113252,-6,False,4
SO.N,0.0298602204813445,0.0775937499999999,0.0351346655082536,-6,False,6
SPI.OQ,0.0317213728085852,0.1345,0.054706392298216,-6,False,0
SRG.MI,0.0269240996740093,0.10325,0.0100739763460135,-6,False,5
SSE.L,0.0386197502585355,0.0870156249999999,0.0404158001190724,-6,False,4
SVT.L,0.0280119434704518,0.0620624999999999,0.0486088864263176,-6,False,2
SXC.N,0.0273979724396315,0.0347187499999999,0.0601277715144682,-6,False,7
TA.TO,0.016454410729284,0.0494843749999999,0.0501076637352961,-6,False,8
TCIL.NS,0.044917678280625,0.0508749999999999,0.0951317182880889,-6,False,6
TTPW.NS,0.0422799072148555,0.0849999999999999,0.0782425757267663,-6,False,0
UN01.DE,0.0075439647155799,0.14825,0.0346124545142118,-6,False,4
UNACEMC1.LM,0.0569816774067027,0.097,0.0476822411428179,-6,False,5
VERB.VI,0.0275186552646575,0.0645468749999999,0.0171101554039718,-6,False,5
XEL.OQ,0.0317351276032473,0.0746640624999999,0.0359830951901791,-6,False,4
000539.SZ,0.0346761120837044,0.141,0.0287845197090674,-7,False,4
000629.SZ,0.0053604090538161,0.0061249999999999,0.0321442446233507,-7,False,5
002545.SZ,0.083389557891166,0.1215,0.0312421562742632,-7,False,3
071320.KS,0.0384750032997045,0.16984375,0.0175057438485064,-7,True,3
2083.SE,0.0393357462217555,0.0854062499999999,0.0244991295133511,-7,False,0
2380.HK,0.039063838373245,0.125,0.0375930687925147,-7,True,4
300772.SZ,0.0213412006913632,0.1155,0.0058842789267009,-7,False,0
3038.T,0.0147132687280303,0.0265937499999999,0.0029312958165647,-7,False,5
5711.T,0.0246781840755052,0.0716249999999999,0.0104752658880521,-7,False,7
600011.SS,0.0270581502378745,0.13575,0.0329881809670105,-7,False,3
600025.SS,0.0310297367104892,0.0494999999999999,0.0331239324141345,-7,False,2
600116.SS,0.0582740092688321,0.0915,0.0342240664087618,-7,False,6
600459.SS,,,0.0428465396059785,-7,False,0
600674.SS,0.0580686207913866,0.0781249999999999,0.0307494236948516,-7,False,3
600795.SS,0.0277717448986954,0.139,0.0333442165627162,-7,False,6
600886.SS,0.0348406885286745,0.09475,0.0371306886774447,-7,False,3
600905.SS,0.0232517679417277,0.0289999999999999,0.0314988278337583,-7,False,0
600995.SS,0.0481040848874014,0.0684999999999999,0.0575503456736522,-7,False,3
601088.SS,,,0.0579034914403712,-7,False,7
6013.T,0.0596327394858437,0.1065,0.0068250781466738,-7,False,5
601991.SS,0.0249763652440821,0.107,0.0355984448822094,-7,False,4
603212.SS,0.03675138973823,0.0445624999999999,0.039150902730437,-7,False,0
6504.T,0.0445325620793186,0.099015625,0.0108438907356446,-7,False,7
688599.SS,0.0150038687152304,0.0307499999999999,0.0172008462304954,-7,False,0
8031.T,0.043404841351952,0.091078125,0.0223412634717401,-7,False,12
9505.T,0.0214235301754491,0.145375,0.0055220428105126,-7,False,3
9513.T,0.0545375351486674,0.1515,0.0142523963007284,-7,False,5
9531.T,0.0546153965884443,0.11871875,0.0117775927798888,-7,False,8
A2.MI,0.0320885667995722,0.1595,0.0131459092860654,-7,False,8
ACOx.TO,0.0382571862383671,0.13428125,0.0433002512733162,-7,False,5
AEP.OQ,0.0341610805123186,0.0827265624999999,0.0308555673963415,-7,False,7
AES.N,0.0220533469671297,0.0761874999999999,0.0475359605072772,-7,False,7
AEV.PS,0.0519951632222395,0.101,0.0485198359065567,-7,True,5
ALS.TO,0.0169536987393044,0.0157499999999999,0.0605000620981361,-7,False,0
AP.PS,0.0683427359084842,0.123,0.0537458577679365,-7,False,4
AVA.N,0.0422107436535495,0.0911093749999999,0.0402740656930982,-7,False,4
AVNT.NS,0.0525842426092469,0.0684999999999999,0.1119314082410521,-7,False,3
AWR.N,0.0276983187526236,0.0501562499999999,0.0373071284816259,-7,False,4
AY.OQ,0.0379909824990404,0.0721093749999999,0.0524290462980849,-7,False,4
BEPC.N,0.0352593163074083,0.11175,0.0733006605582782,-7,False,0
BEP_u.TO,0.0261065526383927,0.15990625,0.0480931953244913,-7,False,4
BKH.N,0.0406751551080937,0.0820156249999999,0.0348299249776132,-7,False,7
BN.N,0.0364356755957614,0.1999062500000001,0.0474265911528268,-7,False,8
BP.L,0.0273203385565042,0.0949375,0.0333555583587119,-7,False,6
CBAV3.SA,0.0524217431370849,0.09875,0.0577302034483162,-7,False,0
CMIG4.SA,0.0684651839400839,0.1345,0.0870849882312726,-7,False,7
CMS.N,0.0289243818564756,0.0760312499999999,0.0362683438155136,-7,False,4
CPFE3.SA,0.0440761248036837,0.1199375,0.0636881850454303,-7,True,6
CRBR.NS,0.0289988528675409,0.0341249999999999,0.0852461665032841,-7,False,5
CSNA3.SA,0.0480927196004938,0.103,0.0623304200428057,-7,False,7
CU.TO,0.0357276210374999,0.0908124999999999,0.0423653301545585,-7,False,4
DEHr.AT,0.0390897990123089,0.1625,0.0280824416450185,-7,True,8
DUK.N,0.0360585547115628,0.0914296875,0.0330922757553966,-7,False,5
EDP.LS,0.0285252394759949,0.1175,0.0337488816294434,-7,True,7
ELE.MC,0.0158305790466729,0.10921875,0.0128317561722062,-7,False,4
ELET6.SA,0.072385105737413,0.1425,0.07876424314984,-7,False,5
EMA.TO,0.0410689317701772,0.098984375,0.0387880495360635,-7,False,7
ENAE.WA,0.0797297865242461,0.1885,0.0422652659997075,-7,False,6
ENEI.MI,0.0288398096903304,0.15775,0.0289307303558714,-7,False,7
ENGIE.PA,0.0238726509052505,0.158125,0.0259242942957083,-7,False,10
ENJSA.IS,0.1040758750436311,0.115,0.2309332749700215,-7,False,0
ENLT.TA,0.0209537562533366,0.0385781249999999,0.0258099208126788,-7,False,0
EONGn.DE,0.0240959474580223,0.1615,0.0266334565994807,-7,False,10
ETR.N,0.0339760032759249,0.09415625,0.0368192188794838,-7,False,4
EXC.OQ,0.037512318195826,0.090171875,0.0361298377028714,-7,False,6
FGEN.PS,0.0952300506052046,0.153,0.0456732834126514,-7,False,6
FORTUM.HE,0.0351555560847281,0.0880624999999999,0.0241949466130838,-7,False,6
FTS.TO,0.0432335761428678,0.092421875,0.0395893617661842,-7,False,11
GEG.HM,0.0470478987012645,0.0609999999999999,0.060198707375508,-7,False,0
GPSC.BK,0.0370032461550891,0.0764999999999999,0.0247785520222517,-7,False,3
HDG.HM,0.062657227169815,0.1005,0.0826228156028797,-7,False,4
HE.N,0.0219061834024441,0.12953125,0.0270832443553099,-7,False,3
HEGL.NS,0.1144118977854557,0.1475625,0.0351728688854865,-7,True,3
HOLMb.ST,0.0450063250726442,0.0634296874999999,0.0206693809499892,-7,False,6
IBE.MC,0.0353812518091103,0.0973125,0.0348564954982454,-7,False,5
IDA.N,0.0406146922026223,0.0763007812499999,0.0470748286918139,-7,False,3
IDC.HN,0.0449253001094202,0.125,0.0520089325654348,-7,False,0
LIGT3.SA,0.0520488825412429,0.2125000000000001,0.0900766340083477,-7,False,6
MGEE.OQ,0.0366477304359807,0.0661640624999999,0.0350820577116122,-7,False,6
MPLF.PSX,0.0733859553284585,0.101,0.1512149771219143,-7,False,0
NCLI.NS,0.0509889426455575,0.0769999999999999,0.0914094883350019,-7,False,0
NEOE3.SA,0.0714167091281111,0.1405,0.0855270179234657,-7,False,0
NRG.N,0.030704189281548,0.148875,0.0518721233984326,-7,False,6
NTPC.NS,0.054742414449435,0.110125,0.0479180039415105,-7,False,2
ORK.OL,0.0321825571983757,0.0546249999999999,0.0217057064415658,-7,False,8
PAFO.NS,0.0425204489672668,0.0402812499999999,0.1531553807919091,-7,False,6
PC1.HM,0.045931238276971,0.0935,0.051075019605614,-7,False,0
PEG.N,0.0322389796237443,0.0764296874999999,0.0309817464232856,-7,False,4
PGRD.NS,0.0574923509968264,0.0905,0.0679532731427644,-7,True,4
PIF.TO,0.1204876831852619,0.1955000000000001,0.0822674666894431,-7,False,0
PTCI.NS,0.076405378726661,0.1705,0.0919817807340193,-7,False,3
RATCH.BK,0.0411673961655522,0.0955,0.0010351376957253,-7,False,4
RITS.NS,0.042268401654588,0.09675,0.1322398394341118,-7,False,0
RWEG.DE,0.0325582750841701,0.1425234375,0.0466732751196923,-7,False,4
SHEL.L,0.0441729561000081,0.093140625,0.0327585178113252,-7,False,7
SO.N,0.0299447554021323,0.0779687499999999,0.0351346655082536,-7,False,5
SPI.OQ,0.0327237657638633,0.1535,0.054706392298216,-7,False,0
SRG.MI,0.0311891569394679,0.12175,0.0100739763460135,-7,False,5
SSE.L,0.0387624149271282,0.08746875,0.0404158001190724,-7,False,4
SVT.L,0.0280119434704518,0.0620624999999999,0.0486088864263176,-7,False,2
SXC.N,,,0.0601277715144682,-7,False,7
TA.TO,0.0164764058880215,0.0508906249999999,0.0501076637352961,-7,False,7
TCIL.NS,0.0442334909576907,0.0500312499999999,0.0951317182880889,-7,False,6
TTPW.NS,0.0423640160344462,0.0853749999999999,0.0782425757267663,-7,False,3
UN01.DE,0.0073525375318331,0.14275,0.0346124545142118,-7,False,4
UNACEMC1.LM,0.0541312339289549,0.091,0.0476822411428179,-7,False,5
VERB.VI,0.0276470631448099,0.0648828124999999,0.0171101554039718,-7,False,5
XEL.OQ,0.0318394519550402,0.0750468749999999,0.0359830951901791,-7,False,4
000539.SZ,0.0340576739835614,0.137,0.0287845197090674,-8,False,4
000629.SZ,0.0155475408422713,0.0197499999999999,0.0321442446233507,-8,False,5
002545.SZ,0.071711770911988,0.1035,0.0312421562742632,-8,False,4
071320.KS,0.0400863115648607,0.178375,0.0175057438485064,-8,True,3
2083.SE,0.0391017712215903,0.08471875,0.0244991295133511,-8,False,0
2380.HK,0.0401516850332695,0.131,0.0375930687925147,-8,True,4
300772.SZ,0.0136434117446464,0.0702499999999999,0.0058842789267009,-8,False,0
3038.T,0.0150966682218591,0.0273046874999999,0.0029312958165647,-8,False,5
5711.T,0.0312546279257903,0.09259375,0.0104752658880521,-8,False,7
600011.SS,0.0267199299420304,0.13225,0.0329881809670105,-8,False,4
600025.SS,0.0284404462559284,0.0414999999999999,0.0331239324141345,-8,False,2
600116.SS,0.0499797134008187,0.0754999999999999,0.0342240664087618,-8,False,7
600459.SS,0.0353005658227052,0.0457499999999999,0.0428465396059785,-8,False,0
600674.SS,0.0488748679031481,0.0632499999999999,0.0307494236948516,-8,False,3
600795.SS,0.0286397078951011,0.147,0.0333442165627162,-8,False,7
600886.SS,0.0342721153716724,0.09175,0.0371306886774447,-8,False,4
600905.SS,,,0.0314988278337583,-8,False,0
600995.SS,0.0409577852355643,0.0538749999999999,0.0575503456736522,-8,False,2
601088.SS,0.0364250762428073,0.0509999999999999,0.0579034914403712,-8,False,7
6013.T,0.0524245508477599,0.093625,0.0068250781466738,-8,False,5
601991.SS,0.0246503522925314,0.1035,0.0355984448822094,-8,False,4
603212.SS,0.0276637391304939,0.0294999999999999,0.039150902730437,-8,False,0
6504.T,0.0465292852451209,0.103578125,0.0108438907356446,-8,False,7
688599.SS,,,0.0172008462304954,-8,False,0
8031.T,0.0477324696101617,0.10153125,0.0223412634717401,-8,False,12
9505.T,0.0226198594371083,0.154625,0.0055220428105126,-8,False,3
9513.T,0.0575212463050796,0.16075,0.0142523963007284,-8,False,5
9531.T,0.0488090578493251,0.105375,0.0117775927798888,-8,False,7
A2.MI,0.0337308656716646,0.1685,0.0131459092860654,-8,False,8
ACOx.TO,0.0380928981568393,0.133375,0.0433002512733162,-8,False,5
AEP.OQ,0.0356908733234398,0.0886953125,0.0308555673963415,-8,False,7
AES.N,0.0223164569298542,0.0824999999999999,0.0475359605072772,-8,False,8
AEV.PS,0.0542939988128325,0.10825,0.0485198359065567,-8,True,6
ALS.TO,0.0215570087490214,0.0231406249999999,0.0605000620981361,-8,False,0
AP.PS,0.0671030834256317,0.1195,0.0537458577679365,-8,False,4
AVA.N,0.0419992658262258,0.0904375,0.0402740656930982,-8,False,4
AVNT.NS,0.0465498524868744,0.0606249999999999,0.1119314082410521,-8,False,3
AWR.N,0.0255143563753303,0.0438945312499999,0.0373071284816259,-8,False,4
AY.OQ,0.0368648124273026,0.0657031249999999,0.0524290462980849,-8,False,3
BEPC.N,0.0341166977555001,0.103328125,0.0733006605582782,-8,False,0
BEP_u.TO,0.0244933505357894,0.13465625,0.0480931953244913,-8,False,4
BKH.N,0.0404732454117736,0.0813671875,0.0348299249776132,-8,False,7
BN.N,0.0365562855657581,0.2012500000000001,0.0474265911528268,-8,False,10
BP.L,0.0267636659895182,0.0925624999999999,0.0333555583587119,-8,False,5
CBAV3.SA,0.0472326652732991,0.08625,0.0577302034483162,-8,False,0
CMIG4.SA,0.0717112456327682,0.1425,0.0870849882312726,-8,False,7
CMS.N,0.0287923923937447,0.0754218749999999,0.0362683438155136,-8,False,4
CPFE3.SA,0.0456041921867979,0.126625,0.0636881850454303,-8,True,7
CRBR.NS,0.026079053208737,0.0300624999999999,0.0852461665032841,-8,False,5
CSNA3.SA,0.0529448581274787,0.12425,0.0623304200428057,-8,False,7
CU.TO,0.0355690984653692,0.09015625,0.0423653301545585,-8,False,4
DEHr.AT,0.0411499884709695,0.172375,0.0280824416450185,-8,False,0
DUK.N,0.037728983605468,0.0977109375,0.0330922757553966,-8,False,5
EDP.LS,0.029660579249617,0.12475,0.0337488816294434,-8,True,7
ELE.MC,0.0166456711981899,0.1165625,0.0128317561722062,-8,False,4
ELET6.SA,0.0637972050931534,0.1215,0.07876424314984,-8,False,5
EMA.TO,0.0427407010098984,0.105625,0.0387880495360635,-8,False,6
ENAE.WA,0.0841006024019767,0.1995000000000001,0.0422652659997075,-8,False,5
ENEI.MI,0.0298510735666975,0.1655,0.0289307303558714,-8,False,6
ENGIE.PA,0.0237375098164569,0.15709375,0.0259242942957083,-8,False,6
ENJSA.IS,0.1069004884822635,0.12275,0.2309332749700215,-8,False,0
ENLT.TA,0.019406980499148,0.0317812499999999,0.0258099208126788,-8,False,0
EONGn.DE,0.0239771270802865,0.1605,0.0266334565994807,-8,False,15
ETR.N,0.0353919632151278,0.1005546875,0.0368192188794838,-8,False,4
EXC.OQ,0.0391666931761614,0.096546875,0.0361298377028714,-8,False,6
FGEN.PS,0.0930357988118198,0.149,0.0456732834126514,-8,False,6
FORTUM.HE,0.0373656853039143,0.094875,0.0241949466130838,-8,False,7
FTS.TO,0.0451496745717105,0.098765625,0.0395893617661842,-8,False,11
GEG.HM,0.0446739247744562,0.0514999999999999,0.060198707375508,-8,False,0
GPSC.BK,0.0363686512198806,0.0747499999999999,0.0247785520222517,-8,False,3
HDG.HM,0.0653781997689354,0.10825,0.0826228156028797,-8,False,4
HE.N,0.0230093437621605,0.1376875,0.0270832443553099,-8,False,3
HEGL.NS,0.118219418164379,0.152625,0.0351728688854865,-8,False,0
HOLMb.ST,0.0416790813244861,0.0586718749999999,0.0206693809499892,-8,False,6
IBE.MC,0.0373842736237185,0.104625,0.0348564954982454,-8,False,5
IDA.N,0.0427792797674178,0.0821171875,0.0470748286918139,-8,False,3
IDC.HN,0.0472510244561572,0.133,0.0520089325654348,-8,False,0
LIGT3.SA,0.053376493074144,0.2237500000000001,0.0900766340083477,-8,False,5
MGEE.OQ,0.0389402887690658,0.0714999999999999,0.0350820577116122,-8,False,6
MPLF.PSX,0.0894329475819623,0.131,0.1512149771219143,-8,False,0
NCLI.NS,0.0630174165083632,0.10075,0.0914094883350019,-8,False,7
NEOE3.SA,0.0739510605005411,0.14925,0.0855270179234657,-8,False,0
NRG.N,0.0318575079187538,0.15765625,0.0518721233984326,-8,False,6
NTPC.NS,0.0536940125171961,0.107,0.0479180039415105,-8,False,0
ORK.OL,0.0374791507697955,0.0648749999999999,0.0217057064415658,-8,False,8
